TFIIA10 TFIIA20 TFIIA25 TFIIA30 TFIIA40 TFIIA60 TFIIA90 TFIIA120
chrV_130870_131821 0 0.00447005253012103 0.0273524904770065 0.0692046457971222 0.122627303841517 0.263305390443609 0.63128564650298 0.644997358572763
chrV_132395_133350 0 0.00304369054506693 0.0136420695036364 0.0426607657531611 0.0782337260413148 0.172519658800845 0.440864143472784 0.528407663081065
chrV_135244_135907 0 0.00668333354067351 0.0387960472819785 0.100894826601963 0.203160371300743 0.37522658639882 0.836446138875822 0.859827113905654
chrV_138468_142001 0 0.00305214892816146 0.02453804216468 0.0523912790446108 0.100346005385989 0.215572269471348 0.645866283167994 0.470340337250911
chrV_144089_144366 0 0.00346004634382866 0.0241381446875788 0.0679330243649634 0.116255523398961 0.247973767572512 0.585819628371112 0.565345087038994
chrV_146657_147010 0 0.00403494766107285 0.0236544689837675 0.068858081060736 0.124187144503181 0.280049569218586 0.630165475037833 0.667229864529989
chrV_149948_150358 0 0.00418596486232264 0.0238970789220626 0.0663264652735349 0.118238625223479 0.269559329309497 0.619950580359819 0.636750528650419
chrV_150862_153733 0 0.00612273454801479 0.0481366148640562 0.106089978207447 0.140039276699017 0.248531420939151 0.589298569960414 0.570998261032524
chrV_156278_156916 0 0.00428425805520518 0.0259635324255851 0.0755593824947113 0.121671238980556 0.256268550873433 0.615414465342414 0.56380279939225
chrV_159067_159807 0 0.00379465216983443 0.0218662244046218 0.0590746318077101 0.115977082960288 0.224999146302127 0.606859241532826 0.571229849874296
chrV_160342_160630 0 0.00506495494639467 0.0280796920040328 0.0869687058271244 0.162002977065814 0.300513651854178 0.662928077603273 0.745452878396095
chrV_162432_162806 0 0.0043732155072814 0.0235994814261465 0.0688078503744876 0.144308205214104 0.283368015624377 0.648137727738031 0.681522288546662
chrV_166828_167094 0 0.00587244524480433 0.0424574584010559 0.0875086672959408 0.191367498406479 0.400425820546193 0.923626837954576 0.743719146494802
chrV_167178_168001 0 0.00330327706206327 0.0242932725488445 0.0510713782606219 0.112826796764052 0.270098120236409 0.815062851606175 0.561756902855544
chrV_171577_172241 0 0.00343550700805683 0.0180971948992193 0.0560694217366986 0.12214391909179 0.2120207920054 0.5858778440812 0.539435068075904
chrV_173293_173608 0 0.00545112160562264 0.0303192076281332 0.0959899251957021 0.148798509471901 0.297236125125851 0.666156232274668 0.675353763931023
chrV_176911_178001 0 0.00437408113266816 0.0256311103011367 0.0705830422029731 0.130740337074005 0.301626387185795 0.715735577825998 0.773022451390723
chrV_178509_178886 0 0.00476459058228068 0.0291018291322542 0.0938531243632092 0.185485233690696 0.351565043476035 0.960563330321635 0.751498052000515
chrV_184323_184584 0 0.00403144964970712 0.0234211769236147 0.0711342347108635 0.13408927508994 0.294663098486445 0.527521466644902 0.623394185064085
chrV_187871_188353 0 0.00423782224174492 0.0223221166870001 0.0647245125105724 0.120541499162652 0.249268637098247 0.584441937083322 0.661235715962255
chrV_191584_192051 0 0.00385478084391799 0.0196706533936978 0.0598839874481827 0.105000690908122 0.20217574159979 0.512257717691194 0.560660218606063
chrV_192293_193113 0 0.00473635216826932 0.0221999938676773 0.0785109968553351 0.134477528439343 0.267396120952509 0.65165324162394 0.670809397034491
chrV_194338_195332 0 0.0032442249653201 0.01945268643146 0.0529479098122816 0.0950887707006646 0.225688560918605 0.614613018429702 0.604090604705648
chrV_196635_197219 0 0.00288649822313539 0.0163127173178628 0.0535568520026388 0.0968983197215193 0.213287737379021 0.644148061646067 0.641356404957584
chrV_200910_201210 0 0.00510658471307737 0.0221925320339155 0.0887008709908609 0.129486975392728 0.275131523476922 0.715103119755307 0.61837773760709
chrV_201993_202238 0 0.00583132110578066 0.0299152269189196 0.10429922357371 0.161038622852174 0.302993746961666 0.649983798056925 0.664801783764195
chrV_204948_205386 0 0.00392415242019754 0.0219619684180909 0.0627497407930419 0.128805327182831 0.26113048315132 0.716070245155795 0.64601452459464
chrV_207178_207590 0 0.00612010048634059 0.0370837949421849 0.102278099498545 0.167395786275011 0.376605080471162 0.894456325301558 0.78404246864996
chrV_208266_208772 0 0.00399137843785113 0.0255357662638257 0.0600305573547279 0.118969780651018 0.224290070747802 0.551775867314123 0.570035807545963
chrV_210254_210557 0 0.00376407631061132 0.020804723318037 0.0722943732267025 0.114497483473383 0.245595345221311 0.593200481977345 0.667822911952049
chrV_213088_213553 0 0.00373463840487045 0.0201815602791251 0.062005058372266 0.112597499033803 0.231515536975027 0.546476422717307 0.587105298538856
chrV_214496_215136 0 0.00340834253403963 0.0173311796543052 0.0521273113159602 0.0994969158252192 0.223778776938139 0.516919121004611 0.521415035646105
chrV_221126_221334 0 0.00614519402031488 0.0278228260750545 0.0806139127588272 0.124241881432176 0.298698732507313 0.574548890667849 0.568890382079997
chrV_221650_221970 0 0.00343564827068051 0.0204959476604277 0.0578165190713857 0.111952883799178 0.200875480046516 0.469467068336743 0.613266139226622
chrV_222063_223366 0 0.00384066231746342 0.0238281325321405 0.0635907748704301 0.117286826184608 0.239735743939084 0.535017032668243 0.622815657517645
chrV_225022_226022 0 0.00297708270482844 0.0214689460312475 0.0445778097907162 0.0926595149503753 0.212704315668402 0.530673552086688 0.510002920714389
chrV_229453_229828 0 0.00450316991787975 0.0167931645368817 0.0578248343128532 0.126420826799906 0.240666756536906 0.57024240359479 0.581169843529826
chrV_234585_235035 0 0.005086063419052 0.0238083667828535 0.0654444644055358 0.12809712340643 0.26604882198073 0.692504512229618 0.66311486945114
chrV_236914_238851 0 0.00331395502124532 0.0219472180330633 0.0567252425495269 0.108488704696834 0.246061800876513 0.654798343783308 0.574787645515822
chrV_241492_242123 0 0.00321148060049723 0.0203500944417564 0.0483427028290364 0.0773043856549945 0.169697675884069 0.385617927086859 0.457344361515578
chrV_246579_246846 0 0.00412193566025408 0.0240229227412198 0.0697721159068258 0.122941012778749 0.259556752768334 0.573167531013834 0.710807197709143
chrV_248159_248376 0 0.0037490651873636 0.0196046901178799 0.054351781650158 0.127316770761124 0.250004855929079 0.556787298617633 0.582756370401531
chrV_249881_250957 0 0.00387113405719622 0.0233552020676829 0.054994752199422 0.105545735100848 0.253160548665653 0.611741630468633 0.612729142121
chrV_251528_251715 0 0.00484705227875843 0.0253304557271348 0.064386948906977 0.143223419602551 0.272901292653717 0.678254446419041 0.634845779327242
chrV_254338_254717 0 0.00374371400367171 0.0200212097167281 0.0528086433167527 0.0944501188437147 0.225067131420267 0.59931966170648 0.521250721685587
chrV_257944_258543 0 0.00401240313968082 0.0247351933041535 0.0746279437134979 0.137760618697568 0.263758017306381 0.672955776095285 0.766300517030803
chrV_259364_260505 0 0.00318180802900032 0.0192146791860562 0.0451238481284388 0.0825418896728529 0.176626634510832 0.459809738503391 0.539068280884862
chrV_260667_261606 0 0.0026703959632665 0.0162147896684558 0.0329557336577281 0.0671982128063665 0.140745512216636 0.434345647301256 0.43629016053178
chrV_263820_266394 0 0.00385579667908166 0.0223444192387644 0.058779166406823 0.107276261557595 0.213545814439422 0.573960800856351 0.632471349495176
chrV_267898_268536 0 0.00328181327348586 0.0216960478422671 0.0554641489076525 0.100590948881366 0.217709178486994 0.53056360191577 0.486064666254317
chrV_268769_269331 0 0.00504145344627294 0.0307241281239812 0.0751762429370341 0.146214544609614 0.378491172876321 0.783631581004253 0.719630495853115
chrV_269853_270717 0 0.00361267678140951 0.0264399712095351 0.067954268523258 0.133921221766386 0.305711933328738 0.830184463451967 0.510602898714254
chrV_271023_271860 0 0.00417236684120554 0.0195854499141809 0.0660443522898222 0.116603682235892 0.243693956407982 0.559456973045221 0.711951567236405
chrV_272132_272541 0 0.00412420384635924 0.0278309960910508 0.0672448185729817 0.126720139198689 0.253862859787486 0.630679411446936 0.609910940939655
chrV_280635_281042 0 0.00422877624147879 0.0258171839777839 0.0702941691376836 0.0930576820359575 0.208235165353338 0.419950156629742 0.621862942702919
chrV_281174_282160 0 0.00314341703984045 0.0182977663527387 0.051107713261163 0.106784923913017 0.222062896086245 0.571759580572467 0.601628361266624
chrV_283996_285464 0 0.00286326131411126 0.0176913590205334 0.0457775547333488 0.0845238918932141 0.169558950058542 0.40242731502195 0.403094960597765
chrV_286939_287571 0 0.00453311788506448 0.0328500027478959 0.0926446999116194 0.171564259225281 0.28156685074655 0.692122977940748 0.796392932495998
chrV_288304_288672 0 0.0065634190736329 0.0336192796122457 0.112828493609524 0.15874631364629 0.403773294233962 0.849865570824207 0.798263185624646
chrV_289157_289575 0 0.00421830169290499 0.0239047486898302 0.0731233741312178 0.114937724178399 0.267941844757761 0.65222938570975 0.540815531062139
chrV_291435_293100 0 0.00265214590267099 0.016468630577891 0.0399403494384563 0.0743318564264192 0.16640910491437 0.468299733033169 0.471411966585959
chrV_295125_295488 0 0.00383907348190284 0.0212154464862061 0.0578260394975848 0.129643328238634 0.209819645326868 0.54212015599954 0.651461712903546
chrV_298163_299260 0 0.00368658403815362 0.0219142138610914 0.0476155223307744 0.0818886149041609 0.17052748093229 0.465998533650724 0.463224054355428
chrV_301536_301947 0 0.00947656563217307 0.0714412216185014 0.15748035476797 0.215459079643173 0.412702316575153 1.00200860294297 0.98940747647226
chrV_302105_304418 0 0.00323420078984419 0.0222761836612264 0.0546389389652373 0.11579644271123 0.253790502713534 0.762968675812463 0.568523573420496
chrV_305780_306612 0 0.00338324388808007 0.0268086995398394 0.066320466949748 0.115101258977076 0.300972307740734 0.786681808442137 0.545005241536318
chrV_307348_307800 0 0.00406852714735801 0.0277680709726789 0.0837018295465282 0.136676594270805 0.302156233533333 0.765482967055144 0.710025996561902
chrV_309779_310046 0 0.00464891182054743 0.0222944432268423 0.074211659390141 0.126754017429403 0.237636494793152 0.549619982443016 0.662397505848573
chrV_311759_312291 0 0.00570346041798964 0.030514347380105 0.0870419017080187 0.165734662158657 0.349535808329669 0.814598233990067 0.80887786428516
chrV_313856_314212 0 0.00483480059279907 0.0340565322605865 0.0741227339986697 0.13434589484655 0.279714661816985 0.65363300604863 0.69639935230722
chrV_316434_316863 0 0.00387132769538463 0.0275948437381838 0.0738238520067396 0.136986300528629 0.281143003626498 0.673537244637128 0.562567656571929
chrV_318382_318976 0 0.0035558305676699 0.0210023969504376 0.0562427843039069 0.105283625549302 0.227775947256209 0.501391612408036 0.529100134651373
chrV_319828_320035 0 0.00386278533474749 0.0218233654618836 0.0848525507355663 0.141860919924437 0.245986292844023 0.652215081241708 0.669854020304462
chrV_321723_322923 0 0.00223178313749805 0.0180753308676063 0.0404828827092233 0.0814731806404122 0.186931524823347 0.545841907277287 0.418427696571064
chrV_326955_327278 0 0.00413059796084972 0.0195844837810951 0.0546147342027427 0.102751135734998 0.224849806005024 0.544271892203622 0.632055416776765
chrV_328251_328551 0 0.0035559767692204 0.0188087697040953 0.0667114709959401 0.116947709585158 0.256488267722773 0.660206296364802 0.594581481075873
chrV_332666_333100 0 0.00421736947041674 0.0193276831454191 0.0614271039187925 0.115934237267533 0.261519243016907 0.563746702701856 0.511307793934847
chrV_335074_335587 0 0.00419440306076535 0.020715580413057 0.0721972233603523 0.128981208458608 0.252334787562275 0.68950741737527 0.653836612110041
chrV_337422_337976 0 0.00278724579334678 0.0200572677934888 0.0453174156749263 0.0898837612532527 0.20489364290104 0.575430331413916 0.417608394655063
chrV_341957_343626 0 0.00404836903417277 0.0228115466027149 0.0576789548011012 0.1032231445767 0.227561885325382 0.619904163232927 0.652199533399457
chrV_347591_348047 0 0.00416493737694907 0.0227163932045694 0.0797732630658172 0.130195795232173 0.269002185406973 0.619236629316061 0.637173324312356
chrV_349150_350140 0 0.00280077514917707 0.0142792775102481 0.0457122040116005 0.103825417740686 0.205183929135901 0.553127621015308 0.571250791552423
chrV_353678_353829 0 0.00561121220536569 0.0259502885669176 0.084171442835224 0.155796770313783 0.328468453718929 0.598046448464615 0.576248859469782
chrV_354782_355366 0 0.00543018806296832 0.0292678870636373 0.0932946909728001 0.173089159810126 0.385929066132047 0.90377301341643 0.81839877683508
chrV_358962_359632 0 0.00378693074575597 0.0194434214425771 0.0581812762000039 0.108470968522645 0.230902536194994 0.596498683141918 0.547361738268225
chrV_362097_363026 0 0.00301647517903381 0.0206588389734003 0.0613918257367936 0.124660486008562 0.267233661411058 0.786030787084268 0.499565761460932
chrV_364030_364588 0 0.00979890868980766 0.087306911843368 0.269932114003861 0.502225892151235 0.526284593338682 1.21535867632475 0.782250179162674
chrV_366459_366901 0 0.0052542874593557 0.0247899241285878 0.0830201195400158 0.148852615275474 0.266478651260246 0.590275123523459 0.586711448993531
chrV_371953_372177 0 0.00395343177863604 0.0262903192723505 0.064314924933272 0.143796275336515 0.254720988052173 0.639745052731748 0.773156183969903
chrV_374619_374793 0 0.00415696347974876 0.0235010164062883 0.0702855287137223 0.167669818626213 0.302778552539108 0.584806988283991 0.711134095794918
chrV_377686_378122 0 0.0033896754069732 0.0196091803024546 0.0633489873812606 0.123836686929497 0.248164651942219 0.640661017980376 0.55800645241566
chrV_382142_382305 0 0.00382677308397441 0.028381814255321 0.0704723801854265 0.110904712644229 0.300421784706515 0.741855531637913 0.406930334476831
chrV_386066_386374 0 0.00341774798280932 0.024289559283725 0.0610235522287185 0.0976368264616749 0.233630715632425 0.519115867502681 0.607713789639532
chrV_386977_387330 0 0.00387078241053393 0.0242602497635038 0.05794469213454 0.105504770216864 0.237397993257074 0.527474057344095 0.565303660104691
chrV_390005_390328 0 0.00478988957854077 0.0262903192723505 0.0754140708279148 0.141865851644233 0.284525017414536 0.680086345730444 0.683910156639367
chrV_393911_394115 0 0.0051291718152007 0.0267308989150009 0.0848650110853495 0.129860365060462 0.261543057906691 0.514269712261764 0.79126153473507
chrV_396166_397003 0 0.00264986570254288 0.0205275709734168 0.0525344372658932 0.105340364088802 0.249635086779227 0.710903187601284 0.463543419838475
chrV_399134_399529 0 0.00366790895271949 0.0224898750031431 0.0617181160899841 0.131769920522534 0.252235382524729 0.599855794311202 0.52758731547469
chrV_400616_401331 0 0.00301825953601911 0.0165758482765184 0.0462317032538741 0.0974371213810179 0.19990203594264 0.540532892341641 0.543120797605456
chrV_401993_402504 0 0.00513662461103271 0.0253768716879874 0.0791493821747312 0.15779142656425 0.298807067614901 0.634304682241431 0.734598223073573
chrV_404190_404778 0 0.00302246697993354 0.0202957497617518 0.0537046868233376 0.0990868925173265 0.22158142327533 0.599226091111366 0.507622239424247
chrV_408488_409976 0 0.00232348558873326 0.0153188866088602 0.0321741920241267 0.0581166289619858 0.142743403636125 0.456413793919046 0.392717787619716
chrV_414094_414522 0 0.00364304104035286 0.0203472089944098 0.0645788221090527 0.134991667794841 0.30534908643781 0.762853433454339 0.591186687286816
chrV_416356_416887 0 0.00351358671278539 0.0200340657327849 0.0541432589175393 0.111278028628624 0.246647127503739 0.555231124656407 0.59369734792343
chrV_421967_422953 0 0.00347120333048914 0.0205618172002958 0.0545179040719708 0.101706053026891 0.220720754898462 0.558033599582259 0.577316941033852
chrV_423081_423833 0 0.00248548832411024 0.020146431504334 0.0472939374737239 0.105391724905706 0.271551104247942 0.786164838268229 0.519570070281837
chrV_424139_425356 0 0.00424057038116521 0.032438937947214 0.0780070397068711 0.146420550675541 0.343943553034052 1.11006920813801 0.684361375215247
chrV_430638_431797 0 0.00585038751923875 0.0342570750756628 0.098019707216467 0.162688411487762 0.339790514681516 0.787827109992378 0.776891461849034
chrV_431905_432979 0 0.00334605943397855 0.0190724208356336 0.0541719511459581 0.0974006076129697 0.220348132101905 0.52706126277733 0.486308580691241
chrV_434414_434970 0 0.00650678514516469 0.0410106991960087 0.103563172604042 0.186503794711652 0.381785449342387 0.840470087344332 0.862241568451245
chrV_435337_436068 0 0.00436130922126694 0.0279727609952092 0.0650613398990634 0.116410352289661 0.269601582998452 0.680071874915314 0.665391337847168
chrV_437708_438137 0 0.00374703179607554 0.0208826756057526 0.0577206204684297 0.0960631931347658 0.219346828392868 0.612637876411069 0.611813620692107
chrV_438497_439684 0 0.0041242409103584 0.027621505639428 0.0625032486495355 0.127431905937711 0.284699666224608 0.676411571014069 0.718575346118819
chrV_441815_442659 0 0.00541969581726513 0.0328674641666794 0.0976511344342593 0.163018220544865 0.356104780177872 0.935321216727028 0.822801783758329
chrV_443170_444248 0 0.0075441243622947 0.0407236761989968 0.127499510815775 0.214105092859022 0.424964766520021 0.828990382865823 0.954780924374822
chrV_444573_445259 0 0.0108901878061844 0.0530144712651163 0.175998058385442 0.329271381601954 0.542479398309086 0.994208813039462 1.15661503368494
chrV_445489_446526 0 0.0113371731265875 0.0408047763412169 0.197265323151084 0.333765402771868 0.53626890021909 0.915467081571636 1.1641405987089
chrV_447140_447476 0 0.0106652834385677 0.0406596921171281 0.195023526180408 0.346171186111598 0.4983272989109 0.927434880952584 1.15004540269684
chrV_447659_447851 0 0.0111843123653302 0.039966187392243 0.18107125019675 0.340279832026472 0.507450332570333 0.937951645424786 1.0969043272717
chrV_448059_449589 0 0.00542974937979405 0.0289156925822867 0.0816382898877394 0.138395501211102 0.288831904486659 0.668259538573196 0.689989789977247
chrV_451280_451629 0 0.00425822052840728 0.0226560534922257 0.0866271515449421 0.122184342408219 0.255780680226201 0.527752551920285 0.612528432329356
chrV_452965_453609 0 0.00288314248745451 0.0167949113827179 0.047491433455477 0.0885437438201118 0.20472566591136 0.529016193840796 0.510551650514317
chrV_456001_456404 0 0.00353018633505052 0.0189779060460966 0.0500451802614674 0.0989200666226795 0.223906195458815 0.577868483164758 0.548600510766907
chrV_459984_460650 0 0.00478812547405616 0.0292745369493238 0.0733036326780566 0.129519861456434 0.225589046667505 0.596128515446109 0.623167816451843
chrV_461150_462230 0 0.00408045177784566 0.0245007217851366 0.0711526592914059 0.117444139215916 0.2476391201129 0.583087424453676 0.572017990603
chrV_462359_462906 0 0.00411943174222923 0.0239568557775709 0.0633659249099585 0.113247887400095 0.27475543810287 0.548744456359921 0.640061132927734
chrV_464871_465324 0 0.00370903044141394 0.0188957281993288 0.0544114602581279 0.10499184557898 0.223741079150956 0.546470858294263 0.548699179923519
chrV_467507_468318 0 0.00466216162589481 0.0257248580305137 0.071433973772109 0.1196335833816 0.261759334405146 0.577896418259956 0.593786868236253
chrV_472410_472650 0 0.00393316821826648 0.0224696315092096 0.060333743459474 0.120224170750512 0.22243921407993 0.580795235799189 0.612577591914616
chrV_474740_475162 0 0.00387457235425134 0.0190592703804312 0.074727817541516 0.125002608537242 0.263397973210994 0.583468413595967 0.632404899280273
chrV_482802_483322 0 0.00379698492759525 0.0197198542811406 0.0563880234928655 0.120739778216651 0.243621080913469 0.550540379905599 0.601195131783567
chrV_484256_484886 0 0.00445942910607376 0.0244508436742673 0.0698708366651894 0.142143554507932 0.284392185409325 0.651641737894697 0.637817729411854
chrV_487290_487613 0 0.00609976708281408 0.0396979131798771 0.104099014626222 0.158531221366783 0.407310385389962 0.818756769882082 0.824413693218422
chrV_487879_488063 0 0.006995277035554 0.0452492741147627 0.113215931344832 0.174889565099278 0.361564745514723 0.663764338672012 0.801445328164152
chrV_490664_492780 0 0.00450270705736809 0.0245201880976203 0.0644619651616227 0.116913788330491 0.234788878735613 0.548592263719037 0.582720452718454
chrV_495574_495774 0 0.0109246344818195 0.040770929881068 0.201190277996389 0.381228579064209 0.471028396538296 1.01662372245025 1.08618174059359
chrV_496270_496459 0 0.00931404122184295 0.0441774338630309 0.22118810683338 0.322454790290466 0.533764146771485 0.99598712145808 1.33020946210315
chrV_496707_496934 0 0.00971448613327824 0.0476014394657215 0.172337408671326 0.31559405007152 0.578624622501685 0.919867832560565 1.21626491153651
chrV_497083_498069 0 0.0061278311820854 0.0296083540966031 0.0995002259206632 0.175065971226893 0.342505050127019 0.760001876657744 0.831468913369646
chrV_500265_500688 0 0.00390809870379928 0.024140121744537 0.0652901142536359 0.12181255165518 0.239849951642822 0.519323703968941 0.535049946592088
chrV_502870_503122 0 0.00417479332624627 0.0227758083568045 0.0618541912116836 0.148994501497783 0.232357808017779 0.617991932573717 0.621396279718897
chrV_503596_504411 0 0.00268944487806394 0.0140719830195751 0.0408932910407375 0.0964092919153498 0.199426476356662 0.594440711765195 0.479579462333154
chrV_504941_505192 0 0.00561548504982028 0.0325232740581447 0.104899331987115 0.17075877258053 0.343074893154408 0.860840968632944 0.719584262270521
chrV_509861_510500 0 0.00284813839886358 0.0199117214991758 0.049638649374655 0.108869082723931 0.238373044999322 0.645571505164263 0.586670438544745
chrV_512180_512652 0 0.00471369449290737 0.026425881054881 0.0733680998606999 0.14124759617277 0.31221031023398 0.688856575021665 0.708614572579801
chrV_517425_517920 0 0.00359886749805456 0.0248822650509848 0.06506548473609 0.130640860203644 0.240586285751061 0.557393820729417 0.58316011556228
chrV_522495_523285 0 0.00401860244192935 0.0214845097336827 0.0565433396599077 0.106245261178274 0.230593327250896 0.497353725410876 0.530433994201471
chrV_525617_526027 0 0.00407047758193399 0.0234592980834628 0.0743409131607537 0.133371421917311 0.23062356786853 0.614650052454694 0.665367773451276
chrV_526712_527251 0 0.00446331984848374 0.0253410836138341 0.069319454847906 0.125596924969271 0.257466575982723 0.532321147580721 0.596288260300448
chrV_535988_536464 0 0.00399708026898919 0.0221076662445317 0.0669067357511356 0.112562413435752 0.269337128814502 0.60897370615022 0.642648846651997
chrV_539214_539472 0 0.00462790029576278 0.0238536296876588 0.0670186573566076 0.122260946353698 0.279239441528475 0.544131474352015 0.620714296171546
chrV_541271_541788 0 0.00421510282911587 0.0246570397009326 0.0672185628071214 0.11290587876839 0.24459207324017 0.605454158531308 0.609173730990009
chrV_544621_545129 0 0.00285388169879808 0.0171258390709493 0.0519064587174743 0.0878677783888223 0.176770608643641 0.522905619978163 0.578287195403266
chrV_545254_547050 0 0.00325113375253505 0.0185044086035209 0.0517567573125171 0.101067848078415 0.208976052330813 0.530218610094385 0.582165321864974
chrV_549137_549437 0 0.00441467903604122 0.0220035622323235 0.0775728016626439 0.146205093730899 0.295059622164745 0.61701267458846 0.663546372981225
chrV_551010_551596 0 0.00545553034850026 0.0285577514571729 0.0869677186905574 0.150919668522223 0.333024633598497 0.749660443868603 0.827009285130629
chrV_552327_552591 0 0.00367319615570727 0.0201630780502736 0.0597640054819206 0.0847592029789979 0.227126445638019 0.578704546669409 0.621876682493965
chrV_553880_554256 0 0.00401707034091169 0.0228908861253442 0.0616315919473102 0.120194431431571 0.248078391279398 0.640333583874629 0.580696945063136
chrV_558951_559422 0 0.00480205103769472 0.0245203068233528 0.0961890594985821 0.160185126244559 0.28777036092171 0.714028156097613 0.643692983649151
chrV_560483_560799 0 0.00432319418276518 0.0242367729364919 0.0839499001711552 0.137203512838074 0.265328876852472 0.528653612042582 0.654581694109944
chrV_562664_563253 0 0.00317823580578834 0.0232875393027294 0.0698057355340067 0.133865683501267 0.247438456556748 0.779196367363823 0.646263933333399
chrV_570580_570928 0 0.00526126297790738 0.0279763203082284 0.0792781305589975 0.160016326728018 0.309860199426522 0.633763320425243 0.760799823069213
chrV_573076_575660 0 0.00994671825341866 0.038223438293042 0.178889523241007 0.349353861498994 0.502335432488464 0.981256522855061 1.30645063696539
chrV_576296_576837 0 0.00619970919097079 0.0365247892060038 0.100838416238819 0.171220166747242 0.336105946581494 0.647925036105428 0.798119898129183
chrVI_87_325 0 0.0109506785881811 0.0450746450748325 0.180254233839405 0.356168569917487 0.628288743439069 1.05932103556077 1.17449653975261
chrVI_552_844 0 0.012318784840356 0.0429868228729472 0.211187310443415 0.39773308397144 0.60686893027813 1.02592560133541 1.16754463254243
chrVI_1549_1956 0 0.0103667008238014 0.0412000975640266 0.19725180599646 0.417112755193212 0.544800632970387 0.990480560252356 1.29842260242651
chrVI_2291_2773 0 0.0086530257808062 0.0365955754750054 0.148355442380127 0.279801209437315 0.454097802274442 0.860230009819152 1.13535622777826
chrVI_3254_3406 0 0.0105708823953277 0.0412767726835627 0.184505026576016 0.380977730953283 0.525495215690082 0.934787900020171 1.24751031861136
chrVI_3986_4821 0 0.00595526491275231 0.0327053872089966 0.10304254233444 0.175278704285784 0.303162370519779 0.736965017433527 0.981844108084207
chrVI_16347_16826 0 0.00376563949233653 0.0211968618166229 0.0585767486369437 0.113114624415602 0.258043569151109 0.748246382733342 0.704048454055712
chrVI_22782_22961 0 0.00471554924266994 0.0265979772768903 0.0816571877293037 0.125340793206824 0.236918811882905 0.573984301229368 0.796540521994237
chrVI_27807_28383 0 0.00277680761544064 0.0166470029301913 0.0506707945892259 0.0894270765295937 0.192706442456908 0.58052526966244 0.595789034916956
chrVI_36533_36902 0 0.00398787356609076 0.0206395285403724 0.0554651280092785 0.12139942181824 0.249869432015393 0.631656642500176 0.626797896617614
chrVI_40087_40464 0 0.00387393617899991 0.0226556722248126 0.0693973513969924 0.118553914348992 0.277241464571995 0.630373018017685 0.701714269375875
chrVI_44331_44874 0 0.00474035551355441 0.03179417967821 0.084257181388279 0.165972379818366 0.319510323393787 0.903532076878614 0.770106655113897
chrVI_45516_45673 0 0.00517737455607593 0.0256014899464373 0.0737119553004012 0.135689241693749 0.319931285611697 0.689909894400067 1.09151461266339
chrVI_47718_47952 0 0.00388304817274807 0.0200289646383817 0.0769673074754119 0.121100221707759 0.246230507545473 0.659575584451024 0.585779980761521
chrVI_49059_49214 0 0.00506642901627721 0.0246815789876859 0.0638529428392795 0.166427114048013 0.347160547067364 0.68519918411193 0.643731966993606
chrVI_54430_55320 0 0.00196123596226329 0.0169513012019901 0.0373156903625365 0.0813236443254793 0.177174113319993 0.560655205344929 0.486482227550492
chrVI_55669_56462 0 0.00331849225593677 0.0176174970226614 0.0511244569795246 0.104397924216872 0.218860403103983 0.576088007756859 0.547007068773989
chrVI_58417_58663 0 0.00335613067285262 0.0191235083261349 0.0557500465824343 0.12867816730985 0.271772678000267 0.750683106004687 0.853798666887362
chrVI_64698_65394 0 0.00339600047867372 0.0293672910863054 0.0654209298906928 0.14070301679469 0.342328678988026 1.00427546175776 0.630834258581778
chrVI_74448_75364 0 0.00266427476946351 0.018604766160102 0.0438005855985998 0.084027524261778 0.19112778101478 0.616217772468881 0.543616957067949
chrVI_76598_76914 0 0.0050751467485978 0.0228944042819761 0.0923239831250097 0.19692415602272 0.323931690499732 0.91900057654882 0.730083404500847
chrVI_81861_82804 0 0.00350016495496966 0.0182892151715982 0.0482650185828413 0.0791935031503629 0.192023281708153 0.431228210936312 0.488397011501589
chrVI_87195_87377 0 0.00543120856650592 0.02729728749468 0.0665545987909148 0.129246290918428 0.286471515801718 0.788681248630026 0.758351403894297
chrVI_89436_89748 0 0.00474951059482418 0.0264342413416536 0.0773337883982064 0.117024968714625 0.264931585864333 0.644352653109472 0.734150165131315
chrVI_90457_90926 0 0.00382957256985525 0.0226806491575055 0.0606166837576218 0.122034792734596 0.282754784385015 0.671463913092113 0.765868073579736
chrVI_94868_95391 0 0.00339460286492495 0.0229650283845323 0.0575425661726484 0.100020043939352 0.225291871871172 0.62342309006285 0.677664401784213
chrVI_95543_96405 0 0.00288340438403078 0.0170711211732187 0.0488820656670401 0.0913861059212443 0.185320019224985 0.585628307365772 0.604018380372275
chrVI_101263_101586 0 0.00755460328230786 0.0509117469058158 0.1363074857854 0.234483124938987 0.505739562791626 1.08945234638946 1.34910337836617
chrVI_102991_103784 0 0.0036494510365369 0.022347424629648 0.0593377840411546 0.11466864990068 0.2344856632734 0.586727984331888 0.619601332127883
chrVI_106086_107408 0 0.00308580438463425 0.0225036151177168 0.0597956030956879 0.109971638177293 0.199705280425449 0.535383420839094 0.591248484871956
chrVI_109873_110250 0 0.00435828362115709 0.0230261370612667 0.0612145636681989 0.114573599197899 0.266520065405747 0.646482297604377 0.712671969678442
chrVI_115667_116001 0 0.00431809508144566 0.0247320642092233 0.0751253059326943 0.149351254649818 0.262803395393362 0.776310234142351 0.777682419778608
