TFIIB10 TFIIB20 TFIIB25 TFIIB30 TFIIB40 TFIIB60 TFIIB90 TFIIB120
chrIX_202053_202380 0.00159497563621543 0.0210027485141596 0.0876786820995044 0.234103600137026 0.160743410157583 0.478315666358851 0.80505161604432 0.566202927673561
chrIX_203227_203476 0.00295373319399377 0.0168079389612392 0.105450677980536 0.184169284807252 0.280754562378955 0.253473577656314 0.860893971391695 0.549516839990969
chrIX_204642_205144 0.00305187746532393 0.0170395081318936 0.111074155570915 0.170012974386532 0.206545366822448 0.56808085934877 0.661245175590799 0.871692632931223
chrIX_205343_205535 0.00984324475156501 0.0313864032930563 0.195126077375685 0.240407981118912 0.334364086338575 0.788882099020179 1.77974325287219 1.02430841338769
chrIX_207203_207696 0.00352147269138151 0.0194172129881852 0.111827763048918 0.262989976534243 0.28484855668805 0.789521387593129 1.09404130696039 0.963444343007528
chrIX_210421_210655 0.01400603605313 0.0373028361591023 0.21296659568514 0.360330463503756 0.595611701708764 1.49571162897249 0.700310574016632 1.35183860775486
chrIX_211958_212619 0.00228282946022915 0.0134476888186047 0.0603802533248177 0.155011641594049 0.317758759725108 0.43168012174048 0.508410827681988 0.759306058389122
chrIX_215838_216141 0.00217222799956131 0.0173385714634666 0.106432405841283 0.14772262938298 0.317188695355182 0.615409126438282 1.1067500298496 1.04778342163645
chrIX_216399_216758 0.00192896813820248 0.0137147857363283 0.0816874642213886 0.108999186853502 0.189680375103645 0.669729888628179 0.705143574519241 0.849006910249691
chrIX_220603_221077 0.00158387826372776 0.0141956632267126 0.080498417649725 0.122403184062425 0.1903092049491 0.466243979720288 0.519309382614135 0.815466929465496
chrIX_222461_222755 0.00290010275878706 0.0152886968319342 0.104176269283027 0.169713117044268 0.252520612243506 0.380944722208972 0.9079053748125 0.523268690189586
chrIX_229896_230146 0.00326568229824226 0.0163888510931362 0.084699274533446 0.163400419599341 0.323503178709932 0.602401305811201 1.10757678995894 0.85898507512865
chrIX_230993_231324 0.00192910682588461 0.0137184478881866 0.080703085126811 0.206196586122399 0.34927516768333 0.494901726227688 0.630650082969362 0.706013276875604
chrIX_232212_232686 0.00121537871285938 0.0104860368170703 0.0733179914878481 0.108478498898056 0.170740229073928 0.53015908456492 0.807001308308562 0.798192430950625
chrIX_235441_235725 0.00264398212781951 0.0164389210669751 0.0732265556421847 0.115489179704093 0.33986983106103 0.791163303828071 1.13643041393717 0.727604679731209
chrIX_241728_242100 0.00250984862931057 0.0135873596516117 0.0864113457145383 0.119891561279005 0.174542027460253 0.46487695120832 1.01736355640031 1.31532089629075
chrIX_243626_243964 0.00361381040477773 0.0178735967299111 0.0984751943266591 0.142266051512069 0.275824080807679 0.425169835099861 0.864446722823635 0.9368367429118
chrIX_244364_244635 0.00239208097086471 0.0160382126207674 0.0938634083664574 0.162268795085466 0.178926236284485 0.593246584222982 0.571637522461958 0.859656915748326
chrIX_246240_246465 0.0088549944539888 0.0265858883549863 0.180945089658816 0.332430897838848 0.371732152449711 0.953750175488635 1.25545713563784 0.706102194665094
chrIX_248301_249254 0.00189027056079512 0.0180002727955579 0.115870015775508 0.186762065537864 0.273388823015954 1.28658883102003 1.68031289211454 1.4881902299445
chrIX_249458_249933 0.00174791155065089 0.0222451666203061 0.13652803770283 0.272713345408523 0.435312157249574 0.890706249928371 0.826241330404747 0.748686364574692
chrIX_254615_255195 0.00232743894949167 0.0245813526320171 0.128514324982412 0.244814070406806 0.444971969731368 0.556015030259168 0.736837811043158 0.729542021327821
chrIX_256927_257334 0.00109939891140776 0.0105771143931442 0.0549128923689926 0.102511977892825 0.185853483025239 0.371238634833025 0.58694740747242 0.53289962032364
chrIX_257490_257983 0.00511545261117133 0.019064416556477 0.115490284721679 0.190565122844534 0.339515846161246 0.639808802318387 1.40711410195085 0.946491257405369
chrIX_258203_258948 0.00190941881871256 0.0167816739701176 0.0997629822466429 0.215384833515848 0.295167763155664 0.680155174313799 0.782377854094224 0.82977320447342
chrIX_259997_260189 0.00192385755704796 0.0152987788384948 0.100955560269639 0.0808501109718782 0.367795108663787 0.666504234941407 1.51402262179097 0.941859526450109
chrIX_260866_261280 0.00201058289760229 0.015089653059332 0.107198089631069 0.140700403232611 0.318496608256184 0.612047793147672 0.880816792342535 1.00131894149452
chrIX_267724_268074 0.00135165418163118 0.0126184115241471 0.0679358207153612 0.149755513603485 0.296548374275475 0.620861700503138 0.776436524611245 0.693450819570847
chrIX_268453_268709 0.00401381536808716 0.0189666618697146 0.109637227285435 0.142355150506001 0.233430373057027 0.782981369856046 0.623744288886253 0.703149307304599
chrIX_270807_271028 0.00228215386965379 0.0216177754768646 0.104601875612536 0.132230089188212 0.499341184991263 0.95435310747943 1.10857664731047 1.81558209061283
chrIX_273820_274019 0.00335129420260066 0.01750527110116 0.100600232955379 0.263301087681638 0.320588068633583 0.801081306736986 0.894109110371505 1.84479734436124
chrIX_274831_275096 0.00289924142740637 0.015809070139959 0.093531392169147 0.312493356225295 0.268257202633953 0.538067499241837 0.77022378925489 0.717632432851644
chrIX_276255_276609 0.00175845937747889 0.0151794009141499 0.0989530875791149 0.159880494889577 0.198707446482168 0.598652045353737 0.718804544587619 0.799096082556352
chrIX_277535_277835 0.00217589730863337 0.0129855261174154 0.0977537497312926 0.187889866462362 0.311833242861786 0.67236955413793 0.659072744128814 0.827229757495276
chrIX_278224_278439 0.00188724206123622 0.0128815963315768 0.0972786010562631 0.26072735105155 0.369987291742094 0.657105355247872 0.674860426632815 0.351617854330999
chrIX_282765_283090 0.00198934066811098 0.0137206974489464 0.0777169610521388 0.247194831584031 0.179451972469715 0.703196921445577 0.412456394096215 0.53508852396995
chrIX_285311_285662 0.00107528450059671 0.0141747764754904 0.0579186939225211 0.130845320321007 0.24824484682316 0.430068944760623 0.553056551973616 0.540732957509093
chrIX_288880_289333 0.00237228019331737 0.0143705070229215 0.0940277857116934 0.141360526801628 0.299775505618441 0.696647936399533 0.615517331694981 0.822113372902558
chrIX_289960_290291 0.00269370341799967 0.0158099513590303 0.112060467519905 0.134948346989826 0.196006533370889 0.499986816274778 0.901985267771143 0.774817798256053
chrIX_291642_291928 0.00164257251189701 0.0105828129693238 0.0833909628926132 0.136564494857968 0.224877461186164 0.476371632865703 1.27112814999647 0.553143122549828
chrIX_299922_300244 0.00189590296342226 0.0134317476747616 0.0737546651723428 0.198362002893402 0.281274158204689 0.541916122802198 0.626350211000265 0.92305227056981
chrIX_301325_301647 0.00249990582206373 0.0182789407674905 0.0974978283413273 0.155400959506178 0.228300419132493 0.427414828096895 1.12237922554933 1.02130881623067
chrIX_304048_304316 0.00204543606401798 0.0188371551092103 0.0990822475333777 0.19382709513306 0.235649787941905 0.791459258559619 0.926238356790864 0.797975873063245
chrIX_310297_310676 0.00238550959611438 0.0149411640686842 0.0810062775537281 0.162117801402082 0.338124321698405 0.736603367156622 1.71335600455077 1.20339030943329
chrIX_310878_311179 0.00181538149563293 0.0158036831288633 0.0826743639451895 0.186040817126617 0.214116407943816 0.337889796804769 0.743678430664451 0.849480987929638
chrIX_312684_312985 0.00190131412449476 0.0152882782226897 0.112943902704728 0.129426970426434 0.180507817990367 0.541315451822867 0.799685175886237 0.690612224994757
chrIX_314787_315089 0.00508736662076267 0.0161215714783354 0.133228661278134 0.175443381902014 0.196812251927038 0.742686300428907 0.833982240102277 0.95703810230386
chrIX_316514_316948 0.000991209669463477 0.0118819441089652 0.0493596738505114 0.100174378118155 0.210477459352773 0.299510113963585 0.58590134355176 0.545629779699223
chrIX_320926_321534 0.00291006928697002 0.0136430395688829 0.115530136441735 0.203540876951506 0.217391911871094 0.698676484899947 0.92336489541459 1.41675140112947
chrIX_325788_326082 0.0029547637592293 0.0178552612240587 0.0815608519392563 0.144701781686553 0.236740458615461 0.539180345668508 0.868856749388028 0.734596914903302
chrIX_338303_338675 0.00258219088990395 0.0195709782748979 0.126887460179829 0.274983211317897 0.159920927526099 0.691754167000515 1.16732376915508 1.08634764983119
chrIX_339027_339476 0.00255455865790559 0.0176919349696446 0.117463255666417 0.193550739954692 0.246853812914622 0.727481082843521 0.771885378967798 1.07138865734228
chrIX_343627_344120 0.00301374148870035 0.0159070640823659 0.0895088191466787 0.15589879442216 0.23500664529523 0.723800846441028 0.991571240885934 0.962689627428036
chrIX_348420_348704 0.00334048247177591 0.0170534722769246 0.0838619998670648 0.175331606612847 0.275068088010982 0.538871525426906 1.00032683683195 1.37734583018611
chrIX_349954_350414 0.00179995621488631 0.0166300940276624 0.0982407374406662 0.146038550078616 0.310949308716453 0.718013257973449 1.07484331223373 0.822936943959356
chrIX_353490_353952 0.00233521728121927 0.0180522636034146 0.109749796150084 0.138389498187557 0.356555442272248 0.755575682966414 0.607880746915229 1.20985756073271
chrIX_356838_357280 0.00215312067040647 0.0156712853323858 0.0893555549393543 0.170493261870172 0.254931989847826 0.495133294394623 0.872671175749027 1.14640672908548
chrIX_360421_360981 0.00301936449216549 0.0149001678175116 0.0878850217272771 0.177611254741809 0.261466526959915 0.891181438048226 0.683842235093748 0.766221436690698
chrIX_362960_363326 0.00165032394431868 0.0138872141455685 0.0849820292048941 0.211214319304028 0.252088256589034 0.555243232999572 0.472696535663659 0.599443042252257
chrIX_369843_370144 0.00163215567489559 0.0133621160549208 0.145280666354228 0.161886375637269 0.262351915869598 0.465708573661286 0.795230268810013 0.69408369630246
chrIX_374253_374558 0.00309202507299892 0.0153120001351239 0.0886640498888194 0.20205680680726 0.191072568848169 0.505445612186442 0.552627283933244 0.837054317688025
chrIX_375238_375469 0.00268456366106981 0.0144883953324858 0.0710931094925069 0.109696351499083 0.395616259828255 1.0493620373759 0.910476195162921 0.676617401196126
chrIX_378140_378586 0.00243807504695751 0.0124093079335699 0.082848959938297 0.175850122564045 0.173310114923167 0.482931672647045 0.500334112373637 0.91499710325619
chrIX_381601_382721 0.00255386719114645 0.0192090586915238 0.104968700453528 0.220638952194241 0.335382429498727 0.75323127199219 1.13990602220445 1.05525451703074
chrIX_383930_384265 0.00184356815659331 0.0194320857652823 0.0980427343861058 0.143217433212201 0.179840204022149 0.497885148278667 0.550816814565455 0.395322310612111
chrIX_384470_384722 0.00385712277261359 0.0170441897441654 0.129706480130672 0.142746720308297 0.348493899729613 0.624230101288903 0.660474165655158 0.666774137295107
chrIX_397046_397361 0.00187080861225358 0.0141753327593071 0.126385276141167 0.162294527692122 0.280703678937416 0.435543254787636 0.661675866066469 0.829864012902194
chrIX_398479_398827 0.00241355586971046 0.0128842675547986 0.074454104994251 0.218241824318475 0.397938724135608 0.56010130053773 0.672406650357687 0.734714273194916
chrIX_399582_399851 0.00333722843448782 0.0162693587632506 0.148873273578013 0.0882915642541978 0.172463880361691 0.426734468768225 0.651102531625985 0.586676700974171
chrIX_403475_403712 0.00283935842052698 0.0167488856219441 0.15438556349613 0.162040666583817 0.17682228238087 0.71808498756965 1.44892386749611 0.430010786526006
chrIX_410514_410834 0.00214974712651339 0.0151076086606901 0.078224334369622 0.202795048702793 0.255969801591092 0.656547536931425 1.12169437714837 0.867624467873586
chrIX_414672_415175 0.002013413073558 0.0153730069194946 0.098874910382277 0.157925120619305 0.301069902348891 0.574989029903617 0.889568384946867 0.82276387097263
chrIX_415541_416197 0.0028127081379821 0.0134513810545578 0.0984502807170301 0.183788024988326 0.302012508180792 0.865329418886552 0.830303612081223 1.95076442974281
chrIX_420704_420942 0.00389980248149192 0.0226085588175429 0.162814740824687 0.2658690080647 0.275240766376609 0.931912773707081 0.740981688795933 1.48778393753934
chrIX_422787_423177 0.00242286074358404 0.0118166109317817 0.071409007004371 0.119208566721487 0.290205345953974 0.834097759233972 0.813721853700005 0.666140156877784
chrIX_431979_432604 0.00262364813582782 0.0162943972692574 0.105956810397057 0.190922660272661 0.178873095139168 0.518411287323087 1.29473744798113 1.18891343353034
chrIX_435957_436183 0.00277647224644128 0.0182422515681119 0.0858305699794917 0.187364181670585 0.278562152440209 0.398765007421893 1.13847068398015 1.51156567948841
chrV_30_439 0.0113639568465533 0.034308069959421 0.186094855420458 0.351541743988911 0.487632131036667 1.46288394976124 1.45657492716666 1.60021997362653
chrV_2969_3168 0.016922554002346 0.0395816126727877 0.251212230425151 0.327147507854124 0.368396794560944 1.54827327845082 1.10352283259886 3.33167735049759
chrV_3308_3965 0.00710952347513047 0.020742364755373 0.161638576546284 0.209608538561053 0.314464798719096 1.07612029067587 1.26752738811362 1.99329380935119
chrV_5504_6146 0.00734965891795051 0.0232869169917268 0.179045807866653 0.277060389408018 0.373580857716885 1.18932432632364 1.32411963560878 1.44007455165405
chrV_9665_10043 0.00227781191618993 0.023414182024805 0.114777419634362 0.177598688754512 0.31782371416057 0.629974296805554 1.00071717085567 1.06893587358521
chrV_13350_13774 0.00255683997567505 0.01355411483369 0.0869904443347223 0.201612538655791 0.389634458779904 0.443955361440106 0.667680842478902 0.657467470564544
chrV_14873_15453 0.00130642017598874 0.0165685490664311 0.0948565257842087 0.194955148789295 0.264895080318299 0.423110391930058 0.524001062256795 0.629937417624726
chrV_15830_16445 0.00195153610412473 0.0142571199471089 0.0855027735288138 0.149318876645555 0.24510509216923 0.504174476842719 0.48439276545656 0.700735149675209
chrV_21129_21521 0.00234087277469135 0.0191489134102605 0.0651941457077319 0.135912249259268 0.203514952287567 0.359250720583209 0.656925315673863 0.975742075943501
chrV_26492_26717 0.00512724068421414 0.020681436033446 0.183568946713678 0.218473423799338 0.29152620962947 1.01974365145199 1.12458689515112 1.32101492614482
chrV_27138_27756 0.00261336650453642 0.0187069452870345 0.126603231010798 0.17745625455586 0.277984212387662 0.772637958649647 0.941761603202902 1.02466724437966
chrV_33563_33869 0.00361253891256764 0.0204318055643423 0.0738943070214848 0.161427100835402 0.249035033612072 0.798518585761056 0.823628285745617 0.756714257097436
chrV_39521_39765 0.00241853818555661 0.0136589255053481 0.108858633184232 0.186031853779617 0.183508204789417 0.630581753723435 0.972482168868879 0.549104507723869
chrV_41894_42190 0.0044611514140104 0.0231187488234363 0.100597103987363 0.230410782369607 0.285686259633837 1.3350842275327 0.818087383649672 0.878245727712998
chrV_45736_46013 0.00172035450349175 0.0164553381603127 0.077510764511629 0.167774812056525 0.282564406636821 0.585730129911599 0.848597637476651 0.811758121633108
chrV_46966_47240 0.00274172419257518 0.0170167078979991 0.0931570997028461 0.226957715347928 0.218407280041848 0.729365845987591 0.99669564006364 0.793213692936906
chrV_51488_51920 0.00592692565399378 0.0225051346585072 0.123916495410613 0.28566587428539 0.279705736945447 0.90376858174374 1.33571403288913 1.12688008503069
chrV_53064_53489 0.000811236113532702 0.00983878198915455 0.059207172331561 0.0802307583106736 0.190839640327971 0.398905563243514 0.685491093274811 0.653906838301081
chrV_56088_56671 0.0024139930247043 0.0180259318834417 0.0943453597128151 0.198798079965881 0.174463576180753 0.639254416837367 0.732104716397867 0.733202367292213
chrV_58206_58443 0.00204134820774407 0.0160626859278248 0.0713821716015133 0.216278719214959 0.279053679927746 0.593607829443638 0.660359619320497 0.467034568575722
chrV_59174_59409 0.00232045513512195 0.0137599597209512 0.0656642889665166 0.128863798420701 0.383913623214055 0.564046524610444 0.55410487001584 0.557133892102219
chrV_60789_61250 0.00151870798852014 0.0134032279053665 0.0889838429540017 0.17153988065706 0.311406736667914 0.77906512331444 0.941023631406012 0.686096858861449
chrV_63274_63472 0.00279946662287959 0.0196187123682513 0.119192372095138 0.14712875478506 0.305010871470233 0.823541382530786 2.12612767638238 1.61779088215543
chrV_68754_69227 0.00196874351169219 0.0200131369283073 0.139845603701081 0.284633579486538 0.409843928491301 1.05825985228462 1.16996508260271 1.0113241627986
chrV_70271_70567 0.00216476693246343 0.0213775327919356 0.0991044855894152 0.1130789470097 0.25877532536514 0.241748026952647 0.420979257316817 0.628839297034691
chrV_73473_73741 0.00147663015624624 0.0140646594106215 0.078630813484637 0.245055688992251 0.206097343841142 0.49457846196868 0.710492780263833 0.552534187343911
chrV_75536_75806 0.00154319036368305 0.0192482926761531 0.0857043102881214 0.136860909732435 0.260340263485105 0.683147901337817 0.718393885352691 0.652236349939123
chrV_77805_78154 0.00161280046474168 0.0178979084210015 0.0902483296254632 0.184919248866117 0.197506812063994 0.439586084021348 0.842152799131672 0.879272066246465
chrV_82611_82986 0.00186011710847911 0.0134701635766778 0.0906471519783973 0.204111363328198 0.19951159905123 0.651642960250038 0.634645698160563 0.712890461511151
chrV_84567_87017 0.00190628488423889 0.0162676041533034 0.100080492888331 0.188637154592123 0.267847656109785 0.644411741925371 0.982310484892884 0.928646999760829
chrV_89860_90358 0.00209352538543127 0.0149456225519064 0.0892802213624228 0.165679435746817 0.281990237778711 0.485796878582315 0.700143536307372 0.715508828027137
chrV_95842_96190 0.00224589838546113 0.0168774115785269 0.0750451642764532 0.290285549621663 0.223639280353615 0.580302462238341 0.709291643325239 0.892058947296661
chrV_97779_98168 0.00371580523405594 0.0180810233133399 0.0599534470903466 0.112508717288459 0.192856428370285 0.815156182306944 1.00345108802115 0.648568637408667
chrV_99378_99724 0.00242448866222966 0.0152454907701701 0.0812385884737502 0.151369128626741 0.176693279642848 0.438206278318091 0.747169878695739 0.901022091641446
chrV_100462_100849 0.000912813043231422 0.0133215644306738 0.064233694242176 0.139760739790482 0.236307400863376 0.356112581876546 0.445920612279089 0.452368509514412
chrV_101616_102016 0.000953349969755609 0.0113718885327458 0.0650299439695718 0.139227176350651 0.207380936028518 0.472750020738023 0.502596713018055 0.449635111996806
chrV_106745_107377 0.00127767965549825 0.0149636515402544 0.0920658344566036 0.158592887199455 0.24183409257326 0.445033866575638 0.69897447048579 0.711539727110077
chrV_111110_111424 0.00207909751459662 0.0166191075515117 0.0756004456293141 0.154644050131354 0.295711759535165 0.400369672590625 1.00261757843185 0.608299687548123
chrV_115875_116228 0.00278223757899079 0.0152319195405678 0.105934315323057 0.245625251804143 0.240698576810505 0.793692355721522 0.980822501147333 0.859965889922174
chrV_116986_117777 0.00230256607431118 0.0177652101034892 0.120664142891291 0.226493743491173 0.271556866409428 0.579252127928978 1.00502507586106 0.742764538134998
chrV_118057_118426 0.00332190988151573 0.0314125700696623 0.15776168761079 0.226623355060729 0.40085962396021 0.685805169705696 1.19093169553064 0.903214156877174
chrV_121319_121557 0.00351220977693475 0.0203527458242063 0.0858570953670911 0.11758283474566 0.223988108995561 0.580147202310873 0.677334985278072 0.860035759208866
chrV_122812_123288 0.00113520915808245 0.0148796681163056 0.0912422277559826 0.184047377644386 0.322158330586101 0.547342225842541 0.584788099293572 0.595116241956679
chrV_123515_123725 0.00140867589787143 0.0158383624766945 0.0942847605255247 0.178308473227553 0.176207893636456 0.742797186849552 0.619940338839609 1.51124107550967
chrV_126386_126701 0.00165621823240905 0.0124551710947439 0.0667960842492217 0.192607704031308 0.275567095870481 0.432041296209493 0.838638207924483 0.88531229374791
chrV_128389_128714 0.00127700355676937 0.0144257616292805 0.0910312588720938 0.140452874568869 0.225441709972254 0.47639975859991 0.57740786544496 0.469279899166768
chrV_131190_131782 0.00242824552764722 0.0191577685173766 0.124004994512749 0.227499358210932 0.286464119668419 0.842267810339331 1.84427569901994 1.13760314338366
chrV_132739_133210 0.00163592760120377 0.0144106168212542 0.0821420262154192 0.198407254466893 0.199137932857878 0.671129844534079 0.746540934246685 1.08193553767076
chrV_135675_135920 0.0057555840913986 0.0345174834168249 0.132291394630235 0.317778684738306 0.435976029459649 0.744334789640197 0.949932995419045 0.599755763673124
chrV_140138_140707 0.000740411553880372 0.0150755276394026 0.0778944462647991 0.165977822719955 0.273127378975235 0.423788320430988 0.53472349085699 0.531641723338829
chrV_141198_141858 0.00302155506501441 0.0214770960639706 0.121196472381144 0.2153884292962 0.326562291853241 0.627608332190548 0.949771061313888 0.903148566523624
chrV_144142_144391 0.000962571742401654 0.0169424949615324 0.0816453057433892 0.160895862092677 0.270468490550613 0.458293946679586 0.665066019722886 0.686030585181765
chrV_146701_147000 0.00234697384260962 0.0154566030048871 0.0980440060278976 0.125899689873209 0.180103130900168 0.759651406130298 0.73696882277989 0.721776254895868
chrV_149952_150250 0.00196437282373892 0.0133339635274955 0.0852055576793356 0.113340076447039 0.175250050766069 0.56677422233176 0.711405593107314 0.860366778936466
chrV_150928_151199 0.00261397980742911 0.0177666714641134 0.0652825359885675 0.154754846144964 0.334498651324357 0.555879452358727 0.991571240885934 0.57717913734965
chrV_153195_153566 0.00166601023880126 0.019637670698773 0.115664756617868 0.231956967474209 0.308414620870083 0.498798336195956 0.505290622870394 0.709410419472962
chrV_156391_156873 0.00146405838972123 0.0184886660868958 0.0705913725351543 0.161797538880372 0.225656460520321 0.482521896684812 0.824502467190267 0.791665159584066
chrV_159052_159648 0.0023470729075214 0.0227862595751829 0.114614098461352 0.186744214964632 0.188927572013706 0.498550025403087 0.756552421913522 0.88558137581903
chrV_160373_160582 0.00247451512725707 0.0172746179482163 0.0897435848797521 0.221570571336081 0.243860930465986 0.859348691743114 0.623841274142577 0.51493931344383
chrV_162428_162815 0.00317968576166503 0.013140060875145 0.0845933626562364 0.145141295916733 0.213093030675948 0.754431194751194 0.865673419544399 0.622719810404473
chrV_167431_167847 0.000837597283406664 0.0176409814097964 0.0969542335571091 0.225750232440887 0.332185583445276 0.668771689834082 1.1095807868326 0.730886048689157
chrV_171752_172236 0.0013768410949668 0.0114379970801716 0.0757291274435996 0.151309792038047 0.207783815570196 0.597057484655149 0.574786774432587 0.783905020810707
chrV_177485_177911 0.00173247353588917 0.0152588244403711 0.0858670881352523 0.162154733715619 0.255389391349515 0.553755303775279 0.41876590080206 0.755124897931683
chrV_178508_178860 0.0020119735767777 0.018403412558409 0.0899828488923193 0.263185944310766 0.22475504147598 0.761388411762456 0.747155884916055 0.559971506432947
chrV_184202_184643 0.00229801937018004 0.0150960376684073 0.103593178185342 0.171569864996025 0.238720381050317 1.16331281153878 0.90766118747763 0.782701343740805
chrV_187947_188363 0.00315294615918727 0.0165880165882653 0.10067166706257 0.194653527627662 0.149526067236902 0.699107031527955 0.702935651954781 0.502304595487722
chrV_191741_192028 0.00185894887666345 0.016358231997432 0.0890432098734024 0.189837478758854 0.249311372655891 0.49610684114438 0.73696882277989 0.972521850083418
chrV_192635_192966 0.00184014353528271 0.0163914884495559 0.0781616957051467 0.127483353718905 0.210659878664619 0.321137845618834 0.756120926930394 1.06347761256154
chrV_194446_195220 0.00172045615066183 0.0145438241528696 0.103481540272248 0.142392306240644 0.184972869359518 0.59862382967549 0.908729280228189 0.853966754032771
chrV_196714_197063 0.00131571507150518 0.013107812394608 0.0669785761518711 0.149218746901394 0.264267991118359 0.456246966856104 0.52710976639688 0.522340085592977
chrV_200932_201153 0.00370160931271485 0.0160322407367671 0.0754474311735828 0.179670359567131 0.16733584449695 0.471357054164557 1.60329781933895 0.300395174986356
chrV_201988_202303 0.00114164508584161 0.0157129275260594 0.0791997679522192 0.199840045211001 0.219939518278476 0.614527722062821 0.948589826210435 0.715549751661776
chrV_205032_205359 0.00272678987152276 0.0119497538642235 0.090861921727201 0.207267399720611 0.198241144146726 0.582509618475916 0.701683036870879 0.946430639809414
chrV_208395_208747 0.00184022011382534 0.0163220086434168 0.0803420642715291 0.182085993143957 0.31921268530295 0.503637157179465 0.673103965120968 0.654586043273064
chrV_210230_210499 0.00194503343904009 0.0190581777291584 0.112050100636444 0.19354982694505 0.202413141096248 0.835058458207903 0.639319004869566 1.35997247088367
chrV_213122_213553 0.00134626328014493 0.0157262919698938 0.077671275613064 0.181180254755015 0.223833674863381 0.386617504721802 0.728010262072574 0.442530604704274
chrV_214623_215094 0.00259997018277874 0.0119925650445855 0.0769556506406727 0.112499312493716 0.204105976898611 0.463739899919426 0.614536667255654 0.548187666052482
chrV_222403_222680 0.00210022941681181 0.0172113784648422 0.146765914621463 0.149867035318115 0.166479088369823 0.535782425584538 1.18722949466789 1.10131823778382
chrV_222972_223266 0.00257531801238402 0.0200438857013093 0.140430047203105 0.220051724368662 0.467459617290478 0.877889327125472 1.82005510662616 0.893160435460457
chrV_225096_225876 0.00168739601104383 0.0131788602891447 0.0893574272162593 0.177122699223753 0.326914558256236 0.64948640108072 0.87943813324028 0.944370199669967
chrV_229482_229820 0.0033103633675222 0.0137912254334282 0.0941518492672284 0.119717956122208 0.186621343734426 0.655624987699203 0.768157414705793 0.743965084760259
chrV_237000_237512 0.00107077643509116 0.0140035066673008 0.0706007398469601 0.133303529250885 0.22568002105527 0.50300720580563 0.651482887326888 0.552316030192518
chrV_237960_238735 0.00162030186225211 0.0146999612062782 0.0904585118402204 0.145478278440247 0.184472229061087 0.42356333260476 0.85961962798954 0.924398486854666
chrV_246605_246801 0.00209074959063408 0.0197425874266143 0.0800786881870044 0.13677378597197 0.264600673478241 0.821560412340151 0.797636171690578 0.618407129023884
chrV_248150_248374 0.00245516747637758 0.0129919166964201 0.0862281286227829 0.156625548853366 0.257216220576705 0.465259275518164 0.913834819562124 1.18925566537649
chrV_250416_250791 0.00158359759147165 0.01393363523113 0.0966357027125486 0.123053055499462 0.223191588698553 0.563259695195431 0.952296517924469 0.575066141358163
chrV_251505_251743 0.00283639659877762 0.016641898868731 0.100924131464796 0.155728436653115 0.356519531776279 0.886374331212015 0.717840273974699 0.876067164690868
chrV_254309_254677 0.00169560071650901 0.0150548371050331 0.0836853411141446 0.132584386957472 0.204552402919825 0.690991619579719 0.862036500747078 0.969825934289361
chrV_257928_258221 0.00173552827512122 0.0163534939680602 0.0765545009202862 0.142628334216889 0.218846703267423 0.338141536233421 0.641869953904492 0.591351041900259
chrV_259589_260198 0.00102969691471451 0.0162499446770392 0.0830368371230072 0.177610890656865 0.36076753577554 0.660684969598152 1.22308674833002 0.859905942490495
chrV_260961_261340 0.000789271935166704 0.0164076572690845 0.0908906149656411 0.216488144801709 0.248730498245109 0.395695920899477 1.15690407266382 1.3157940349094
chrV_264020_264450 0.00277329077523216 0.0189013803839082 0.123216291957413 0.174991063303803 0.184882269667919 0.729888186593452 1.00324594152431 1.46261280333749
chrV_264603_265116 0.00126809174535199 0.0137188842513895 0.0812584176794417 0.152725357666294 0.205791433395251 0.361929834821396 1.1164600484157 1.03751621727554
chrV_265692_266088 0.00156937540429893 0.0133388095405258 0.0582955072256525 0.0936664851139807 0.188386590719899 0.456890188190621 0.633143014558898 0.590436434063524
chrV_268032_268475 0.000971648620961982 0.0178531517208882 0.0868700966798764 0.192198503307802 0.278213916835908 0.572417679659664 0.622423587011054 0.589153761472765
chrV_268682_269333 0.00173395962777456 0.0199735664640689 0.0988447516966935 0.217638084437013 0.369422091856894 0.829692346586963 0.959559038589291 0.85627642764284
chrV_270039_270738 0.00223315737713829 0.0129398358167629 0.0692277566237923 0.180308424322512 0.275649420168869 0.620031705930814 0.753625349091906 0.774896239613848
chrV_271042_271354 0.00216864704775696 0.0169331008021263 0.0778460034202839 0.126581179247796 0.206325082549329 0.392275113301675 1.07910963293846 0.89406738636534
chrV_271500_271835 0.00346260113604932 0.0174277413527166 0.0772538204585302 0.151469622770685 0.232967839537895 0.247843974959548 1.21714194971307 1.10536979550702
chrV_272153_272571 0.00163927530082021 0.0158420676511595 0.0734058678811736 0.141026298087595 0.264867332754007 0.472947916657222 0.725981028371411 0.912888865865702
chrV_281232_281797 0.00174271158540241 0.0131440666886172 0.0900807812672218 0.163954957746153 0.292209704647178 0.55242568629836 0.696072916438668 0.894767790168393
chrV_284133_284541 0.0020533920129273 0.0148767129799607 0.0777410330812597 0.237935696056504 0.423249013850425 0.765492842058014 0.773065204532645 0.967899758592772
chrV_284985_285419 0.00176434543397254 0.0197664851283338 0.13851008737936 0.27430291731204 0.402458449731533 0.742910686305102 0.80311818410747 0.69796818579657
chrV_286860_287321 0.00136649169081686 0.0206100052657844 0.135334879772677 0.229064865198048 0.342557519087608 0.85050630043574 2.13792433400772 1.09580263016267
