TFIIF10 TFIIF20 TFIIF25 TFIIF30 TFIIF40 TFIIF60 TFIIF90 TFIIF120
chrIX_399633_399813 0.00269612316120946 0.0103307211925403 0.0310432456868132 0.128038779036244 1.35938920485053 2.35887887367701 4.17823852817692 3.21423298421057
chrIX_403491_403676 0.00579038145872465 0.0111173312788581 0.0204398327668075 0.131864422208235 1.22309854238534 2.3939737366349 3.11102777671665 3.07136075083869
chrIX_414711_415057 0.0038308379090453 0.00815211109909822 0.0189873355004211 0.129390919738423 1.96756328566301 2.53540887447828 5.07575960447916 3.51569448992203
chrIX_415582_415838 0.002238313717617 0.00863401207455227 0.0175615778436898 0.119364773853079 2.02523573557995 3.08363586095169 4.14395962977814 3.46632094642477
chrIX_415942_416112 0.0040441847418142 0.0109430335847704 0.0167197832032485 0.152284872490763 1.49183798227787 3.14127213668226 5.54116635725176 3.5354602074169
chrIX_420714_420932 0.00229224391166029 0.00956157260740226 0.0231342912246206 0.146376270929203 1.90014052183591 3.23962677944451 5.1334386908937 3.69818013328127
chrIX_422873_423161 0.00121621569290707 0.00903400536881024 0.0228685440551678 0.127599333719586 1.40211217398446 2.20812917990287 2.96676934585251 2.72305455084643
chrIX_424501_424647 0.002647544365512 0.0118239089832608 0.0217705510458965 0.129115699041078 1.28675042046436 2.34142452568931 2.76538183348453 2.80908331536465
chrIX_432200_432521 0.00519480295960308 0.00957047537519314 0.0381018136458644 0.15753865655327 1.3549236503862 2.28495614817812 3.27982283218526 2.73395676145785
chrIX_439464_439724 0.0275198774704978 0.0195224082792134 0.031860632410912 0.276579538545763 1.34064553342374 1.67587563110715 4.50169613940482 2.20984222207621
chrM_11_4760 0.0700279157989462 0.0106026422926378 0.113477089072934 0.0637539998473681 0.519151735852652 1.23681388104024 0.31829662230918 1.32455377886837
chrM_5003_5427 0.0835307759920463 0.0125780695873568 0.127148678468567 0.0868107446204214 0.69893273781774 1.38603664775754 0.499399877611496 1.47196995944327
chrM_5807_9915 0.0693777474181512 0.0121274279386845 0.1101833335093 0.0794687493808352 0.637082258427319 1.29037650483173 0.424190734580138 1.3544760076694
chrM_10038_11746 0.0892285080290342 0.00998673081919383 0.162087800154224 0.0577057611135362 0.538398233829572 1.30278277909617 0.296292881638092 1.2058402887505
chrM_11927_13221 0.129656155689871 0.0128038930844838 0.242287952525446 0.0666176404834835 0.579477394590525 1.52994608055211 0.372935591931391 1.3162686202009
chrM_13756_23869 0.0322388401127747 0.0153158396706735 0.0311809228734083 0.138055209755 0.756069780913873 1.13623866544364 0.836420579861848 1.54644398909855
chrM_24074_27110 0.0424350741213283 0.0130658512993801 0.0502291220819552 0.104752030069448 0.675491049152892 1.1107254039868 0.595435536306395 1.42867715181388
chrM_27261_29175 0.0570469041865161 0.0133297527826308 0.0673389660207108 0.100959158384725 0.62042274450534 1.14446419987913 0.579278935686807 1.54555231353518
chrM_29684_33388 0.0928441877951147 0.0125325115046133 0.15237910368775 0.0804503534304104 0.68217654205919 1.42952026510155 0.428407686142501 1.43577772722972
chrM_33467_35078 0.0752043657497012 0.0113014336880059 0.121750204495189 0.072755671681877 0.610768597381961 1.31486607946612 0.364871727383337 1.33283847166041
chrM_35269_47672 0.053015925422309 0.0125327609037684 0.0635626755983221 0.0946322694948341 0.631447682495596 1.10128621094133 0.53416843942188 1.46528120903962
chrM_47791_49563 0.10074243482358 0.0108770715002748 0.194306480639683 0.0552131964937679 0.506668347804948 1.40245351298496 0.295433006824786 1.24825872386349
chrM_49673_56165 0.0950514335690464 0.0112361750607044 0.172459290627783 0.06480712532102 0.607803405429615 1.41794725173605 0.328695427298382 1.34454874243216
chrM_56333_57166 0.0599552612008678 0.0101110773279671 0.101650222695886 0.0591794316431543 0.476299741764434 1.14430932804287 0.311365061634791 1.27561310435108
chrM_57248_58038 0.0704270662838217 0.0108703224812013 0.129558563933659 0.0603698496931709 0.491454624248634 1.33591601393892 0.315477673347964 1.46901018418069
chrM_58146_60447 0.0326723903857977 0.0139062034134701 0.0434693611090585 0.117191114433681 0.821908356258982 1.34443985407334 0.659941405573726 1.48513796773624
chrM_60589_63257 0.0449646688076221 0.0150680893736436 0.062822761293954 0.124278197782237 0.922079352100213 1.47690766260305 0.741055631054496 1.57920840267159
chrM_63424_71983 0.0810917009938682 0.0107988740218278 0.137901533913598 0.0615422337347163 0.540228327335072 1.23620691049864 0.316271656649903 1.23333186112041
chrM_72140_76025 0.0503233534544673 0.0129512126401847 0.0604659874986104 0.102114121706051 0.660843186577075 1.11331825730274 0.58913155988254 1.46117708891837
chrM_76128_83623 0.0809891958161769 0.0123094930673974 0.123253240142129 0.0768255521861554 0.574169719520191 1.23051563036426 0.457562244740411 1.37361818876893
chrM_83780_85760 0.0683905159928161 0.0105598135523344 0.113580192640488 0.063765822284149 0.55372476507934 1.20051364781927 0.347857694314577 1.21312002020167
chrV_44_272 0.00793208977826625 0.016176153241733 0.0221067042352982 0.196571946540984 1.33030589014159 2.31788480438494 2.95677320745751 2.93729341647668
chrV_296_516 0.0199582109207248 0.0198944045437136 0.0299064341821833 0.282529514310099 1.26534422123298 2.18473550143668 4.10866373844049 2.83961018639287
chrV_864_1016 0.0111547985851198 0.0200580019425085 0.0355459957864338 0.172057331680115 1.17878724643685 1.89967317301273 2.16641671552779 2.10048836988614
chrV_3606_3791 0.00608022257734824 0.0181090390291709 0.0450148009318229 0.19975420823998 1.53934702015873 2.07094756507264 6.38458447709532 2.88135750510657
chrV_9668_9958 0.00464417691680874 0.00949517279762863 0.018767103595483 0.139561771255797 1.85036248628764 2.63329528650691 4.71054079847406 3.58865231988334
chrV_13396_13678 0.00163608230066251 0.0091494358570832 0.0362042549676641 0.0925981275951162 1.36894003076026 2.92231226032909 2.94899161506483 3.97874274605611
chrV_14959_15421 0.00201409835699748 0.00674068211066866 0.0290778838317365 0.0967905625059187 1.81967957689275 3.11689653711716 2.47440116706206 3.04790668121109
chrV_15810_16481 0.0014926964975964 0.00633480281235507 0.0239058544087543 0.11415303615645 2.26335375412944 2.86186583233013 5.70419601902596 4.00308798607633
chrV_21182_21499 0.00217374929872513 0.00813653053610673 0.0226971761865347 0.0952220233496396 1.06472685257481 2.58560368772985 2.68884115009337 3.27365112592898
chrV_27420_27694 0.00324563420711862 0.00875192331403352 0.0231813588079974 0.150985513510467 3.03291322100101 3.97922541019671 10.0052541667716 6.76976119877427
chrV_33590_33802 0.00239573987422689 0.00721869491575668 0.0312519312210253 0.116343588037824 1.90191964088739 3.06497735675643 3.94332440645801 4.35221394405086
chrV_39578_39744 0.00254525287866267 0.00760331002533704 0.0458684317965225 0.139300962297886 2.17575467103224 2.94346278632985 4.56466255310567 3.89098425359854
chrV_41928_42154 0.00115824950951804 0.00952814053534841 0.0238854045760693 0.146165067686477 2.94882656445363 4.4161016062058 8.62476827823419 5.45067687443581
chrV_43091_43262 0.00244202121270627 0.0119519657592528 0.0185413938246141 0.117912723628313 1.60841546336152 2.47293734877275 4.27798253720957 3.64373107360399
chrV_46972_47213 0.00259531468976002 0.00784681830705865 0.0172558884762986 0.130489371090454 1.40730336820179 2.15441555438522 2.95944879707008 3.20747483622011
chrV_51576_51739 0.00370433728451889 0.012260688122038 0.0327449760063621 0.133266224174052 1.98492562141947 3.30831740632334 5.64712456122829 4.69764976155999
chrV_53098_53446 0.00127138941179553 0.00460981567051396 0.0233889102112858 0.0975557405970326 2.54503011427717 3.23459167080642 7.25152290141806 6.32388004759078
chrV_56257_56585 0.00293712879541276 0.00798608621186439 0.0216995522438167 0.117135735874673 1.44081223835492 2.24423640346747 3.62924106822411 3.04121411393304
chrV_58218_58394 0.00206761790270988 0.0116493843476262 0.0184841824357521 0.130023204164809 1.46267337866458 2.37792901307018 3.28756221004181 3.35055730906114
chrV_60839_61217 0.00246988763981128 0.00603173844508518 0.0299053032903632 0.0977326318021112 2.60254121752386 4.67902118081426 7.69621157253323 8.0993222747188
chrV_63317_63477 0.00527062772329915 0.00979197194733967 0.0240878232589173 0.119812081124979 1.62433618815808 2.40592182702623 4.49983286765046 2.60757574135272
chrV_68716_69142 0.00179526713549857 0.00566682174145358 0.0284761293375974 0.155092012857182 4.03567110098182 5.19434511541572 13.547999135486 7.74357275543139
chrV_70265_70524 0.00423559989151572 0.0101037236315333 0.0465765389233351 0.129092683764956 1.58919812827458 2.28048197974725 3.47880424929409 3.51426746035415
chrV_75260_75823 0.00256853497066719 0.00932066214297897 0.0288494605436427 0.139678610190945 1.63094550660931 3.04392556583612 3.89060616572996 3.59603282961259
chrV_77847_78107 0.00207646462896682 0.00719156039594506 0.0280339222129655 0.126385564491768 3.06843539969637 4.74635752186331 6.56233711310536 5.72637900566392
chrV_80341_80526 0.0051454148378866 0.0110982539193062 0.0355535619839192 0.16976323392438 1.6272483722953 2.40331381125764 3.62584749931927 2.80558470074109
chrV_82638_83006 0.00293545734476378 0.00776497138499228 0.0219997147411165 0.142162799340778 1.60035160435659 2.87660784321464 3.9655508406142 3.69105225637807
chrV_84571_86345 0.00236273796813966 0.00623491119013672 0.0247708490495041 0.132659678631059 3.37954427192849 4.17171825207176 10.973314371471 7.21969754264952
chrV_86456_86625 0.00585221423069768 0.0133648179416565 0.0399192055717698 0.179971847213076 2.78133272063856 4.02464686835617 7.06602737452426 5.86727959828883
chrV_86779_86959 0.00321428433125441 0.0092927264338445 0.0221793042492072 0.120206540308172 1.82149020333742 3.18879318979725 3.34794478563996 3.46113572436579
chrV_89932_90311 0.00172834136116417 0.00837648340209791 0.0217074479993866 0.124808789664939 1.77291358335165 2.72106734373035 4.47158896347882 3.57056006322912
chrV_100423_100844 0.00165002737466019 0.00520041133104102 0.0199181021080544 0.0915371957940722 1.50375892175237 3.1105512170656 3.86069486077652 4.68248703689473
chrV_101667_101960 0.0016592156681144 0.00334863923238487 0.0224743661208049 0.0619706552215716 2.02917322646585 3.47301662931194 4.49626334154031 5.93595148881984
chrV_106784_107373 0.00162474082747863 0.00535536642260036 0.0313947008348767 0.118250311591061 2.69406587096879 3.55761468725709 7.20432546298215 4.748992158748
chrV_116017_116180 0.00494681450339118 0.0100185595334913 0.0277878087039905 0.12604401845783 2.03577113491364 3.5587229951434 5.2347770902628 4.15581730098676
chrV_116994_117290 0.00373680345899527 0.00808975848333707 0.0235162329442908 0.113757428244679 1.96717392229699 3.19767722167136 5.3095331202903 4.53235528441149
chrV_117449_117905 0.00384098751170838 0.0100259315419781 0.0383449573462931 0.168574352925702 2.12641804123794 3.41856420271189 5.06558340120906 4.87873761951907
chrV_118150_118318 0.00282956304064095 0.0132424093630796 0.0490569463216192 0.129222760151393 2.26204050116089 3.20602128505007 3.70161524645664 3.06603470419732
chrV_121360_121531 0.00502685068346554 0.0104492332222707 0.0240801225481568 0.134144055565549 1.49940159013848 2.15602670677248 3.44454940787557 3.09486973598628
chrV_122837_123247 0.00123346287461861 0.00404281998224842 0.0188313658677651 0.093776649219054 2.7299424074617 4.32526567721063 6.46106647864385 5.9412906368582
chrV_123513_123687 0.0043123317736084 0.011228893097661 0.0211260798597003 0.179707190925573 1.8745219361086 2.99700354189016 4.47160335314563 3.70682598396943
chrV_126447_126654 0.00222370158058804 0.00760348460003531 0.0291524425082282 0.104936997898133 1.45605760724247 2.33862061326297 3.06319218478286 3.61311148475017
chrV_128415_128717 0.00178506108275729 0.00625257114754741 0.0320802344387532 0.0964435647876044 1.4097185691417 2.89615527775408 3.04067011086995 3.61921067606964
chrV_131222_131771 0.00465324321776961 0.00946702358821142 0.0230617699355152 0.125178950267472 1.59639379455645 2.89499673574353 3.30090245853984 3.62531221323192
chrV_132861_133202 0.00292547662469697 0.00908688460561633 0.0360444601664234 0.153733936836892 1.99014554194028 3.06331908002301 5.38932215953255 3.8201369426523
chrV_135697_135907 0.00588876518703098 0.0118636507413273 0.0272941019437014 0.133311513454631 1.50214015905224 3.00199686610381 2.8103119421111 3.1345965961661
chrV_140059_140673 0.00061752260551193 0.003074746086614 0.0237277451399236 0.0775770760961138 3.11954558367403 4.59280495092482 7.40774928901266 7.60066234761501
chrV_141340_141817 0.00319197752628433 0.00856713170633943 0.0142729856613097 0.120193596083727 1.90712349392069 3.66193196306488 4.59764538146514 4.91628118636854
chrV_144145_144346 0.00217266860802809 0.00722277067465638 0.0243830171714041 0.108206923590648 1.17756151633547 2.65937314616311 2.34174955145555 3.19189785127891
chrV_146748_146917 0.00186122368895493 0.0090758242663845 0.0281107466136488 0.136510641712388 1.36614558432855 2.84904713921558 3.65783485666919 2.8603236770175
chrV_149992_150321 0.00252222497031741 0.00897717604892333 0.0220723210603941 0.10394593734942 1.25440500193106 2.28401257440984 2.45382629539815 3.29885117774847
chrV_151922_152212 0.0217089502781262 0.0329423397884033 0.0759990145602205 0.297570364809431 4.68567930458648 5.97587363398223 2.52920132258749 4.3642342435835
chrV_153278_153543 0.00130612188698592 0.0076783400204102 0.0255798392596708 0.125190231715766 2.58238133030112 3.7474238777191 5.76624274700473 4.34084996616692
chrV_156439_156633 0.00409226706854912 0.0064065897303552 0.0254366808519172 0.100300051251421 1.43985018280806 3.21989078116355 3.30712533159389 4.8182000269767
chrV_159068_159263 0.00435015924530672 0.0105776979193387 0.0321142177379468 0.144497884593992 2.00202824701555 2.7572992980655 3.32897010506028 3.18377733586457
chrV_159443_159601 0.0050924607868043 0.00838734439245812 0.0124594538293438 0.17509911893651 2.18187268170972 2.37589958527371 6.08467966380409 3.49969317206426
chrV_166888_167056 0.00406126191346869 0.00792032180696898 0.0312714149686693 0.102693412182554 1.33134797680053 3.13912132454553 2.8768744747243 3.75139349892869
chrV_167387_167846 0.00141001794617798 0.00502055218215423 0.0179651780137644 0.0841860904537572 2.48635014613271 4.5406824102349 6.59313552630137 7.24227397267246
chrV_171767_172226 0.00333429819427202 0.00721476627885799 0.0266484976504218 0.109605946949321 1.64342699855729 2.6108682163098 4.93185030382063 3.62095775439396
chrV_177463_177923 0.00179924953819489 0.00588858276438508 0.0311795706793996 0.1068173157277 1.86940469396497 2.61131477301726 3.83624639894331 2.9717202028864
chrV_178562_178747 0.00440159182853488 0.00755476504939073 0.0149526516451816 0.0955435948744837 1.76747217992796 3.70542115168688 3.55193344217385 4.31342716246431
chrV_184221_184595 0.00208570294932694 0.00855330251017619 0.0216854331019577 0.153109927256111 1.71613361018559 2.84035875659051 5.15289172172235 3.0894793255659
chrV_188007_188337 0.00463072326177927 0.0101645546637249 0.0273540570788441 0.152055872682507 1.56017974797296 2.54825659403941 5.22380174259541 2.98066284947164
chrV_191783_192017 0.00257765368162581 0.0106606039415864 0.0351115447268219 0.1206303151053 1.85365110836853 2.71633107904096 4.56583533498888 3.44993262968923
chrV_192689_192907 0.00232951617038647 0.0105511119171459 0.0303071496019955 0.132696423919787 1.43804452344154 2.70896359608476 5.02628216514266 2.97249466237435
chrV_194504_194765 0.00298587972742321 0.00597598287962641 0.0272702346363144 0.138626436633624 2.21746272475062 3.11592936549805 7.2054857134953 4.62003031452356
chrV_194862_195159 0.00599577504155174 0.0101893526270802 0.0377759807666978 0.183475681873431 2.31297493519183 2.71553886062578 6.05914074990731 3.99769352075409
chrV_196716_197137 0.00153046189324695 0.00564351022298529 0.0197904015622315 0.0934376391780275 1.81422537656559 2.60673244161392 4.46859779666477 3.23785657139089
chrV_200913_201111 0.00299907306933457 0.0104276570827104 0.0269979502148772 0.135449388769452 1.66279472724285 2.2473469182332 3.32269633325957 2.58702672178628
chrV_201963_202263 0.0017140609164185 0.00945542027993521 0.0156071913449917 0.113997694879517 1.1451918099134 2.77816376643817 3.01448746037393 3.05167444332373
chrV_205058_205322 0.00782364517705544 0.0108686004418937 0.031177657892712 0.139439758546552 2.80730591318646 2.68384080651057 6.12210522453883 4.06984759533811
chrV_208448_208703 0.00392739415326411 0.00799100600859486 0.0289080363794484 0.113007034810664 1.57302466231669 3.64932959323006 3.91809278604019 4.39501583104811
chrV_210253_210445 0.00189413183806063 0.0102028975993622 0.0289269605592535 0.16654802116066 1.70102400008664 2.36627047845709 3.76183905858996 3.16082695541551
chrV_213156_213530 0.00178915012368861 0.00684665588195609 0.0186129902071787 0.13256311751809 1.38612750317619 2.22525627640403 3.15339805297756 2.79444037223765
chrV_214677_215075 0.00427547423708183 0.00885696636153997 0.0207631294680864 0.111998087425783 1.71823751526677 2.32477029544338 6.18459565024055 3.4335779948247
chrV_222421_222657 0.00260837950803401 0.00847368470238049 0.0222678828214822 0.124043270361938 2.68215204342827 4.11022740536214 5.51106977026624 3.99867079263824
chrV_223016_223264 0.00264346791956834 0.00886675117063876 0.0232539513516445 0.145492868078919 1.85974737897671 3.33464724222119 5.14376021162051 4.3541055350125
chrV_225114_225501 0.00296423392358964 0.00710965360702933 0.0290078166417805 0.111668803815114 1.8658910814871 4.0001247397617 5.61258357167688 5.65781380868609
chrV_225697_225865 0.0046401698616605 0.00936775694644141 0.0308551204223987 0.133153322575684 1.71404274752257 3.87282523717447 2.39311686805489 3.13214705467392
chrV_229507_229719 0.00288949601903706 0.0127810038465998 0.0283716528448906 0.181034541590452 1.67017313002296 2.59565374707592 4.50186913019709 3.13574102719793
chrV_237054_237516 0.000689223927334589 0.00645692670726758 0.0224142021202969 0.100478819305339 2.12181704358633 3.72358002691909 5.40131357117505 4.98835002918657
chrV_237971_238249 0.00316812302944501 0.00719220050085691 0.0225266540163528 0.106827974789268 2.02972428995845 2.85141155028893 4.42137097083598 3.68726656175614
chrV_238389_238698 0.00299947796646827 0.00741545320829555 0.0317889845180593 0.112690174148773 1.88303833286902 3.06078849924578 4.17094861352421 3.7362702754733
chrV_241595_241891 0.00191036245658829 0.00802627944483157 0.0296152366361584 0.123285606244407 1.9748208650466 4.31359374355741 3.64470638209508 4.84992085929853
chrV_250307_250782 0.00168999758620854 0.00548411649873688 0.0190731657516358 0.112422312370314 1.80698405687303 3.20912601428493 4.12627518958395 3.72836116217322
chrV_254329_254646 0.00264390844415801 0.0079460871256571 0.0316183494766424 0.123550872493484 1.48000729476137 2.53788358284378 3.88336108907124 3.36344406794214
chrV_257993_258163 0.0034681186750713 0.00792165172415594 0.0182096648748251 0.11245831581927 1.91020430831942 2.91957586284045 4.05271475596871 3.96578746859879
chrV_259559_260166 0.00160296777039181 0.00555205732065978 0.0242254815256448 0.106079552161793 1.79410454946155 3.36794789535354 4.55161683314257 4.51048742137729
chrV_260996_261353 0.00172530777635126 0.00731015580158952 0.018404238973725 0.1104533719296 1.91363418758176 3.72498029421685 7.29926787399337 9.07506290600689
chrV_263976_264375 0.00341685235267728 0.0119912168783308 0.0274483107586663 0.184330852128596 1.77208126863246 3.36246040426643 5.88801558117168 3.52812227645469
chrV_264508_265101 0.00190904626198237 0.00668288994534345 0.0319601865905168 0.104246722668208 2.0239937464741 3.51007702850638 4.54308241495448 4.03720994954735
chrV_265724_266034 0.00219421902574606 0.0064831696184877 0.0317764973845043 0.104172893544506 1.95516006312847 2.87536748506276 4.03569474907617 4.10310145538335
chrV_268088_268491 0.00117488309397054 0.00429154964425595 0.019520208937786 0.0766849182580394 2.36588484238197 3.96294290354792 5.37513547789049 5.50061927997888
chrV_268768_269143 0.00432408199642477 0.0086215627551667 0.0346547323458987 0.126345000763114 1.92289669575011 4.05876486082284 4.32197401352944 5.05565910303509
chrV_270075_270399 0.000995153486217323 0.00653471298625815 0.0372941272048507 0.117162667556168 2.31760573593134 3.4671872716392 8.83240095387764 6.69018981187477
chrV_271086_271346 0.00448734989615671 0.0089141744621094 0.0313495935060909 0.120352334776214 1.26030819576875 2.12032206250318 2.90879594688285 2.84714416149893
chrV_271460_271776 0.00445690880867233 0.0100346712520394 0.0201983958160049 0.167717357906428 1.27006139781026 1.8964227102769 3.33790166864854 2.92206187297964
chrV_272210_272547 0.00429687538732306 0.00956925875901593 0.0192011644560274 0.1198737486691 1.04749960300659 2.34557985672042 2.63550455241611 3.52029038825332
chrV_281261_281856 0.00388234236725766 0.00842070314856449 0.0247860422486174 0.145486571258993 1.5345939051837 2.88969096256459 3.97557823021601 3.16517653167904
chrV_284106_284720 0.00329594051518928 0.00715204355306857 0.0225904127617041 0.123587634296948 2.20057884616788 4.25841014962401 4.47159485605327 4.29216080089716
chrV_284803_285387 0.00532291399604614 0.00963101828000954 0.0368127137452707 0.132619997040499 2.87709430193682 4.02894818986213 7.09498762384427 4.54127350731891
chrV_286856_287295 0.0035129655214202 0.00854217493553706 0.03180734727026 0.158176950794941 1.79504452183056 3.24297881101599 4.15324247293437 3.79427507211191
chrV_289207_289524 0.00149184500464958 0.00817477963380957 0.0278663053387475 0.116428528079153 1.3029463949345 2.7352577623233 3.20202483683591 2.95618212388651
chrV_291389_292135 0.00152931115165885 0.00683075655021974 0.0212960140552506 0.105174555982434 1.69500968795514 3.2432316771084 5.22014160607597 4.10208625093895
chrV_292790_293036 0.0014151884175078 0.00796797717283522 0.0237683192595199 0.113196879471784 1.6517670122038 2.52419605364472 4.27173721023605 4.4859599508656
chrV_295351_295508 0.00639249986984044 0.0104627431886111 0.0280122022253378 0.157146457415069 1.2957898454244 2.57105978503752 2.83143844945307 2.90413607469611
chrV_298714_298994 0.0016820040900915 0.00737432113201862 0.0241593197661618 0.124540892540718 3.12809251210054 4.86580902915257 6.15887462528681 5.56328439860792
chrV_302258_302913 0.00125878962116028 0.00473246186912207 0.0280947176775897 0.10581730856904 2.55695327401559 3.78439564500162 7.0328273092716 5.30923230947253
chrV_303129_303535 0.002987406443638 0.00660749574753214 0.0298703889418766 0.106682632439681 1.69064257907083 3.61567450406252 4.09550406219067 4.75985069149863
chrV_303724_304066 0.0021965582246154 0.00574492554508901 0.0221750549333246 0.111309115490341 2.41196848047103 3.54862347455996 5.73487115290373 5.49486993921817
chrV_306135_306436 0.00236105170418217 0.00607180032664152 0.0197633371196791 0.101994114071679 2.47326642138884 4.01172330970029 7.44289875183123 6.86806362327214
chrV_307444_307750 0.00187228359203022 0.00718081813761561 0.0288846753012931 0.140015076232857 1.44802851950175 2.89257571895448 3.45364319096029 3.34829341898745
chrV_309869_310056 0.0024240398564479 0.00783572858905372 0.031977727437907 0.117462439634546 1.25559007987336 2.23795337927432 3.6212883800298 3.15759451752844
chrV_316491_316857 0.00396772491831478 0.00753676899642296 0.0174797733488507 0.0823270042270572 1.96279081806858 3.43667333380445 3.31454830520047 3.67101707818743
chrV_318476_318900 0.00223900088152351 0.00845529986247268 0.0201089284471502 0.125390171159999 1.59647904678019 2.40023790614278 3.79382491782623 3.31011416044485
chrV_319797_319983 0.00287248610483745 0.0109042285011365 0.0303107180877605 0.163158709539866 1.54973181187167 2.24880986154605 3.6868834929395 3.4656897566916
chrV_321909_322450 0.00119008213256362 0.00484682577903593 0.0219188677328806 0.0987768282798437 2.94184697325551 4.52314848556364 6.62573409618487 6.73412155634353
chrV_326992_327231 0.00316958505484 0.0129787669413192 0.0233746969124362 0.162046723291453 1.9671012174915 2.5369333985094 4.42809168165463 3.0554497320026
chrV_331995_332352 0.00416285053356389 0.0104824617724594 0.0228469087249358 0.134373719642338 1.6273616746468 2.69692686079773 3.21541911011867 2.77526643089703
chrV_332785_332983 0.00174713712778985 0.00915735163600373 0.0207987641296449 0.13170044572466 1.66515392877126 3.27165385018989 4.77128779063731 4.00888109590545
chrV_335218_335500 0.00498204217621775 0.0109398173075684 0.0250349695021903 0.16674063759351 2.3104005926123 3.55558755638116 8.33122361976996 5.13767960558706
chrV_337471_337941 0.00270227207661199 0.00620805988466045 0.0286787340658247 0.106464344671542 1.80804901188649 3.14759329329177 3.70637133336949 4.14823470454059
chrV_342185_342493 0.00360446343949981 0.00693526669502423 0.0218423295345704 0.116355916128021 1.68124925002751 2.92875680711022 2.91795462429747 3.33803817625851
chrV_342694_342915 0.00220408068428874 0.00855531474418986 0.0291966063473812 0.141607380493019 1.66593302319492 2.55939303615477 3.26896661307889 3.63197710239881
chrV_347641_347877 0.00257410882836641 0.00856352185843373 0.0287975700415848 0.108479072961033 1.25344377204452 2.31366828597195 3.34905658954777 2.86592312685765
chrV_349311_349624 0.00206921237753846 0.00656746241378739 0.0204565047348065 0.104728886668712 1.70385806951506 2.40889078020359 4.76381541405774 3.38452688061292
chrV_349687_350008 0.00312607493821921 0.0102355713770134 0.0289258606748216 0.168570682281109 2.45238998878275 3.01434595487158 6.79516338587546 3.62243049005351
chrV_355160_355466 0.00223545549829996 0.010305139579481 0.0238854045760693 0.147795897247915 1.68498371301538 2.90032501618214 3.92582976064603 3.24872853186281
chrV_359008_359542 0.00351594345864241 0.00850139823879908 0.0274668985367588 0.117728803489922 1.40666768833303 2.50357920062117 4.39058066560959 3.46354656996423
chrV_362482_362892 0.00206585095150426 0.00664529296214457 0.0272050709747772 0.11297150673234 2.56682626361403 3.33789852231701 7.99884777214826 6.5697733471394
chrV_364064_364592 0.00162884790916145 0.00839899348189209 0.0241235067203218 0.146295177618649 2.26713247822761 3.12367888041596 3.4671992542388 2.60053172056397
chrV_366676_366834 0.00335403582391764 0.00948319906143995 0.0186489889574695 0.125551197913663 1.49411283485871 2.43955854739727 3.34156685280456 2.94094247320064
chrV_374664_374821 0.00445444127795886 0.00857354343797069 0.0270394120052535 0.134702309773432 1.23543621903116 2.70279029947798 2.90498593707837 3.67388789789074
chrV_377702_377940 0.00356162920880381 0.0105111808458087 0.0266110663595247 0.139379473307232 2.16083088285051 2.80261485884525 6.1096926454426 3.52388955448721
chrV_386115_386300 0.00216235110162578 0.00844398619874485 0.0143201846879675 0.0968751773685627 1.76224963002922 2.57818578222444 2.45779732621935 3.32365176900169
chrV_387041_387229 0.00226446645646103 0.0080135084709657 0.0206283039520598 0.110448369059235 1.22310446294367 2.33619219627337 2.75918160175911 3.10088950549564
chrV_390051_390345 0.00373702261349993 0.0078980826362314 0.0211475518776266 0.114741158106992 1.54199502787612 2.57237719628216 3.12689458504963 3.31420356446814
chrV_396203_396437 0.00364703998119719 0.00861381907258651 0.0272905552284428 0.106249191766355 1.2500158326453 2.37594776672399 2.75165872729979 3.3667016408893
chrV_396536_396898 0.00148772320720567 0.00520012111472901 0.0245389852983001 0.115722248372162 2.30747603490014 3.48929321278367 7.87657032571801 6.514491631227
chrV_399272_399543 0.00411243565831651 0.00917524644144662 0.0281438581807669 0.128930031825144 2.0863818399232 3.22033121982664 4.28984341814893 4.09044029970429
chrV_400805_401216 0.00308121483415874 0.00726546410423258 0.0326514284777244 0.133770113858045 1.90260542087255 2.48065500812767 7.15701850736305 4.17083232399916
chrV_401929_402424 0.00350890860145209 0.00785592749384222 0.0351372067317383 0.146207569887026 1.63283112358056 2.70853488958634 3.59968696595015 3.21708177240043
chrV_404285_404722 0.00129271594386436 0.00653118399175387 0.0167197832032485 0.0819654937578863 1.59459725989034 2.6914053022353 3.90609536870608 4.06041927565067
chrV_408979_409423 0.00259134241131269 0.00594729816180421 0.0153714135900833 0.086655262689758 1.36547857688705 2.57750405088066 5.13286988882268 5.01366645589648
chrV_409515_409805 0.00116674145944062 0.00627013747732823 0.0209687050073744 0.103621714213582 1.69792202715242 3.01574126895263 5.93912941217553 3.94093308950851
chrV_414109_414433 0.00189090031896085 0.0064102238501183 0.0214260925493481 0.0981376881250507 1.95238897635978 2.91238099902851 5.04833353920944 4.70495676435572
chrV_416475_416880 0.00192519700586853 0.00790394061691117 0.0294005176551505 0.0980242599127918 1.53346844452255 2.74160038901854 4.16937233959846 4.12389621799728
chrV_422430_422665 0.00288516999445521 0.0121113253027095 0.0350274787777552 0.157173137628553 2.27394323148651 3.61320260608176 8.81134918857991 4.71502159201843
chrV_423293_423744 0.00142932948134379 0.00495921301536506 0.0185199767472079 0.0891138868246367 2.19165677446113 3.51402674698477 6.52810298360211 6.53966998639279
chrV_424320_424851 0.00119532407942372 0.00422828977332058 0.0239402715084799 0.0900053800224529 3.10488196147008 5.15101800404553 8.91263165803301 8.51269615503993
