TFIIE10 TFIIE20 TFIIE25 TFIIE30 TFIIE40 TFIIE60 TFIIE90 TFIIE120
chrIV_974028_975024 0.00473815783561585 0.122675282388247 0.180054764277398 0.329794780162169 0.58099778669147 0.86175102862503 2.68281153409299 2.70689265455453
chrIV_975877_976146 0.00296688722628202 0.125811434930679 0.157253085995331 0.282650424788011 0.325823849603823 0.476836526425483 0.718833656489873 0.71793498712682
chrIV_976806_977616 0.00188762979554949 0.114405954840949 0.206813648281844 0.315376037625018 0.580238269723139 1.06400075856561 1.62728971417924 1.54309411159216
chrIV_979128_979522 0.00299989834703188 0.140218671086481 0.184048698103867 0.317233078288147 0.486219540983525 0.796131383693887 1.21041290716917 1.4675350769061
chrIV_981189_981417 0.00760374115881617 0.146649499475348 0.259471166686314 0.294586796677637 0.287749965631131 0.408318586488132 0.732050455389007 0.715234803059082
chrIV_982028_982555 0.00395166501997806 0.136424502398916 0.209189846937398 0.268951061046915 0.4273409257356 0.564994864752302 0.779120495414246 0.957267772568289
chrIV_986817_987010 0.00781766456402871 0.161982457122847 0.250717099556179 0.252946493166235 0.247609243250502 0.321028760097662 0.615095034600493 0.584637029524077
chrIV_987196_987461 0.0074387394120849 0.139102110049315 0.203881186782295 0.254162971161885 0.317477157773471 0.430329939260131 0.765597734863846 0.824655052780807
chrIV_991348_993330 0.0030814641914674 0.125856132578694 0.189732522179164 0.314552297017905 0.534477052774546 0.911882219163399 1.62246205912884 1.4931569359034
chrIV_998227_998854 0.00242082058218123 0.0985625654386125 0.178324532486972 0.329553740939664 0.627015359289976 1.07477736798675 1.7037411164379 1.54789354177567
chrIV_1002066_1002400 0.003025312524923 0.0960784504432451 0.164525931818735 0.265387460155635 0.45282035072421 0.762115106593911 1.37944189451159 1.21977015283591
chrIV_1003444_1003997 0.00350322132183148 0.104676649575572 0.169190023717825 0.283762181657845 0.4214865018071 0.672927192404272 1.08454941321306 1.13036744173183
chrIV_1004949_1005755 0.00181676964123662 0.110257623425592 0.165060152290788 0.334200777462554 0.636807022819027 1.13758890658939 2.0402852647079 1.80335195116962
chrIV_1008803_1009107 0.00337513578354168 0.101898143128113 0.151059141983962 0.276308085470736 0.412823935100132 0.68159917671335 1.08937912746924 1.22542753232386
chrIV_1011261_1011649 0.00191433269758061 0.124441189244117 0.208544932292286 0.394571670198724 0.841946660351583 1.6612355121958 1.79848996476063 2.05810513615724
chrIV_1011990_1012365 0.0022832866003466 0.116516990843038 0.152074267576671 0.277685831319058 0.521494870233765 0.82503738305476 1.07821480301877 1.25323921999664
chrIV_1012947_1014485 0.00199081773561563 0.110374406888899 0.171881217265529 0.334882416880156 0.686444514566673 1.25212526308622 2.39426465063666 2.20672153396178
chrIV_1015567_1016183 0.00257164614859235 0.102007437168107 0.120696965882131 0.236538323283956 0.433023722169593 0.751383816386278 2.54972288194702 2.25680510800356
chrIV_1018954_1019379 0.00333213177342413 0.118826209262466 0.196193380667117 0.269315442513902 0.517496532083551 0.74454109106648 1.22572714413997 1.00951061494778
chrIV_1020294_1020831 0.00365617428074959 0.108090815264127 0.161733960262087 0.266129165410616 0.447521356947705 0.782350256876857 1.49479409480788 1.53956633563132
chrIV_1022190_1023100 0.00245491914344182 0.117188335216019 0.169065936865469 0.341398830719276 0.598152142271262 1.05502882135449 1.60037869344982 1.86500689657388
chrIV_1024686_1024905 0.0031768732447039 0.127615647931606 0.181764957913069 0.344566577493368 0.423981142048203 0.83067323999752 1.01109079957566 1.16793251494315
chrIV_1030027_1030669 0.00354221445212087 0.0989581755295958 0.149717290162212 0.267602324306092 0.440557676018672 0.656502042065747 1.2783124014815 1.31571238772095
chrIV_1031519_1032103 0.0035726480865361 0.124078272253596 0.196438213849543 0.304149815956704 0.514829757785818 0.727726643653299 0.983229891240672 1.14951916448234
chrIV_1033860_1034045 0.00386174616884453 0.129828636046027 0.224432788409095 0.334190111883721 0.387658358753085 0.606584088547808 0.738380138808422 0.855002358723141
chrIV_1035544_1036060 0.00281927107407704 0.117011436919925 0.175116297298161 0.336457953525688 0.537621064723535 0.708010498122086 1.0748417957658 1.10434478328697
chrIV_1036935_1037273 0.0026632017502607 0.106625220242057 0.182576408618038 0.262597741792308 0.603833596130695 1.07647260920671 1.36842219573945 1.32559009360472
chrIV_1039415_1039860 0.00345945174036599 0.106017270483001 0.152073348198958 0.257718467747148 0.392987086277329 0.649244279164388 1.06606943401693 1.17128311042721
chrIV_1045030_1045306 0.00462410684499395 0.132638779683387 0.158140130614461 0.283656994393014 0.499603316799526 0.683443688356739 0.996419416470545 1.09118356583956
chrIV_1049421_1050387 0.00290001498456342 0.120306399921769 0.190827952881566 0.296068196131275 0.526908139310156 0.854284124641324 1.33368382861619 1.35065773710184
chrIV_1052078_1052490 0.00310598555915167 0.100333117242274 0.160627947033229 0.245160537145775 0.510227058654189 0.822430335765709 1.22721503955581 1.29877385113355
chrIV_1054716_1055336 0.00261567901427736 0.0953287187750551 0.16754117619829 0.261080684394701 0.453478743194837 0.84322559189985 1.37379420369472 1.5516614206114
chrIV_1055796_1055977 0.00210158466330809 0.113894298567575 0.213328197226352 0.375889572238869 0.582538800568138 1.1096779923631 1.64239224737575 1.14654168653548
chrIV_1056331_1056619 0.00217698795372976 0.130580720831232 0.164123991460501 0.333639310660826 0.5590608562673 1.04168896876098 1.42202700820897 1.83156263777436
chrIV_1058614_1059786 0.00223668177342267 0.100619081077557 0.146740109436734 0.275292449734705 0.563632823675858 0.939602386941077 2.3172456507958 2.33241535143754
chrIV_1062693_1063396 0.00283283987640117 0.111879771440007 0.165667490910861 0.297714733670198 0.48027374077351 0.834760966873617 1.34117597429742 1.45002616335546
chrIV_1067482_1067790 0.00368021686388602 0.11918315073744 0.183292394534187 0.322988363607424 0.473520521172148 0.756736980620642 1.12387210738113 1.23385097770495
chrIV_1071365_1071829 0.00194790274439825 0.102229110270849 0.175908319453269 0.336881513326454 0.653527918741846 1.2641499848624 1.77493599034219 1.61128311653258
chrIV_1072464_1072883 0.00283930694643014 0.10871941041899 0.169987447976532 0.28149799288971 0.518011366823347 0.776955220141245 1.42958784545171 1.60489304133263
chrIV_1073341_1073622 0.00543342890752454 0.149698841562853 0.176148624943845 0.30135652109208 0.401531791960481 0.657871765732927 1.06736674830684 0.934425190241262
chrIV_1075118_1075408 0.0031215561564179 0.146200469090924 0.204268270980946 0.267736566428127 0.59792536373256 0.94487136869947 1.0397677708685 1.26297365281917
chrIV_1075652_1076071 0.00431526144919468 0.133124376580287 0.220341580120755 0.306787934667391 0.346640227782698 0.620030865061836 0.891242665799553 0.936783863085318
chrIV_1078350_1078708 0.00427343473810612 0.104709617332774 0.173935925087295 0.245729236466365 0.355619060009214 0.649846228528432 1.06936431017315 1.20134070824594
chrIV_1080086_1080457 0.0017597682679743 0.118131587684146 0.174617764377025 0.308877450919152 0.670044416249276 1.13248287900065 1.70886817191429 1.89721882950317
chrIV_1084410_1084755 0.00337500150727118 0.109816190852404 0.190387013280153 0.310250594407343 0.612920028982585 0.853893316957156 1.55378009373742 1.78407863558805
chrIV_1084916_1085152 0.00264674134407398 0.116800324844209 0.189481394805605 0.342025646811944 0.562729454904694 0.888082264638524 1.42443144222073 1.70201696351313
chrIV_1087439_1087630 0.00367276185808466 0.113058318762869 0.231175462285522 0.338864610757665 0.544414533515249 1.08077392005933 1.45568817620769 1.78218192671225
chrIV_1090025_1090558 0.00333220344996847 0.109538698636965 0.173794752693982 0.319406005185332 0.540407449330271 0.851594620865629 1.39595324066476 1.14165011562279
chrIV_1092413_1092834 0.0035416081680897 0.118404865635779 0.168305460350213 0.287645791810256 0.447731059063585 0.82480706864882 1.1693228176061 1.30815143989065
chrIV_1093458_1093872 0.00285266898615617 0.110165436539056 0.198882087385251 0.358390296273404 0.553987571948621 0.898188578129075 1.249672278325 1.50627259198193
chrIV_1095567_1096121 0.00528736029975922 0.127904230641428 0.193856449713766 0.268999859207316 0.388193965872594 0.562935168992294 1.09561498057287 1.01672173718577
chrIV_1096342_1097089 0.00257859904845843 0.126243530116921 0.196450821259678 0.340581349206313 0.599623923006901 1.0559973880489 1.35152942554974 1.35181190538861
chrIV_1101177_1101662 0.00641282323900534 0.136894719188205 0.216858192361632 0.27433882946835 0.354075940472323 0.479248865658617 0.786368956868721 0.801604227004276
chrIV_1103464_1103888 0.00361634795327055 0.127542165845987 0.146515025441801 0.226211616592037 0.38687546967101 0.66455527888512 1.35709051477053 1.28573955674438
chrIV_1105717_1106155 0.00357936971035767 0.106732224168987 0.160472491414681 0.267681402153929 0.374810168281213 0.77865682268494 0.958845706071402 1.14023946402409
chrIV_1108034_1108770 0.00233686128505176 0.102781003536438 0.140526052541916 0.298703968969263 0.574994780255425 1.07704525482064 1.54306754112504 1.99124694275459
chrIV_1110429_1110700 0.00306085733668419 0.115709341409722 0.171615645542289 0.294901335651967 0.559466984847941 0.823379237669519 1.21587620819627 1.48214021250922
chrIV_1111969_1112964 0.00210427220666748 0.0964488710780793 0.142777599198335 0.278027113274801 0.577325468592159 1.05212457586291 2.54886825186937 2.46538988916272
chrIV_1113982_1114157 0.00445414594416726 0.125685168938175 0.198086709235875 0.316966388986827 0.555987116020656 0.876122729048981 1.07887837957987 1.33266900713916
chrIV_1116563_1117227 0.00304233077394034 0.109728017002252 0.171129774205389 0.335740785923389 0.580846314167153 0.957953165983189 1.42649597311864 1.54456102193423
chrIV_1124975_1125267 0.00381106746822444 0.12611612668895 0.171452052499562 0.244833947636438 0.415264390516276 0.72969322305912 1.24357446201344 1.20476786219153
chrIV_1125949_1126212 0.00249831014036091 0.104288576495989 0.174174772857358 0.312984179555858 0.576025022440421 1.06156736844171 1.24433190695025 1.60807735292257
chrIV_1127498_1127930 0.0019556215569352 0.0986031490226643 0.172518194065747 0.278403209264022 0.62297841944936 1.01640793413863 1.39115236862456 1.54641736503116
chrIV_1129415_1129717 0.00307138439429518 0.113209678339105 0.174979762068504 0.278996877242851 0.481645277938719 0.866848700886159 1.22378154549848 1.36157850224012
chrIV_1130972_1131478 0.00260015240660485 0.102848119249862 0.172725051761541 0.292528588627663 0.511556973845879 0.701550107592924 1.05306363287375 1.0008131337476
chrIV_1135322_1135998 0.00319344048508441 0.103917052444348 0.139003383464996 0.290064504780762 0.496505726704098 0.804530329283028 1.47230812656832 1.34788446557966
chrIV_1140598_1141155 0.00221402378798769 0.119292170247516 0.183029797980413 0.341805862601551 0.582466994699298 0.933443518180248 1.36414335114093 1.30582992761438
chrIV_1145003_1145349 0.00475975590585882 0.108047231323074 0.176747403420366 0.305558191339282 0.387343332894711 0.77878900616359 1.02582419058311 1.03840428639984
chrIV_1145896_1146419 0.00272203423979678 0.109618284630791 0.171175444905537 0.282238350460012 0.574404993860035 0.950301149543248 1.43153002779272 1.65406316062087
chrIV_1149387_1149823 0.00312946738606558 0.130525034860067 0.189632396389903 0.319067473349143 0.431173452725004 0.863454942033182 0.920376882055687 1.11897945283407
chrIV_1150354_1150958 0.00452726881256088 0.122757707055806 0.190237614363496 0.305667690593355 0.479214616560854 0.70767986112876 1.57251315216623 1.28963004864253
chrIV_1153503_1153954 0.0039285374326926 0.107283856780984 0.17319227025424 0.284569493915418 0.491773942488329 0.772811458967159 1.50808742119968 1.67670022327745
chrIV_1155541_1156398 0.00250526697744629 0.0974567783722643 0.1196330667241 0.215645973180829 0.446708311720791 0.80520778577779 2.5189676857632 1.80200770604984
chrIV_1156802_1157226 0.00320314609962407 0.142643915230525 0.176004406939209 0.307257539468703 0.445597985447172 0.708461575389402 1.08403335730605 0.716536833207084
chrIV_1157700_1158221 0.00344136320006397 0.110638169110028 0.157329768134877 0.252275723808134 0.540004634344179 0.857961230627904 1.17703525701216 1.00123681904954
chrIV_1160988_1161703 0.00235438676756199 0.0963098915313499 0.119468313652947 0.232590222670279 0.443910398867596 0.700405164484033 1.52862223972284 0.962687443589612
chrIV_1162512_1163497 0.00267664626232602 0.114544924341194 0.150726190937329 0.260574519923118 0.526045242130161 0.864400129552119 1.31281309609582 1.29740075141865
chrIV_1166186_1166951 0.00273823718901645 0.109217611401132 0.155819877619176 0.25685099630996 0.41247093045309 0.700287702352731 1.2511944035699 1.41275646074705
chrIV_1168609_1169270 0.00225740354104506 0.110742962942144 0.175441419733245 0.293628271308838 0.656046209566596 1.16796318140081 1.99573634700858 2.21626045434842
chrIV_1171823_1172358 0.00256895286868334 0.11473228301742 0.168168593390887 0.313562369826248 0.544519248755394 0.848369354612318 1.41644132021571 1.61857915844071
chrIV_1174075_1174859 0.0031577430542868 0.117871324619919 0.164482388144285 0.290332111810427 0.526234402568692 0.827712091744886 1.4964582306445 1.55767182297371
chrIV_1177997_1178679 0.00259141103140952 0.109789080139456 0.150966093523448 0.271426691242872 0.57765247345618 0.916824261003261 1.7236307800701 1.69597176251983
chrIV_1181449_1181765 0.00315831149000566 0.106486158674738 0.169541839698978 0.311125669535534 0.392744495114932 0.629841339058234 1.09230501507932 1.19190755333771
chrIV_1182808_1184892 0.00202769177143931 0.106121372393675 0.153247637054998 0.294685631457246 0.613985743144191 1.00491273487534 1.64829414345934 1.72190728970716
chrIV_1185956_1186186 0.00290289642565433 0.125278567025723 0.208079923056764 0.325255113635749 0.576700139669482 1.03041527862288 1.16174279783225 1.2325647842456
chrIV_1189228_1190141 0.00301591150786182 0.113605203568344 0.172508853196124 0.275764734372826 0.432426655739749 0.725955126338423 1.31825773274746 1.35606607041444
chrIV_1195036_1195537 0.00240253443166359 0.106791558578681 0.173907087150047 0.320912979300391 0.647704921949484 1.09870790917488 1.70325821934275 1.62846717565617
chrIV_1196174_1196470 0.00495461327139545 0.126472032344006 0.157017332151935 0.256750031396505 0.443662493221842 0.615045803613241 1.12457856434518 1.15170255152869
chrIV_1198706_1199111 0.00321339428814101 0.121651177724657 0.203861003499325 0.311698249557683 0.585886990751811 0.940722907206763 1.49691860401702 1.47182089623214
chrIV_1201720_1202328 0.00353044561956708 0.129180376855602 0.183471822330042 0.316088365748636 0.552225619581701 0.897558136251713 1.41690534678392 1.13471818560801
chrIV_1204064_1204416 0.00421099238918513 0.101538426664728 0.163136560292696 0.287979960880403 0.439301633558373 0.81806557915342 1.34162232818623 1.15070459827223
chrIV_1206330_1207140 0.00377542617979847 0.137147954131812 0.193526219895679 0.300993461189036 0.57358371542532 0.891251327509991 1.55146334687354 1.5055141981721
chrIV_1207286_1207994 0.00250328579611832 0.123024782392278 0.195446493385042 0.330292823277554 0.619199734975463 1.06410981270069 1.38727963254858 1.38301785179567
chrIV_1212106_1212993 0.00529485238559706 0.130922390351386 0.181355860881755 0.282434928458433 0.346571867926567 0.573321107631876 1.1408240768226 1.06139853628113
chrIV_1213746_1213943 0.00385747798319426 0.106203357037652 0.233113558523511 0.236503890814023 0.533457037607633 0.708806459291398 0.918592286574687 0.942161811100373
chrIV_1217519_1217717 0.00476274764346697 0.116699897569463 0.1437742023079 0.233459896984144 0.348650516690354 0.431941758210601 0.616737475142821 0.709816174671428
chrIV_1218950_1219497 0.00233213251305315 0.108691290104307 0.179708211571761 0.29817965131844 0.512865174607833 1.01762643651231 1.44230253780578 1.57633178230668
chrIV_1222182_1222891 0.00232646413541726 0.0985590600082155 0.137717551964933 0.28098007028451 0.540559214157621 0.887892203143253 1.87658560475023 2.19432093745914
chrIV_1224665_1224866 0.00319257413934781 0.135945182729047 0.241229785203835 0.325853977921875 0.627428097136368 0.863730454139766 1.10726677943473 1.05929656703299
chrIV_1226448_1226885 0.00297889574630207 0.116603855728295 0.182813968688013 0.324993134079633 0.545554598441309 0.864880972288555 1.37569471321996 1.24216157225631
chrIV_1227861_1228987 0.0020487515448311 0.0943118910182559 0.134863857351409 0.267915749952142 0.565389514246581 1.07933782444679 2.55467769052643 2.3115236724739
chrIV_1229312_1230254 0.00265421982436734 0.118383687413871 0.165859363103354 0.281248420558545 0.533138633791956 0.866449561279893 1.18709711034824 1.37355494834397
chrIV_1233363_1234345 0.0020274541351401 0.109288249947602 0.153124925542991 0.315568052618318 0.608149813934369 0.976912946848229 1.84736154995713 1.48119509866267
chrIV_1235976_1236713 0.00214894791277764 0.119868588782348 0.1592893543723 0.345682429119194 0.675584125527847 1.19059895506946 3.13408743102748 2.82211687934959
chrIV_1238727_1240280 0.00302313185438984 0.109212739881125 0.147172345918617 0.268369202051065 0.479852553579146 0.868591128073545 2.05435019821201 1.95596438933174
chrIV_1240575_1240843 0.00353357363567664 0.113368880194038 0.189938281523925 0.288965369702724 0.378778979686317 0.656366784999476 0.811295177515754 0.828182988835484
chrIV_1241930_1242297 0.00258564046027168 0.102131860356208 0.151292372415232 0.236617195626341 0.508019132945984 0.927572800717826 1.83405098604647 1.88549771776583
chrIV_1242572_1243450 0.00213042990369597 0.101097066569118 0.145611627278901 0.290658988958668 0.627529614620722 1.24699899064331 3.13008873688765 2.8737441077004
chrIV_1249795_1250313 0.00204480438608652 0.102832053412311 0.153166091866731 0.296289636994707 0.681788264256685 1.18243371354166 1.47849931964261 1.82110803934305
chrIV_1251886_1252322 0.00207913492650707 0.126203102326657 0.169265504642883 0.320312455727277 0.627452911377901 1.13205120327193 1.29073051412833 1.47040846822893
chrIV_1256754_1257091 0.00339914096339786 0.141962153433507 0.221438527230118 0.309995696093713 0.602346445140425 1.09996601604017 1.4478349808787 1.35613229128151
chrIV_1258358_1258716 0.00252455143043389 0.110118372697628 0.163784025136851 0.332234552984483 0.633919377688137 1.09215231344016 1.59730752876263 1.44667505390528
chrIV_1259548_1260093 0.00303036306887467 0.10355225208058 0.160209238428059 0.253273650123683 0.445534278591546 0.747233539462386 1.19971544734991 1.08413703059546
chrIV_1261226_1261796 0.00255440827847772 0.0959634558627367 0.166380675494625 0.283468377665694 0.528491768646123 0.923912884397101 1.66653875151247 1.79813269380398
chrIV_1263053_1263408 0.00280557961780599 0.112050594175403 0.152670399674892 0.276245547890435 0.51278032444501 0.849899562867463 1.50413034832412 1.34866745238133
chrIV_1266867_1267568 0.00214855566263363 0.12389877396407 0.184783437358557 0.322343681578096 0.665285757834727 1.17418575395746 2.11426905415787 1.9619896033877
chrIV_1269316_1270268 0.00209239712230645 0.111968482590152 0.167461542171072 0.336634109522298 0.682880720530071 1.15649897828623 2.65206962790616 2.80947327066536
chrIV_1277151_1277784 0.00201291080616801 0.0868442189966103 0.144485363699719 0.282734637257586 0.537395352422757 0.869188410860042 1.70007074455501 1.5699122449
chrIV_1287849_1288347 0.00219194516047582 0.109676973842361 0.162332540618135 0.308257526281081 0.531597472831992 1.15239497441355 1.7940916810126 1.57179992660966
chrIV_1288826_1289511 0.00285178719097487 0.107529824511404 0.166322531126583 0.302732411877356 0.542899011735528 0.967023508725011 1.34291966031901 1.41220732040023
chrIV_1292161_1292641 0.00381814547414384 0.111362856302063 0.199222609238053 0.247885117011874 0.451454862351289 0.611972525882623 0.946916282781458 1.01159264006828
chrIV_1293045_1293246 0.00419179454665914 0.138680588503711 0.222604552887208 0.421669288229753 0.567825521735323 0.930617936795235 1.3499718497387 1.24102620721605
chrIV_1294304_1294768 0.00274392565905245 0.110638027890124 0.164452451118684 0.284381495564546 0.584728084696165 0.968909375923655 1.7043794623583 1.74586781743785
chrIV_1296786_1297084 0.00322298887362874 0.1131193325304 0.186479322815713 0.291698498391525 0.425402399803582 0.613320073585782 1.224201852636 1.18833138149669
chrIV_1298077_1298471 0.00382451315195874 0.106622975980928 0.150644434068405 0.265062480921572 0.450134412476801 0.7089486735929 0.958583885338555 1.08911889756042
chrIV_1300867_1301941 0.00176123064245098 0.102433844646388 0.154888767577871 0.327978592057629 0.717191252168808 1.45402823291951 2.77887702581191 2.56985086948232
chrIV_1302948_1303237 0.00303373744101996 0.138919830462027 0.174655757656427 0.26681699565836 0.417767529016759 0.600150538158103 0.928778276149249 0.964415868954904
chrIV_1305655_1306270 0.00313077983438115 0.110990755521702 0.163646134768377 0.290715210970141 0.530040552432338 0.762882978417928 1.37689780943504 1.36336992965175
chrIV_1311833_1312077 0.00399705777863878 0.109867689462077 0.2056578946412 0.348510495381357 0.487968453005432 0.774179266859136 0.972277758977789 0.97675512572482
chrIV_1317693_1318033 0.00294509979966189 0.119375091589619 0.192758452957932 0.332185832712753 0.606413528603852 1.13936022735228 1.57899520132489 1.53244470379611
chrIV_1319056_1320101 0.00210940994579929 0.104346441931965 0.160502684929284 0.300179407283853 0.565179304211046 1.04912156878612 1.65586027491619 1.691885782593
chrIV_1321834_1322388 0.00278931631072882 0.109880897476881 0.13855168523251 0.285219535381211 0.54186789588446 0.889126895440527 1.69299778675863 1.41113565334283
chrIV_1324160_1324386 0.00368047059611758 0.14314439358921 0.205383518312552 0.282570116192904 0.46135641878664 0.812284290409789 1.07435521572421 1.10123951406896
chrIV_1325111_1325502 0.00244762090376231 0.0891243274736828 0.159733549775277 0.300361774353932 0.629194847299063 1.17588567089905 1.88688411112476 1.92793142436523
chrIV_1328327_1328949 0.00218225027217192 0.106211244273046 0.144645996390844 0.281453321766466 0.567218747803534 1.01884596546196 2.20526983428678 2.05689471791933
chrIV_1330976_1331280 0.00414994487647969 0.115011800487702 0.159424790614309 0.263311878687718 0.373344664744337 0.61529103718725 1.18871088280697 1.0900071121288
chrIV_1333873_1334701 0.00181307509268934 0.112207450230549 0.180582523239807 0.326158477629947 0.726943249539316 1.24994602956205 1.85630466827099 1.81337076777711
chrIV_1337148_1337352 0.00457153471003772 0.122660183749007 0.19453960354953 0.304987308597455 0.445459959488625 0.596556213939561 0.982800294739148 0.86822173481451
chrIV_1339344_1339699 0.00456686519974689 0.130626762906966 0.13668531980996 0.237885667333437 0.353578834044601 0.411822066280997 0.927832173932342 0.911908877720196
chrIV_1342115_1342513 0.00321301952205964 0.108814244845673 0.197322500576481 0.32291938654176 0.577720123025242 0.832348736451156 1.31092104660116 1.07992172057105
chrIV_1344972_1345412 0.00250099794945212 0.115094861254259 0.152648540968751 0.302476609205049 0.486365905005532 0.935275708418741 2.08060682544611 2.0539064908322
chrIV_1349900_1350439 0.00321246761644017 0.119538201267135 0.181140966740912 0.291687566354035 0.531098364606742 0.880697985821647 1.2421873270553 1.42711552533677
chrIV_1352666_1352909 0.00804442095939483 0.157171333637539 0.214482650337421 0.24649853794725 0.345930068171148 0.443656559035692 0.65849805582445 0.762782415981517
chrIV_1355176_1356146 0.00188906321892349 0.108590779040514 0.160967466831808 0.328007309484035 0.708897828713583 1.33404747689249 2.84800770088927 2.62757583261637
chrIV_1358759_1359402 0.00361815793027165 0.121342772163567 0.168634074079816 0.22916905393616 0.498883266006371 0.800521830005822 1.27393457626441 1.42264400869402
chrIV_1359498_1360227 0.00203340712443933 0.10439737068846 0.150255477180735 0.300784423930654 0.704781279941431 1.36555214174393 3.17010287020991 3.26466950017833
chrIV_1362051_1362911 0.00212135954682887 0.0974294247494786 0.148968801129432 0.294965754450786 0.565383014493061 1.04597920461152 1.90159225834399 1.74447563731989
chrIV_1365290_1365703 0.00265610089060829 0.128345939274624 0.207602992721478 0.350269822640135 0.524371163124602 0.988257469887594 1.44479190756036 1.46518453774245
chrIV_1366691_1367574 0.00263717498234619 0.0991926704302469 0.164826654168697 0.272187563095748 0.620469774380782 0.966975674762621 1.63748881887537 1.62433845383546
chrIV_1369464_1369822 0.00322470322941258 0.0944915004864119 0.131256603060826 0.260449308181681 0.418189389655867 0.743024019771237 1.08343444384898 1.24706456884471
chrIV_1381928_1382307 0.00274942113075799 0.105349434601132 0.150743857113508 0.246461539931804 0.461122557532706 0.715592546029805 1.19979661351179 1.29750230003547
chrIV_1383416_1383791 0.00268451339179777 0.119849494151636 0.190032079539109 0.317446056434173 0.56341179018189 0.932451159379892 1.44091035388898 1.41385557281781
chrIV_1385739_1386160 0.00170653219925957 0.119797407357646 0.171846825465697 0.341961652304055 0.634007361459034 1.2800854741482 1.62586509692515 1.76719642165281
chrIV_1386579_1386946 0.00251273695456338 0.11020119660527 0.13849399607001 0.293172350624091 0.548195189997994 1.18206444159952 1.69985656241396 1.92559581114295
chrIV_1388602_1388896 0.00551151778507907 0.119169273861437 0.14238018916807 0.274511729168094 0.342625280133032 0.495590514768519 0.950421753385385 0.833817886700594
chrIV_1394513_1395150 0.0027474654495243 0.116959130777983 0.196195621801438 0.323169994711226 0.604606171114047 1.07087240579205 1.26918820515807 1.31502509334052
chrIV_1398599_1399151 0.00327288593813618 0.106069147096428 0.165871091825787 0.242274548519836 0.351401659430301 0.597720200602511 1.18658818480195 1.12902238736245
chrIV_1401172_1402165 0.00197691714993656 0.110163453854331 0.155413779211352 0.314045578880927 0.705904213838137 1.35845066284343 3.01251998239396 3.14665777717389
chrIV_1402414_1403401 0.00259476134865984 0.106298862701917 0.140182561601801 0.291270308312739 0.539999935502383 0.933352218873673 3.01233613786779 2.78752192693051
chrIV_1405796_1406303 0.003493321094346 0.104193682431844 0.166405659805704 0.267488786774941 0.423888652976419 0.744021407158211 1.1776545277305 1.21887068621794
chrIV_1410050_1410598 0.00249127829471016 0.112900401693023 0.170042084962559 0.291335793739028 0.700711584309315 1.09711626764088 1.49680302788462 1.73246091974782
chrIV_1411049_1411561 0.00192654584360557 0.120305156160519 0.169225046176784 0.298648681693426 0.683280290351774 1.34505994405951 1.49946626420818 1.59206655252103
chrIV_1411892_1412291 0.00294323684290912 0.121650454247852 0.169474257273 0.337333245782988 0.766893239217029 1.21232699418862 1.65772853247194 1.9041719197684
chrIV_1414442_1414626 0.00320603074266956 0.148876852917645 0.150113185472381 0.29181110347073 0.437913878310207 0.730242546809633 0.81602576164121 0.915808172067114
chrIV_1416740_1417444 0.00254848648506201 0.116118732079567 0.176244602733484 0.283991738485889 0.513688004647034 0.861988236745359 1.19304660639167 1.14563824298228
chrIV_1420142_1421310 0.00186747277749786 0.104821438971372 0.161826591697612 0.318281560071585 0.604573854629125 1.20725403663304 1.83347261625943 2.00517720388974
chrIV_1422614_1422847 0.0054125272681221 0.122114180860684 0.179593704149602 0.262657724960608 0.411742084171197 0.516856303757236 0.810084453468451 0.93322553257738
chrIV_1427102_1427489 0.0032470769680473 0.117848740445214 0.163873459442532 0.27921652238242 0.505991639002741 0.67399294454185 1.14963561157283 1.23612653586383
chrIV_1428017_1428285 0.00343915668138589 0.116861395622658 0.166304686586816 0.31378493239991 0.499639699876468 0.721965934406017 0.907907337888182 0.996263432185396
chrIV_1428911_1429177 0.00286142647671641 0.0973482767779004 0.155702244541109 0.281815252237703 0.468044500213144 0.975991936442092 1.5861922242811 1.46860308530008
chrIV_1430806_1431110 0.00242344831711557 0.119473028444129 0.169314551924455 0.280308229606152 0.585719616281953 0.786161369006898 1.19824599684018 1.4166074433951
chrIV_1434252_1434936 0.00269099668656716 0.123948594886969 0.170028952756477 0.287822455402797 0.599864161928839 1.0914599254188 1.47233881097535 1.2743429846428
chrIV_1435946_1436248 0.00450417056058807 0.0988507577401388 0.152530034612366 0.249864603298026 0.417716435776436 0.644944911389275 1.14296507057877 1.22073937358613
chrIV_1436576_1437023 0.00262373286695029 0.109948453580451 0.1535188541247 0.290638654407368 0.635264854449086 1.03556735501599 1.50047305101544 1.88862700508926
chrIV_1441115_1441312 0.00641090365552956 0.122693016354948 0.209551661783226 0.282754840670184 0.349673366388253 0.514869798236481 0.758740234656518 0.892633374699225
chrIV_1443214_1443638 0.00349191027667088 0.097941810499579 0.132558342658825 0.258515127701563 0.411969048534209 0.735154464239305 1.29375975152014 1.21959423672218
chrIV_1445369_1445796 0.00186464071886675 0.106059257942864 0.171517533548447 0.321782604690432 0.724724420504534 1.3023206812658 2.54978484362094 2.16142347846405
chrIV_1446892_1447188 0.00290867688838804 0.107307342038043 0.172435961728789 0.281312023553317 0.469498847800927 0.811813158765501 0.995899643541011 1.20471346841022
