TBP10 TBP20 TBP25 TBP30 TBP40 TBP60 TBP90 TBP120
chrIV_44815_45205 0 0.0778732764043506 0.252633077024002 0.350045456970743 0.583578628317579 0.78795643046863 1.22447448714811 0.777633446105104
chrIV_45404_45573 0 0.0970670845198053 0.212039943356775 0.310134101927769 0.606799600548009 1.41719456985284 1.25975761837667 0.634596723206964
chrIV_45828_46153 0 0.0913322755189477 0.229594263292596 0.565532400135285 0.954084819892969 1.15678514025264 0.981612675951301 1.16743713029253
chrIV_56989_57176 0 0.0596518934433665 0.211718894932383 0.774783058782134 0.989116130886501 0.943040838484189 0.766514522781061 1.36996956656873
chrIV_70706_70957 0 0.0916066026577737 0.178817538975597 0.450002543960483 0.510103794916345 0.692801991655137 0.811880773269729 0.907414006080986
chrIV_72195_73662 0 0.0713786497771343 0.185783604991995 0.423900426373379 0.748771623673568 0.957022721682471 0.93904050854948 1.19646136606988
chrIV_73867_74310 0 0.0641326383556024 0.204499232601404 0.414329067275923 0.806884758854263 0.911866925893102 1.10543440352055 0.956942755493225
chrIV_78227_78408 0 0.0781269537805796 0.282829132057708 0.706551999240129 1.14454078204784 1.71653925766421 1.1258467444134 1.1836298432849
chrIV_80439_80674 0 0.099366174757 0.241292867525575 0.46637294420876 0.962592659483464 1.38360081651511 1.25726831977444 1.33495239119672
chrIV_83200_83793 0 0.0325087539866264 0.117674186499062 0.159003921940505 0.501360178701049 1.04750710017759 1.71739688915964 0.821967986816067
chrIV_87300_87580 0 0.0988698889370058 0.252165189880687 0.539665367762386 1.41973253767759 2.00966456251369 1.63773568253334 1.13139776058643
chrIV_87898_88266 0 0.0834328973474101 0.186058036191142 0.569762303077278 0.861065198028371 1.07177853290077 1.00256013668623 1.25897453192404
chrIV_93855_94207 0 0.0905256304022527 0.266911700874359 0.574042418889962 1.28990219540417 1.35566809478197 1.33627046015913 1.26154722211813
chrIV_94468_94614 0 0.0688961254601612 0.207672571434584 0.485178505999947 0.520243849123888 0.838160899406538 0.898707387910942 0.778145148050294
chrIV_99235_99533 0 0.0632513958283298 0.279722092730452 0.662280685611592 1.2967270219619 1.74784151627741 1.12545011305106 1.39420166741565
chrIV_104560_104814 0 0.118873769965744 0.25318070346194 0.45510638201055 0.886779813941732 1.2627621694053 1.44770232192482 1.21502674061032
chrIV_106968_107251 0 0.0818683451486629 0.269454271246283 0.378173985494071 0.88761201096406 0.823114235587995 1.59450216340625 0.626894524938666
chrIV_115930_116381 0 0.104810714235999 0.31541953449986 0.688609781569456 1.43798408698021 1.63397957677766 1.61801686602454 1.60037957101642
chrIV_116868_117034 0 0.0804343639916282 0.173278903873707 0.488095464475071 0.783490749022795 0.959646034571757 0.772929314715212 1.45131023082121
chrIV_117405_117785 0 0.0939671549441255 0.351978706607716 0.446799629803277 1.11143630046298 1.63970936585113 1.7421583010042 1.18838471107101
chrIV_117982_118164 0 0.0954290613208285 0.163629323807822 0.546999147402266 0.801274748138295 1.47198281297332 0.774213524082247 1.37670525011428
chrIV_118416_118751 0 0.0801044707647598 0.210044776642955 0.597130198715606 0.752871578263055 1.24695666152506 0.957746269405655 1.31744937809853
chrIV_121711_122054 0 0.0613322156042108 0.248093547404347 0.549587173483013 0.843233604759518 0.936474456943825 1.34421580107752 1.08633034505682
chrIV_126472_126792 0 0.0805192655372189 0.258755415106295 0.577475583307517 0.912529700871851 1.17119427175784 1.29169728633236 1.24513873484781
chrIV_129973_130726 0 0.091422036855113 0.248158238822094 0.490446388955803 0.960078896685771 1.35571349406849 1.54408598423452 1.27426450125256
chrIV_133212_133445 0 0.0782246504659607 0.243775139674408 0.438157303100206 0.73163522242686 1.09077278367931 1.24314041886705 0.989984067781747
chrIV_134515_135270 0 0.110859888992932 0.353818853629106 0.502092504089647 1.23799051220633 1.73327043631863 2.05768477964057 1.21520436238583
chrIV_135382_135850 0 0.0894625778137362 0.242022181665697 0.514268507126662 0.980284477994958 1.27912716429015 1.34444851806343 1.52020627893037
chrIV_138090_138253 0 0.0602704119567418 0.27084922980958 0.399879115599356 0.787032195146324 0.757088489855159 1.11384783549248 1.0869040549701
chrIV_139231_139538 0 0.0611402295239232 0.246092222449141 0.592407157145404 0.846689398875238 1.0352527448366 1.13898086575257 1.29153511809639
chrIV_145528_145950 0 0.0763012490222148 0.223330263889057 0.549326190327188 0.757379664601411 0.875494341409353 1.02890513545643 1.12403130926973
chrIV_147469_147799 0 0.0513068875318971 0.202413679444768 0.273448947988013 0.565364151098662 0.927497809642684 1.17578349517367 0.824714607468055
chrIV_155594_155761 0 0.0646488111444164 0.18080383219553 0.582120376555995 0.876382106131323 0.915460611293496 1.05327541008189 1.24526468128884
chrIV_155828_156138 0 0.100555055274749 0.295092641170519 0.599828636311428 1.46350750375072 1.90328679870885 1.55110154655083 1.46020679066813
chrIV_163148_163430 0 0.0858114845617341 0.334377827483202 0.645179837616545 1.22860404512783 1.79648410003176 1.49687958197321 1.40491546717257
chrIV_164039_164287 0 0.061950536954146 0.268806158851523 0.593558486239477 1.05005525853181 1.48875678776511 1.10217941286973 1.45439648330568
chrIV_167595_167749 0 0.0773557635201312 0.261223644503817 0.387864322239116 0.498336765543473 0.938539450233668 1.52634957374326 1.20658032274242
chrIV_172030_172467 0 0.091107213639709 0.24186989400825 0.613850497613562 1.05896345648563 1.39488725538352 1.25579008585897 1.25934304861017
chrIV_174715_174893 0 0.0710258501125582 0.213909946422074 0.598804583971392 1.12646157532979 1.02621312016361 0.964458902257558 0.998992697582816
chrIV_176557_176738 0 0.102287499149442 0.249568245675058 0.542566861690391 1.26454208487079 1.4631441965358 1.18873652700129 1.4927541927555
chrIV_183000_183300 0 0.0803093126838357 0.289066660635172 0.563370004201808 0.979637589984405 1.18274194796437 1.26613502329662 1.09833687602148
chrIV_190584_191013 0 0.099446179728624 0.257652749637012 0.421982986310878 0.989531744621108 1.20058401918872 1.48912049998164 0.978614198540403
chrIV_192453_192649 0 0.0694049734753232 0.201937221141873 0.547857515920233 1.23239184350524 1.04748719778195 0.957419631728889 1.3537074959999
chrIV_198224_198574 0 0.0810484605924124 0.254128049431804 0.492663753873828 0.737493965229515 1.17735923899705 1.21250291673059 1.15776042685252
chrIV_199759_200039 0 0.153503669779919 0.298047399252844 0.369506809205258 0.769335469058627 1.04653039116014 1.6562695374611 1.01162681910429
chrIV_202623_202795 0 0.0974572561340515 0.271910308597474 0.489278388145674 0.712690927140014 0.943174212950872 1.29752718503882 1.05215728536461
chrIV_210990_211209 0 0.0930503195941101 0.242193356710187 0.484747063639892 0.770734598596072 0.873977500790843 1.70043771110206 0.992778715712736
chrIV_215625_216199 0 0.0927863570484904 0.261486468988363 0.499422916129555 1.14892587962495 1.19762129847182 1.50578745502203 1.248720422607
chrIV_217095_217276 0 0.0724278150543018 0.237544508927759 0.505173177771622 0.896095382396282 1.20768969376279 1.30486900899667 1.31924948701081
chrIV_217394_217742 0 0.0951250976510474 0.286247077153336 0.46702556870063 1.10313225031232 1.58903466078601 1.71058339729311 1.20746165687338
chrIV_218262_218509 0 0.0682778624618734 0.232934579804099 0.513881503329692 0.724731712416679 1.06213725791969 0.92705161492053 1.18141745105446
chrIV_219322_219649 0 0.102359249639867 0.232975812094269 0.538406771964316 0.781429739422528 0.826970786004439 1.13464701322935 1.12553486403098
chrIV_221178_222422 0 0.0874678379103858 0.2792779350451 0.546097035511907 1.44414463457423 1.88716822854967 1.52286595625259 1.45798109151428
chrIV_223906_224134 0 0.0754817366975164 0.204427942401194 0.383502686043539 0.612219235465078 0.689306667546427 1.31056633108436 0.869104943060399
chrIV_227175_227431 0 0.107692548685224 0.293315132280871 0.473318751170067 1.14921457660886 1.37743372418706 1.49096870127097 1.24509895585434
chrIV_228774_229223 0 0.0735331256039072 0.262421910600229 0.421034261102038 0.695020811226558 0.862994134637208 1.09276485440297 1.08311653419175
chrIV_229622_230087 0 0.114536963645485 0.343267365158601 0.65961247750328 1.47986956624234 2.0465246451553 2.00399558165757 1.87963294322222
chrIV_232476_232623 0 0.105973024340525 0.246689222954754 0.481607436367295 1.268597661173 1.68697328189811 1.37275960827443 1.61991380344919
chrIV_234315_234578 0 0.093878625832026 0.231279088796483 0.298317888686804 0.653126376419269 0.986396985939634 1.21459883488326 0.927412699077752
chrIV_234750_234934 0 0.125856161308392 0.232793021614353 0.414459480122984 0.839990080982784 0.956359819541902 1.26052464797898 1.37279861928912
chrIV_235984_236161 0 0.0609163288245047 0.227812924518303 0.625064970604361 1.08899192117643 1.23440127342467 0.708437920969627 1.33620043823497
chrIV_238595_238964 0 0.0714125768106578 0.264609058645947 0.399103192145036 0.841246749852016 1.20182609468866 1.58962007400228 0.883791131654202
chrIV_239412_239934 0 0.101349455895679 0.224603731367686 0.37657501932851 0.626441180917437 0.944120457866376 1.21401700421455 0.814542300895172
chrIV_240043_240280 0 0.0698407528162074 0.218242357922847 0.342654753202916 0.742779789108992 0.731534487378392 1.17213308498597 0.948495717818114
chrIV_242172_242545 0 0.0807097051505574 0.248074299899255 0.793288852909509 1.26173359697269 1.59986324307667 1.17906217072864 1.75452591660323
chrIV_245550_245938 0 0.0919060813253194 0.305792937673689 0.461225950594669 1.03847405308163 1.22496020888808 1.52911913818721 1.25649125980525
chrIV_247913_248361 0 0.0856771474450049 0.234746293202576 0.567043300197702 0.9113760062697 1.29154692947119 1.19123313507165 1.18509406137932
chrIV_264124_264484 0 0.0637663413508926 0.204819340567471 0.561988586186208 0.889925132710557 1.0515572897906 1.02059812246448 1.16463166670838
chrIV_264902_265165 0 0.0564131055915104 0.200318152670379 0.377015577490875 0.653205256416421 0.589658293340524 1.10786320412557 0.934501203784078
chrIV_267499_267699 0 0.0955233495874776 0.19334352591321 0.61225396402997 1.10337340016337 1.27916766769299 1.0804496982677 1.55004675114493
chrIV_274056_274211 0 0.0865787393506749 0.226150201058986 0.494378744676647 0.863686061725844 0.933701618015969 1.01694112225345 1.09111802804393
chrIV_281854_282193 0 0.0766331876284019 0.250039503667127 0.564866946117397 0.985863158258918 1.31297631043119 0.956860706545713 1.37254200526479
chrIV_283176_283427 0 0.0735540107520077 0.226109754466916 0.493429841136001 0.866804528405669 1.05089181489284 1.30451767993073 1.30381655634389
chrIV_286647_287092 0 0.0902625299067262 0.280609936880958 0.352326652299657 0.71598654669876 0.991664324775197 1.53574328971288 0.821136051648844
chrIV_292556_292814 0 0.0955766110530904 0.321566886922802 0.436665075758061 0.733104120198387 0.960525733108835 1.38508777108754 0.979140554867734
chrIV_300023_300202 0 0.0876185912420812 0.248725054664176 0.4689492527501 0.990575004235891 1.23829323940521 1.21006955157211 1.36592866382018
chrIV_302210_302437 0 0.0776519188169158 0.216313005275309 0.488498982858323 1.03222080020977 1.21689509463527 1.12196376673043 1.30373325602723
chrIV_304829_305187 0 0.101254292087326 0.264678657279493 0.561239127860827 0.978271284284672 1.62125759884246 1.39799737300708 1.32688224020583
chrIV_306561_306953 0 0.0708556784596237 0.200551658087735 0.520702962767817 0.852743959386471 0.910435960769404 1.00646968680785 1.23463445335421
chrIV_307650_308007 0 0.111361719591756 0.328545406739619 0.528910582221031 1.5254952323456 2.06046365188744 2.03437352041138 1.67011357817518
chrIV_308212_308497 0 0.10517504099146 0.281879364164569 0.494312542104044 1.04625438355895 1.63425730471893 1.85105250854265 1.39140928122744
chrIV_309325_309567 0 0.0504541209375672 0.233771005216866 0.546472144761126 0.86868335363174 1.06754830937232 0.977674909450902 1.41569544867869
chrIV_309639_309789 0 0.0523043905950147 0.19036540895015 0.524850488177264 0.713249844750582 1.14752596749218 1.06499476072327 1.13474355927994
chrIV_310068_310506 0 0.0989474807794715 0.302886652827701 0.761382675699994 1.97849204407451 2.29299703170779 1.68336953825421 1.74649569803201
chrIV_312523_312770 0 0.0711096688570871 0.276519295778205 0.533834766092547 0.86257118577369 1.22912808107018 1.09396574854719 1.25627514400082
chrIV_314736_314923 0 0.0503641478823974 0.156335768676853 0.252926704468393 0.585268643892927 0.990449818056327 1.2036012596204 0.739768652053062
chrIV_315178_315389 0 0.0517898558983055 0.195338022956296 0.374361944802867 0.692880231433892 0.780250854708739 1.20696364194436 1.20329555199991
chrIV_316379_316657 0 0.0698631895666107 0.187992456330747 0.404797671280472 0.623503289460869 0.944796379901893 1.35063763651217 0.725806930641422
chrIV_322009_322343 0 0.102941954356646 0.318489455379958 0.711790709917577 1.70059704977129 2.10582827316225 1.84638676710257 1.96398709686749
chrIV_322419_322695 0 0.0583583850946659 0.195073017095305 0.462062830786974 0.7954059513567 0.881612875438969 0.884144817466558 1.10935553482676
chrIV_322918_323843 0 0.0676054493267964 0.224235826342881 0.479323204549958 0.859425382150159 1.17932168532604 1.24630249929001 1.40509651399457
chrIV_325493_325685 0 0.0664295526854719 0.202981339121973 0.472843459237237 0.747550146668692 0.650905339492362 0.901246782211193 1.10204787978746
chrIV_326123_326472 0 0.106230217298475 0.264490534732795 0.459106311837536 0.941409901235636 1.09919773167105 1.54272002371701 1.17239899722962
chrIV_329679_329848 0 0.0682110387320426 0.184551008841881 0.416152229048846 0.899946580943675 1.01936270693217 0.75646761052689 1.39936038809374
chrIV_330427_331076 0 0.087421354818808 0.211716368357443 0.33878567554041 0.679412063590737 0.978047659083542 1.38202930154693 0.781058858671963
chrIV_331916_332129 0 0.0713557787540911 0.166207602265333 0.535119373741438 0.921297733276614 0.929360580304733 0.914750479835889 1.02229583832861
chrIV_332429_333208 0 0.0706418326570093 0.187926066202025 0.535817892543013 0.948235689594667 0.944606904998704 0.809625327405132 1.36559999014037
chrIV_333879_334195 0 0.0963493479781901 0.219794339524055 0.624755838571421 1.11795859192105 1.49997964153937 0.990795139407964 1.32952770334941
chrIV_334269_334896 0 0.100981047244453 0.290293592046515 0.375707341409974 0.82034000026539 1.44637033660662 1.62087562863773 1.09193193398102
chrIV_337261_337521 0 0.0850181811112244 0.277498557794771 0.467614759351701 1.2284110819856 1.25868568492449 1.30775068952242 1.1594416800155
chrIV_338109_338303 0 0.0676387992597157 0.160204656643412 0.651196423421068 0.910235375442237 1.27353435724923 0.685839528094865 1.28206046165371
chrIV_340160_340626 0 0.0594979078717869 0.20254297342207 0.546972855571573 0.974232559471594 1.13551686571481 1.10405927317216 1.2851653443037
chrIV_341076_341588 0 0.109951754562481 0.293430563122801 0.458669518634234 0.965153917728554 1.39092585498191 1.86076417386242 1.10757886036356
chrIV_345456_345609 0 0.0892690901667856 0.246310492949032 0.541887682025915 0.674037878822166 0.88873939777229 1.128927258259 0.938126662214809
chrIV_352610_352763 0 0.0989710102691699 0.217489308436165 0.539723169939779 1.38585252996464 1.24268153066946 1.18377070051027 1.27031051169205
chrIV_355352_357429 0 0.0642022568008839 0.204877746673492 0.383471503365971 0.904511293057454 1.1317221537401 1.08029689165757 1.06233380137528
chrIV_359160_359863 0 0.0519513635810641 0.15794292408166 0.243262665798688 0.777382603790996 1.46458356846017 1.9087507717836 1.36258724367005
chrIV_362325_362633 0 0.0788113793959885 0.234798923291048 0.645088660296041 1.0955126302554 1.4029713431328 1.15903426536284 1.46314007399822
chrIV_363543_364018 0 0.123548963224539 0.324699530838897 0.55419800727435 1.21877413484134 1.76838535803389 1.53496328465603 1.29911505426101
chrIV_364859_365049 0 0.0744246611531164 0.209263331475526 0.673308947101968 1.12462168660763 1.33741871658298 0.670836299145067 1.55197778581807
chrIV_365916_366238 0 0.0877803778758431 0.270816683639211 0.479309638278604 1.04714170434498 1.41130466678526 1.48599529993288 1.28782724020859
chrIV_368228_368467 0 0.0720506599596898 0.237097893896776 0.421581827132811 0.92259436669029 1.03517156866185 1.04592860364816 1.02348490985447
chrIV_369447_369605 0 0.0750366628861436 0.299948944944798 0.391805332911961 0.842823868714324 0.944071116934456 1.37187636226217 0.975308943968434
chrIV_370849_371312 0 0.0545950734143813 0.199036300496577 0.471122886292601 0.806819253539818 0.97021119771062 1.19985423481461 1.09800905665873
chrIV_371887_372298 0 0.0641706206172388 0.196451439767077 0.403439927891624 0.833610228404079 1.09141494831297 1.20912427660527 1.01755025081215
chrIV_376549_376733 0 0.0719272354130603 0.192877592796449 0.515404449445701 0.907215140491449 1.06742338882209 1.12843063933413 1.51291657849194
chrIV_378529_378778 0 0.0643555012650404 0.146620257503902 0.272922732642989 0.5605294550871 0.960663829333469 1.30503345211726 1.23951267856502
chrIV_381416_381659 0 0.110541776713964 0.257171532787311 0.374326086379035 0.740634898237864 1.27899003512235 1.42023905835257 1.08579235433833
chrIV_392291_392525 0 0.0975537512495678 0.221548419719319 0.560973175565959 1.0179855513944 1.61069476607758 1.21372768524131 1.35412046350936
chrIV_393955_394185 0 0.0793174587022764 0.287030175049302 0.537093673231899 0.93868118157541 1.07938107536576 1.16281291056062 1.16862651408438
chrIV_399058_399430 0 0.0971486534983933 0.246054777623995 0.547857515920233 0.863862795477425 1.36925415098644 1.15020674902726 1.20156891979699
chrIV_400689_400848 0 0.0509980408864738 0.189021263785506 0.475118731278164 0.976351363149426 1.05069196315467 0.689751369876255 1.32140311257263
chrIV_403362_403552 0 0.0871930648140697 0.291616366777761 0.514262911351691 1.04824228147779 1.74224147472488 1.28603070468581 1.14133067748668
chrIV_404948_405108 0 0.104740945235052 0.23725625174435 0.400214022731349 0.635586333416177 0.8992288973443 1.18591658855413 0.843050317014591
chrIV_407329_407534 0 0.0707702871291206 0.194609584238872 0.415284843671023 0.678231534431781 0.593740658303311 1.0503906034013 0.930628391548077
chrIV_409930_410714 0 0.0386662109201276 0.128512186392472 0.186985319102702 0.588394478466519 1.39647024516128 1.86606418810873 1.16141949940901
chrIV_411577_411841 0 0.0697637227778707 0.192224718933018 0.395471176221392 0.608514146918855 0.743201158152515 1.19828567453449 0.811849682418769
chrIV_414726_415186 0 0.0782543504841722 0.239200852861559 0.462581932515715 0.969287575778099 1.08770254148037 1.09113040855677 1.40171806723003
chrIV_416565_417166 0 0.0678221748323813 0.227746619362833 0.353057067587877 0.656430838334916 1.02602496444325 1.3332772306458 1.071231957194
chrIV_421700_421858 0 0.0775170221474403 0.182848852253629 0.429503707871418 0.904558687341457 0.92139717717004 1.09645518661106 1.19698456134257
chrIV_423500_423692 0 0.0666753649246853 0.261032499424147 0.427804736455799 0.668436791476251 0.740073598109157 1.33925199668281 0.88743364217838
chrIV_426870_427365 0 0.0992950398606103 0.274746336878935 0.841879665897868 1.95131869744962 2.00521328779062 1.5042652374251 1.89148629190525
chrIV_428240_428896 0 0.0710937247969934 0.193561359489882 0.517232845206447 0.753712365146347 1.01351288902486 0.898154646436688 1.1056484396919
chrIV_431460_431609 0 0.0792603449101783 0.215816934729079 0.352599467379413 0.702473702637613 1.29708261099709 1.04078175934559 0.962031638328602
chrIV_431967_432391 0 0.0668049934636307 0.206370474828462 0.379856794792515 0.847246369410684 0.936781885720122 1.23655363194599 1.102521422645
chrIV_434002_434847 0 0.0320005130765648 0.120705606546573 0.264696976692561 0.804997534519343 1.5380950950923 1.45868735204765 1.22675752087579
chrIV_437562_438087 0 0.0284276784193294 0.115391159387165 0.22342089750923 0.824429177986075 1.51581990624237 1.60609041900192 1.28421051449091
chrIV_439465_439698 0 0.0865295447350205 0.227830004489637 0.414168486564381 0.79392900575428 0.888080340006052 1.33338380860948 1.20183110875481
chrIV_442433_443123 0 0.101239606910809 0.284815003240334 0.469981156428859 0.919061671373029 1.28447078725603 1.43726058867484 1.27052849037972
chrIV_443596_443864 0 0.0656903173849106 0.214531571562304 0.522299956581142 0.781554590498042 0.931031134631799 0.842045307795572 1.24264945309082
chrIV_444031_444658 0 0.0581355037879067 0.169003793582407 0.397694309828704 0.816781278343609 1.1385607054981 0.943494101799644 1.05589714756842
chrIV_447602_447777 0 0.103118325446813 0.221790715922781 0.475011445333646 0.958361182959927 1.50620444029435 1.22956745323443 1.10538563489749
chrIV_449601_449930 0 0.212712046817268 0.394999542019188 1.02306400197665 2.10206284817392 2.65762590104092 1.17108595757604 2.33594971392085
chrIV_452564_453060 0 0.0931539487203402 0.245663906764968 0.55396699696768 1.483482356715 1.8002394133137 1.07827693222586 1.35283593567541
chrIV_455089_455326 0 0.0838538696235799 0.236688653055966 0.451438991542053 0.849740565162926 1.18571205353948 1.29364787858561 1.26405122013791
chrIV_461256_461907 0 0.0939131468806646 0.326596180717637 0.415316550855117 0.787269217340315 1.26682243776058 1.28373988539821 1.00028322950816
chrIV_462289_462696 0 0.0744613544083747 0.195042782285597 0.394630146641757 0.721015318053872 1.05585688151288 1.0580399981638 1.14233551916158
chrIV_462852_463595 0 0.0817586200304042 0.211483187964697 0.334461529240299 0.715218929428833 1.00535470668244 1.40011267079462 0.792455355469883
chrIV_464052_464409 0 0.0959175727907161 0.213325213819062 0.386357811875837 0.667061369893682 0.831081827429813 1.0839658479867 0.852313198810316
chrIV_464908_465084 0 0.111899807547551 0.187256761146021 0.469933182034286 0.581137335818389 1.03363375576395 1.0052671891431 0.881201288080745
chrIV_465105_465744 0 0.0758810289738732 0.219185198637649 0.327323904435209 0.648309554971555 1.02119066972374 1.2788289697903 0.843068465863231
chrIV_471609_472015 0 0.113254072195059 0.301529906280725 0.677955083501653 1.73893821311745 2.15073724543021 1.66012854976134 1.70212628938236
chrIV_472606_472838 0 0.107900326703097 0.299327238594681 0.309529661991056 0.450415301071362 0.579182830438729 1.15203078566012 0.523877964045417
chrIV_472948_473217 0 0.101990375698443 0.210337286391913 0.519045562331769 0.874054571412543 1.27069744496657 1.01085838822238 1.25154348690616
chrIV_482238_482502 0 0.0834105463797982 0.276563327112553 0.661122359824104 1.35099966167181 1.52980149478315 1.31391370342102 1.70333245854669
chrIV_484024_484202 0 0.0584011113625505 0.189214134474342 0.496466332466068 0.809687394766728 1.2479668463945 0.68686864078042 1.06852251997815
chrIV_485282_485584 0 0.0735316990227528 0.239061596915337 0.312242976393754 0.709845245950416 0.894372887869731 0.979791180801741 0.862932927351526
chrIV_486503_486794 0 0.0758781906842139 0.195180519033525 0.647760945293923 0.9797844268477 1.0704776979734 1.1856377097577 1.06961557466129
chrIV_488611_489575 0 0.0396984921978577 0.135647415771679 0.238283366185218 0.678138162624372 1.2917145627314 1.41285850798004 1.09366873764937
chrIV_490854_491011 0 0.0795569437828992 0.151672522784039 0.48364733040769 0.731776129255343 0.781059294732749 0.753167522855033 1.20852454362168
chrIV_491275_491660 0 0.116965909862075 0.365882114899121 0.557895034056089 1.1460814761057 1.67101878103353 1.95916674894487 1.44914997310455
chrIV_492293_492569 0 0.0693158624279321 0.180236725792863 0.507785530344984 0.757366627460491 1.04502758016403 0.874649755740519 1.40301799762854
chrIV_501249_501877 0 0.0886311971110447 0.221036637727895 0.443777244991012 0.844092376302409 1.00435745618397 1.09521445185367 1.1242044186678
chrIV_504687_504921 0 0.0772968033345214 0.260105104457249 0.430333917394334 0.885736700127839 1.31842446580444 1.34856026740083 1.18096583887898
chrIV_507556_508117 0 0.0429418481415203 0.150412099411351 0.399467676774034 0.937446965385238 1.13434074133339 0.944785832328461 1.16467213218716
chrIV_509075_509603 0 0.0815267085710219 0.209183904733008 0.568102177837303 1.03774524253284 1.18753971254056 0.936829100999737 1.21530146849134
chrIV_512423_512576 0 0.0911712681195795 0.263302347245226 0.348112041768475 0.530150671260628 0.98909309743595 1.30799389428985 0.911014439172644
chrIV_512682_512870 0 0.0758566208162527 0.155553039831359 0.548965669409607 0.968292130929971 0.731083333710179 0.867159423703432 1.28839403123607
chrIV_513746_514322 0 0.0651702805441866 0.154495895412569 0.387385029124198 0.665025749768208 0.801241100332961 0.855114343360976 1.05697618982014
chrIV_514419_514680 0 0.0644025105391998 0.177048130044204 0.326265486825279 0.520172287475573 0.704654219824 0.92670149559023 0.774314080231793
chrIV_514836_515262 0 0.0637191357773931 0.152845789809535 0.420726221403194 0.639384304634716 0.755797377383938 0.752244020693446 1.03145660191933
chrIV_516589_516748 0 0.0702994085063437 0.178864008301068 0.508751586379462 0.664776129967619 0.876347077025413 0.789582449399793 0.829439275005721
chrIV_517501_517928 0 0.0710426236460252 0.161187003539478 0.379213194775656 0.52848022565016 0.652326657278039 0.818844751639891 0.806054696221456
chrIV_518239_518428 0 0.0709519127035279 0.200604220440792 0.484564173019015 0.697071299277108 0.794919534361612 0.903596125116547 0.805511898446223
chrIV_518546_518860 0 0.0628289109013956 0.161301594783541 0.417345810637133 0.562517248969007 0.705133042453044 0.813969037392431 0.873237994633166
chrIV_519349_520248 0 0.0433729623122455 0.13545556934556 0.226951986793164 0.688056972924305 1.24677434235247 1.39502542146535 0.927433533114713
chrIV_520490_521236 0 0.0299444643809874 0.109928776340725 0.184435513191618 0.572604873156957 1.17140181146964 1.51856533785303 1.07155559818098
chrIV_521547_521823 0 0.0928961095848391 0.238529276939896 0.546212600584443 1.29487923945978 1.31435717441717 1.21177621677668 1.13359581345935
chrIV_524724_525490 0 0.108765707428906 0.284733933648908 0.542843488279223 1.38201691582816 1.69552056688079 1.50210033554879 1.31230732445461
chrIV_527171_527325 0 0.0665122349841164 0.231623783592285 0.534686516816268 0.927532738685906 1.12704103114741 0.81694472048568 1.29305857382157
chrIV_530691_531357 0 0.074039305535258 0.201057945208628 0.507022243204716 0.834183695717102 0.909808650736719 0.853082761763436 1.2138552134389
chrIV_532058_532229 0 0.0636269506547829 0.185928411870533 0.386941777130154 0.460995647938473 0.865945238613385 0.930298380096152 0.891419255491222
chrIV_534585_535220 0 0.0773097772614688 0.212825583759005 0.528857850916381 0.804913599174377 0.979362417207378 0.854655900564619 1.21947503764675
chrIV_538498_538786 0 0.0475391339254301 0.183353262880536 0.599078464642337 0.757523594637167 1.037002294343 0.805581773268259 1.38900501351364
chrIV_539688_539838 0 0.0713508953857121 0.231132963957565 0.444629087617056 0.689182007959607 0.881658271431628 1.36005747358604 1.10358038072326
chrIV_541288_542017 0 0.0673777506544871 0.195842530924626 0.37969565548614 0.818831425124435 1.11295426660231 1.409834697825 1.01569164829645
chrIV_542519_542666 0 0.0694596929485879 0.256719788564096 0.44657193339595 0.812034884037022 0.85832240320515 1.02240687528108 0.998733129066209
chrIV_543481_543672 0 0.0560514831197699 0.184709754024219 0.409835957793363 0.830262455994027 1.02962620277477 0.95251379649578 0.927255450227206
chrIV_544619_544889 0 0.0488702066762449 0.155695624213081 0.46967311939896 0.704710436803432 1.01287920866802 0.646488857919519 1.00605079816356
chrIV_548387_548575 0 0.0870468193840319 0.220222774724738 0.582220101010748 1.07169145448642 1.11490927980778 1.06036699012146 1.48928682918942
chrIV_550597_550879 0 0.0792978006435412 0.178373030348465 0.377779437778375 0.631355497205293 0.81215259159871 1.18190516126417 0.863264702960436
chrIV_551250_551538 0 0.0737050920710038 0.240454817113722 0.403256579816794 0.546760799104799 0.95741811733607 1.33402462745298 0.649901645337294
chrIV_552986_553227 0 0.0633593374178078 0.209579524096877 0.636653508551756 1.00462571351583 1.37605408116966 0.928619740668565 1.31281345250132
chrIV_555496_555989 0 0.0782759922481238 0.231479381435787 0.431643630010432 0.801147141062888 1.07289201536986 1.02864142582788 1.01222749961131
chrIV_556099_556816 0 0.0630836761296183 0.231276166539725 0.402433639394956 1.06469966441681 1.40589457018887 1.08471820291536 1.1506400775277
chrIV_560732_560889 0 0.100411554501009 0.242371179967931 0.510380118081242 0.844250999722912 0.930685563620834 0.923543627436467 1.00955176582563
chrIV_561015_561225 0 0.0774905296586681 0.171754146510732 0.727288649217827 0.953887041116043 1.08692036588758 0.799427499519775 1.08386922115088
chrIV_562407_562641 0 0.101006817341909 0.267144084454597 0.585996349794952 1.15674989601402 1.35671932624504 1.3059064397409 1.12659119209834
chrIV_562829_563007 0 0.0582402507118832 0.20981905796104 0.333489382578709 0.512881656694398 0.866999238056147 0.900191977737121 0.734911149700054
chrIV_563164_563628 0 0.0698917986505055 0.185155136772004 0.341288797631844 0.680109654413146 0.877216900426927 0.951106553610743 0.826227734560237
