chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXVI,856237,856537,1054,chrXVI,854934,856257,YPR158C-C,5773,-,0,856387,-130
chrXVI,856237,856537,1054,chrXVI,850988,856257,YPR158C-D,5772,-,0,856387,-130
chrIV,432022,432376,129,chrIV,432329,433025,YDL010W,1565,+,0,432199,-130
chrXII,116203,116399,637,chrXII,116431,121111,YLL015W,4339,+,-33,116301,-130
chrXIII,594593,594917,780,chrXIII,594885,597195,YMR167W,6485,+,0,594755,-130
chrIV,73804,74291,104,chrIV,70639,73918,YDL215C,1349,-,0,74047.5,-129.5
chrII,578014,578416,70,chrII,576343,578086,YBR170C,1168,-,0,578215,-129
chrXIV,129140,129286,822,chrXIV,126804,129084,YNL272C,4942,-,-57,129213,-129
chrXV,394519,394787,920,chrXV,392415,394524,YOR033C,3117,-,0,394653,-129
chrX,280887,281223,512,chrX,281184,283380,YJL082W,600,+,0,281055,-129
chrIV,583420,583767,152,chrIV,582790,583465,YDR067C,1648,-,0,583593.5,-128.5
chrIX,320954,321233,253,chrIX,318199,320965,YIL017C,2339,-,0,321093.5,-128.5
chrI,128988,129306,8,chrI,128251,129019,YAL014C,72,-,0,129147,-128
chrVII,123262,123662,348,chrVII,123590,124298,YGL198W,3758,+,0,123462,-128
chrIX,246875,247210,248,chrIX,246549,246915,YIL059C,2291,-,0,247042.5,-127.5
chrVIII,167372,167750,465,chrVIII,164977,167434,YHR028C,5920,-,0,167561,-127
chrXI,475869,476185,609,chrXI,473722,475900,YKR018C,2808,-,0,476027,-127
chrV,434650,434827,306,chrV,434541,434612,tH(GUG)E2,5964,-,-39,434738.5,-126.5
chrVII,374766,375141,367,chrVII,374458,374827,YGL070C,3889,-,0,374953.5,-126.5
chrXVI,256671,257116,999,chrXVI,255912,256767,YPL156C,5442,-,0,256893.5,-126.5
chrIV,489180,489582,140,chrIV,489507,490896,YDR023W,1600,+,0,489381,-126
chrII,69459,69682,24,chrII,67168,69445,YBL084C,887,-,-15,69570.5,-125.5
chrIV,1080171,1080478,192,chrIV,1079047,1080199,YDR309C,1909,-,0,1080324.5,-125.5
chrX,452151,452456,527,chrX,452429,453446,YJR008W,693,+,0,452303.5,-125.5
chrXII,743915,744134,691,chrXII,744150,744851,YLR306W,4691,+,-17,744024.5,-125.5
chrIX,291679,291909,249,chrIX,290418,291669,YIL033C,2319,-,-11,291794,-125
chrI,45602,45944,4,chrI,45898,48250,YAL053W,23,+,0,45773,-125
chrII,515330,515746,67,chrII,515663,517190,YBR139W,1135,+,0,515538,-125
chrX,97436,97787,499,chrX,97736,99467,YJL172W,505,+,0,97611.5,-124.5
chrII,287902,288196,53,chrII,284427,287925,YBR023C,1006,-,0,288049,-124
chrV,39578,39744,268,chrV,36534,39537,YEL061C,139,-,-42,39661,-124
chrXIV,636684,637038,871,chrXIV,636985,638854,YNR006W,5233,+,0,636861,-124
chrXV,255006,255418,905,chrXV,255336,256101,YOL038W,3039,+,0,255212,-124
chrII,100034,100443,27,chrII,96668,100115,YBL066C,908,-,0,100238.5,-123.5
chrX,519220,519397,538,chrX,518762,519185,YJR044C,730,-,-36,519308.5,-123.5
chrXII,273834,274243,649,chrXII,271629,273915,YLR069C,4424,-,0,274038.5,-123.5
chrIV,283132,283457,120,chrIV,283418,284444,YDL099W,1472,+,0,283294.5,-123.5
chrXVI,647025,647336,1039,chrXVI,647304,648375,YPR040W,5646,+,0,647180.5,-123.5
chrXIV,218707,218863,831,chrXIV,217522,218662,YNL230C,4984,-,-46,218785,-123
chrIV,789207,789480,167,chrIV,786305,789221,YDR166C,1751,-,0,789343.5,-122.5
chrXII,513797,514090,669,chrXII,513161,513821,YLR178C,4553,-,0,513943.5,-122.5
chrI,128988,129306,8,chrI,129269,130487,YAL013W,73,+,0,129147,-122
chrVII,634027,634335,399,chrVII,634303,635467,YGR072W,4042,+,0,634181,-122
chrXIV,80332,80702,813,chrXIV,80639,82541,YNL293W,4918,+,0,80517,-122
chrIV,1105808,1106089,197,chrIV,1105002,1105827,YDR319C,1921,-,0,1105948.5,-121.5
chrVII,281145,281412,362,chrVII,280776,281157,YGL121C,3838,-,0,281278.5,-121.5
chrXIV,651676,651990,873,chrXIV,649027,651712,YNR013C,5240,-,0,651833,-121
chrX,272574,272837,511,chrX,272826,274698,YJL085W,597,+,0,272705.5,-120.5
chrXIII,646849,647144,787,chrXIII,647117,649280,YMR192W,6514,+,0,646996.5,-120.5
chrXIV,44199,44452,810,chrXIV,44446,45214,YNL314W,4897,+,0,44325.5,-120.5
chrV,257993,258163,287,chrV,256374,257958,YER052C,273,-,-36,258078,-120
chrXIII,547444,547742,777,chrXIII,547713,549183,YMR140W,6454,+,0,547593,-120
chrX,667111,667402,553,chrX,665217,667137,YJR130C,816,-,0,667256.5,-119.5
chrX,490834,491087,536,chrX,491080,492262,YJR032W,718,+,0,490960.5,-119.5
chrXI,310002,310155,596,chrXI,310198,313078,YKL068W,2717,+,-44,310078.5,-119.5
chrXVI,527273,527580,1028,chrXVI,527546,528692,YPL014W,5589,+,0,527426.5,-119.5
chrIV,1345003,1345359,219,chrIV,1344516,1345062,YDR441C,2055,-,0,1345181,-119
chrXVI,614926,615592,1037,chrXVI,615378,619014,YPR026W,5631,+,0,615259,-119
chrIV,283132,283457,120,chrIV,282111,283176,YDL100C,1471,-,0,283294.5,-118.5
chrVII,457827,458150,378,chrVII,457162,457870,YGL020C,3941,-,0,457988.5,-118.5
chrIV,583420,583767,152,chrIV,583712,584645,YDR068W,1649,+,0,583593.5,-118.5
chrXVI,35002,35231,977,chrXVI,35235,37845,YPL268W,5323,+,-5,35116.5,-118.5
chrVII,634027,634335,399,chrVII,631480,634063,YGR071C,4041,-,0,634181,-118
chrX,445610,445999,526,chrX,445922,448025,YJR005W,689,+,0,445804.5,-117.5
chrX,633409,633584,548,chrX,633614,635681,YJR110W,796,+,-31,633496.5,-117.5
chrIV,337232,337556,123,chrIV,336248,337277,YDL065C,1508,-,0,337394,-117
chrV,210253,210445,280,chrV,208978,210232,YER027C,243,-,-22,210349,-117
chrXV,820808,821002,955,chrXV,821022,822294,YOR266W,3363,+,-21,820905,-117
chrXV,502414,502723,932,chrXV,497505,502452,YOR093C,3180,-,0,502568.5,-116.5
chrXV,507477,507766,933,chrXV,506977,507505,YOR097C,3184,-,0,507621.5,-116.5
chrX,106009,106624,501,chrX,106433,106718,YJL166W,511,+,0,106316.5,-116.5
chrI,138361,138561,10,chrI,137697,138345,YAL007C,79,-,-17,138461,-116
chrII,339224,339711,56,chrII,338719,339352,YBR052C,1035,-,0,339467.5,-115.5
chrVII,589567,589853,396,chrVII,589825,590911,YGR048W,4017,+,0,589710,-115
chrXII,732291,732561,689,chrXII,732541,733876,YLR303W,4688,+,0,732426,-115
chrXVI,506364,506798,1026,chrXVI,506696,509999,YPL022W,5581,+,0,506581,-115
chrXV,474365,474696,928,chrXV,473474,474416,YOR079C,3167,-,0,474530.5,-114.5
chrIV,917376,917535,180,chrIV,917570,921647,YDR227W,1822,+,-36,917455.5,-114.5
chrIX,362920,363291,256,chrIX,363220,364519,YIR004W,2362,+,0,363105.5,-114.5
chrXI,154795,154956,571,chrXI,154990,158232,YKL157W,2620,+,-35,154875.5,-114.5
chrXIV,339297,339696,838,chrXIV,339611,340208,YNL158W,5057,+,0,339496.5,-114.5
chrXIII,491904,492308,771,chrXIII,490393,491992,YMR110C,6421,-,0,492106,-114
chrX,617980,618258,547,chrX,618233,619034,YJR101W,787,+,0,618119,-114
chrXIII,886716,887060,806,chrXIII,887002,888682,YMR307W,6641,+,0,886888,-114
chrIV,992136,992789,186,chrIV,987533,992349,YDR261C-D,1860,-,0,992462.5,-113.5
chrIV,992136,992789,186,chrIV,991026,992349,YDR261C-C,1861,-,0,992462.5,-113.5
chrXII,965465,965882,709,chrXII,965089,965560,YLR421C,4818,-,0,965673.5,-113.5
chrXV,627924,628263,942,chrXV,626627,627980,YOR155C,3245,-,0,628093.5,-113.5
chrIV,1394921,1395092,223,chrIV,1395120,1397817,YDR466W,2082,+,-29,1395006.5,-113.5
chrIX,141550,141814,241,chrIX,140612,141569,YIL117C,2227,-,0,141682,-113
chrVII,522075,522303,386,chrVII,521089,522076,YGR015C,3978,-,0,522189,-113
chrXVI,514215,514367,1027,chrXVI,512312,514178,YPL020C,5583,-,-38,514291,-113
chrIV,1321879,1322303,218,chrIV,1322204,1323386,YDR427W,2041,+,0,1322091,-113
chrXII,820230,820564,697,chrXII,820510,822040,YLR345W,4733,+,0,820397,-113
chrIV,1092505,1092742,193,chrIV,1090432,1092511,YDR314C,1914,-,0,1092623.5,-112.5
chrVI,164798,165109,333,chrVI,165066,166566,YFR010W,2496,+,0,164953.5,-112.5
chrXV,810744,811045,954,chrXV,811007,811493,YOR257W,3354,+,0,810894.5,-112.5
chrII,425738,426018,65,chrII,424989,425766,YBR088C,1077,-,0,425878,-112
chrIX,188797,188995,242,chrIX,187989,188784,YIL093C,2255,-,-14,188896,-112
chrVII,73134,73406,343,chrVII,72748,73158,YGL226C-A,3729,-,0,73270,-112
chrVII,426787,427045,375,chrVII,425361,426804,YGL038C,3923,-,0,426916,-112
chrII,140223,140520,34,chrII,138340,140260,YBL042C,933,-,0,140371.5,-111.5
chrVI,54456,55159,323,chrVI,53259,54696,YFL039C,2438,-,0,54807.5,-111.5
chrVIII,219882,220109,472,chrVIII,218996,219884,YHR058C,5959,-,0,219995.5,-111.5
chrVIII,219882,220109,472,chrVIII,220107,220500,YHR059W,5960,+,0,219995.5,-111.5
chrX,319797,320010,515,chrX,320015,322157,YJL061W,624,+,-6,319903.5,-111.5
chrXI,270524,270998,590,chrXI,269717,270650,YKL091C,2693,-,0,270761,-111
chrXIII,572024,572285,779,chrXIII,571276,572044,YMR157C,6473,-,0,572154.5,-110.5
chrXIII,26735,26902,719,chrXIII,26929,27862,YML121W,6166,+,-28,26818.5,-110.5
chrXII,722193,722773,685,chrXII,721998,722373,YLR295C,4679,-,0,722483,-110
chrIX,422873,423161,261,chrIX,423127,423619,YIR037W,2403,+,0,423017,-110
chrVIII,83741,83920,456,chrVIII,81963,83721,YHL010C,5874,-,-21,83830.5,-109.5
chrVIII,327994,328391,477,chrVIII,328302,330060,YHR108W,6018,+,0,328192.5,-109.5
chrX,104741,105066,500,chrX,105013,106072,YJL167W,510,+,0,104903.5,-109.5
chrXI,479021,479226,610,chrXI,479233,481981,YKR021W,2811,+,-8,479123.5,-109.5
chrX,454669,454911,528,chrX,453682,454681,YJR009C,694,-,0,454790,-109
chrXIII,608458,608700,783,chrXIII,608688,609981,YMR173W,6492,+,0,608579,-109
chrII,716464,716683,72,chrII,714806,716465,YBR248C,1256,-,0,716573.5,-108.5
chrVII,397557,397896,369,chrVII,396034,397618,YGL056C,3904,-,0,397726.5,-108.5
chrXI,575909,576268,619,chrXI,574933,575980,YKR071C,2862,-,0,576088.5,-108.5
chrV,153278,153543,275,chrV,153519,155808,YER001W,212,+,0,153410.5,-108.5
chrVIII,462307,462478,484,chrVIII,462501,463704,YHR179W,6096,+,-24,462392.5,-108.5
chrXIII,290867,291182,749,chrXIII,291133,294967,YMR012W,6314,+,0,291024.5,-108.5
chrIX,334686,334860,255,chrIX,334881,335529,YIL010W,2347,+,-22,334773,-108
chrIX,375239,375405,257,chrIX,375430,377161,YIR010W,2368,+,-26,375322,-108
chrVII,229668,229919,356,chrVII,228750,229686,YGL146C,3812,-,0,229793.5,-107.5
chrX,458355,458582,529,chrX,458076,458361,YJR010C-A,696,-,0,458468.5,-107.5
chrXIII,724369,724666,791,chrXIII,724625,725651,YMR228W,6553,+,0,724517.5,-107.5
chrVII,427882,428226,376,chrVII,427296,427947,YGL037C,3924,-,0,428054,-107
chrXVI,326384,326656,1005,chrXVI,326627,327662,YPL118W,5483,+,0,326520,-107
chrXVI,656513,656869,1040,chrXVI,656798,657344,YPR046W,5652,+,0,656691,-107
chrVII,911572,911897,432,chrVII,910842,911628,YGR207C,4190,-,0,911734.5,-106.5
chrXII,548733,549018,671,chrXII,547852,548769,YLR199C,4574,-,0,548875.5,-106.5
chrXII,879507,879724,702,chrXII,879722,881924,YLR381W,4773,+,0,879615.5,-106.5
chrIV,164030,164266,113,chrIV,163448,164042,YDL166C,1399,-,0,164148,-106
chrX,468264,468510,531,chrX,467231,468281,YJR019C,705,-,0,468387,-106
chrXV,514231,514537,935,chrXV,513294,514278,YOR100C,3187,-,0,514384,-106
chrXI,322962,323280,598,chrXI,323227,325120,YKL062W,2724,+,0,323121,-106
chrII,245581,245964,48,chrII,244365,245667,YBR004C,985,-,0,245772.5,-105.5
chrIV,602851,603098,155,chrIV,602197,602869,YDR078C,1659,-,0,602974.5,-105.5
chrX,581554,581889,543,chrX,580431,581616,YJR080C,766,-,0,581721.5,-105.5
chrXIII,544962,545175,776,chrXIII,542977,544963,YMR137C,6451,-,0,545068.5,-105.5
chrII,48613,48853,21,chrII,47362,48628,YBL091C,880,-,0,48733,-105
chrXIV,137651,137881,823,chrXIV,135939,137661,YNL270C,4944,-,0,137766,-105
chrIV,1052134,1052531,189,chrIV,1050458,1052228,YDR294C,1894,-,0,1052332.5,-104.5
chrXIV,412046,412269,843,chrXIV,410118,412053,YNL115C,5104,-,0,412157.5,-104.5
chrIV,789207,789480,167,chrIV,789448,790069,YDR167W,1752,+,0,789343.5,-104.5
chrIV,886998,887255,175,chrIV,887231,888911,YDR212W,1807,+,0,887126.5,-104.5
chrX,567430,567645,542,chrX,567642,568704,YJR068W,754,+,0,567537.5,-104.5
chrII,107374,107646,28,chrII,105315,107406,YBL061C,913,-,0,107510,-104
chrIV,1465783,1465997,227,chrIV,1462357,1465786,YDR507C,2122,-,0,1465890,-104
chrXVI,22727,22939,975,chrXVI,22937,24701,YPL274W,5317,+,0,22833,-104
chrIV,940751,941088,182,chrIV,937894,940816,YDR238C,1833,-,0,940919.5,-103.5
chrXIV,6116,6287,808,chrXIV,370,6098,YNL339C,4870,-,-19,6201.5,-103.5
chrXV,249607,249834,904,chrXV,249824,250916,YOL042W,3034,+,0,249720.5,-103.5
chrVII,848362,848690,426,chrVII,846932,848423,YGR175C,4157,-,0,848526,-103
chrXVI,689898,690108,1041,chrXVI,690106,691789,YPR072W,5678,+,0,690003,-103
chrVII,619835,620086,398,chrVII,618076,619858,YGR065C,4034,-,0,619960.5,-102.5
chrVII,1003917,1004212,445,chrVII,1002522,1003962,YGR255C,4239,-,0,1004064.5,-102.5
chrXIII,464773,465086,765,chrXIII,463933,464827,YMR099C,6409,-,0,464929.5,-102.5
chrXV,721635,721986,947,chrXV,720469,721708,YOR201C,3298,-,0,721810.5,-102.5
chrIV,1103473,1103836,196,chrIV,1103757,1104947,YDR318W,1920,+,0,1103654.5,-102.5
chrVII,270771,270982,361,chrVII,270391,270775,YGL127C,3831,-,0,270876.5,-101.5
chrII,237415,237720,46,chrII,237152,237467,YBL001C,981,-,0,237567.5,-100.5
chrVII,265780,266139,360,chrVII,261647,265859,YGL131C,3827,-,0,265959.5,-100.5
chrXIII,746128,746376,792,chrXIII,746352,747729,YMR238W,6564,+,0,746252,-100
chrI,57307,57528,5,chrI,57517,57850,YAL044W-A,31,+,0,57417.5,-99.5
chrXII,664915,665287,681,chrXII,663283,665002,YLR259C,4638,-,0,665101,-99
chrXIII,872609,872839,805,chrXIII,870072,872625,YMR302C,6634,-,0,872724,-99
chrIII,111669,111963,83,chrIII,111915,112482,YCL001W,3574,+,0,111816,-99
chrV,222421,222657,282,chrV,222638,223076,YER035W,251,+,0,222539,-99
chrXIII,184240,184482,735,chrXIII,184460,185783,YML045W-A,6253,+,0,184361,-99
chrXIII,184240,184482,735,chrXIII,184460,189729,YML045W,6252,+,0,184361,-99
chrXV,31604,31805,879,chrXV,28702,31606,YOL155C,2915,-,0,31704.5,-98.5
chrIII,224221,224435,97,chrIII,223453,224230,YCR059C,3640,-,0,224328,-98
chrVII,842547,842750,424,chrVII,840823,842551,YGR171C,4152,-,0,842648.5,-97.5
chrVII,98756,98985,346,chrVII,98968,102076,YGL207W,3749,+,0,98870.5,-97.5
chrVII,834467,834691,423,chrVII,833351,834482,YGR168C,4148,-,0,834579,-97
chrXIV,116476,116686,820,chrXIV,116678,116867,YNL277W-A,4936,+,0,116581,-97
chrXIII,429617,429830,762,chrXIII,426711,429627,YMR080C,6389,-,0,429723.5,-96.5
chrIX,77858,78095,237,chrIX,78073,80149,YIL144W,2198,+,0,77976.5,-96.5
chrXIII,553190,553339,778,chrXIII,553361,554390,YMR144W,6459,+,-23,553264.5,-96.5
chrXIII,605625,606142,782,chrXIII,605980,608140,YMR172W,6490,+,0,605883.5,-96.5
chrXI,599660,599894,623,chrXI,599093,599681,YKR085C,2877,-,0,599777,-96
chrXIV,605166,605408,865,chrXIV,605383,605611,YNL015W,5211,+,0,605287,-96
chrXI,580620,581071,620,chrXI,579826,580750,YKR075C,2866,-,0,580845.5,-95.5
chrX,507549,507750,537,chrX,507745,510085,YJR040W,726,+,0,507649.5,-95.5
chrXIV,754914,755346,875,chrXIV,753724,755035,YNR066C,5295,-,0,755130,-95
chrV,298714,298994,293,chrV,298949,301616,YER070W,297,+,0,298854,-95
chrXIV,640139,640461,872,chrXIV,640395,642381,YNR008W,5235,+,0,640300,-95
chrXV,329204,329438,914,chrXV,329416,331051,YOR002W,3081,+,0,329321,-95
chrIV,234717,234946,117,chrIV,234926,235853,YDL127W,1443,+,0,234831.5,-94.5
chrV,237971,238249,283,chrV,237569,238016,YER044C,262,-,0,238110,-94
chrV,265724,266034,289,chrV,264891,265785,YER055C,277,-,0,265879,-94
chrVIII,371543,371839,479,chrVIII,370721,371597,YHR133C,6045,-,0,371691,-94
chrX,567430,567645,542,chrX,567018,567444,YJR067C,753,-,0,567537.5,-93.5
chrIV,827352,827623,170,chrIV,827581,829057,YDR182W,1770,+,0,827487.5,-93.5
chrVII,238118,238399,357,chrVII,238352,241085,YGL141W,3817,+,0,238258.5,-93.5
chrIII,131531,131739,89,chrIII,130744,131542,YCR009C,3585,-,0,131635,-93
chrIX,200096,200328,243,chrIX,199645,200119,YIL087C,2261,-,0,200212,-93
chrIX,415582,415838,260,chrIX,415029,415617,YIR032C,2397,-,0,415710,-93
chrIV,413768,413950,127,chrIV,413952,414888,YDL021W,1554,+,-3,413859,-93
chrV,213156,213530,281,chrV,213436,213898,YER030W,246,+,0,213343,-93
chrXIII,572024,572285,779,chrXIII,572247,572715,YMR158W,6474,+,0,572154.5,-92.5
chrXVI,125734,126091,987,chrXVI,126005,126446,YPL225W,5370,+,0,125912.5,-92.5
chrII,110460,110802,29,chrII,110124,110539,YBL059C-A,915,-,0,110631,-92
chrIV,337232,337556,123,chrIV,337486,338070,YDL064W,1509,+,0,337394,-92
chrVII,217355,217566,355,chrVII,216691,217369,YGL152C,3806,-,0,217460.5,-91.5
chrXIII,722395,722580,790,chrXIII,721592,722396,YMR226C,6551,-,0,722487.5,-91.5
chrXV,310130,310330,911,chrXV,309323,310139,YOL009C,3071,-,0,310230,-91
chrII,48613,48853,21,chrII,48824,49358,YBL090W,881,+,0,48733,-91
chrXIII,236386,236606,744,chrXIII,236587,238731,YML017W,6281,+,0,236496,-91
chrVII,1061542,1061819,447,chrVII,1060657,1061590,YGR284C,4269,-,0,1061680.5,-90.5
chrXII,502092,502413,667,chrXII,501259,502162,YLR172C,4547,-,0,502252.5,-90.5
chrXIII,352059,352320,753,chrXIII,352280,352370,tF(GAA)M,5938,+,0,352189.5,-90.5
chrXVI,264852,265021,1000,chrXVI,265027,266104,YPL152W,5447,+,-7,264936.5,-90.5
chrXI,79854,80090,563,chrXI,78865,79882,YKL193C,2582,-,0,79972,-90
chrVII,827373,827549,422,chrVII,827551,828577,YGR163W,4143,+,-3,827461,-90
chrXII,504263,504737,668,chrXII,504590,505829,YLR174W,4549,+,0,504500,-90
chrI,69509,69720,6,chrI,68715,69525,YAL039C,38,-,0,69614.5,-89.5
chrVII,411179,411572,372,chrVII,410068,411286,YGL048C,3912,-,0,411375.5,-89.5
chrXI,361764,362071,603,chrXI,361057,361828,YKL040C,2747,-,0,361917.5,-89.5
chrVIII,323187,323450,476,chrVIII,323408,324392,YHR104W,6014,+,0,323318.5,-89.5
chrXVI,543841,544033,1029,chrXVI,542081,543848,YPL007C,5596,-,0,543937,-89
chrIV,423480,423717,128,chrIV,422832,423510,YDL018C,1557,-,0,423598.5,-88.5
chrVI,238243,238444,337,chrVI,237367,238255,YFR041C,2534,-,0,238343.5,-88.5
chrIV,602851,603098,155,chrIV,603063,603399,YDR079W,1660,+,0,602974.5,-88.5
chrXI,264598,264801,589,chrXI,264788,265808,YKL093W,2691,+,0,264699.5,-88.5
chrXIV,383813,383982,842,chrXIV,383986,386848,YNL127W,5092,+,-5,383897.5,-88.5
chrXIV,724302,724486,874,chrXIV,723355,724306,YNR054C,5283,-,0,724394,-88
chrXVI,923305,923629,1060,chrXVI,922908,923379,YPR193C,5814,-,0,923467,-88
chrXI,173951,174297,574,chrXI,174212,175616,YKL145W,2633,+,0,174124,-88
chrVI,103057,103372,326,chrVI,101627,103127,YFL018C,2462,-,0,103214.5,-87.5
chrX,460159,460428,530,chrX,460381,461593,YJR013W,699,+,0,460293.5,-87.5
chrXIII,135301,135522,730,chrXIII,135499,137158,YML069W,6224,+,0,135411.5,-87.5
chrIV,935888,936069,181,chrIV,935235,935892,YDR236C,1831,-,0,935978.5,-86.5
chrII,311707,311914,54,chrII,311897,314789,YBR038W,1021,+,0,311810.5,-86.5
chrIII,69936,70189,79,chrIII,70149,71367,YCL028W,3549,+,0,70062.5,-86.5
chrVII,432995,433301,377,chrVII,431547,433062,YGL035C,3926,-,0,433148,-86
chrXIII,778934,779491,796,chrXIII,778944,779127,YMR256C,6584,-,0,779212.5,-85.5
chrIV,1095824,1096131,194,chrIV,1096063,1097386,YDR316W-A,1918,+,0,1095977.5,-85.5
chrIV,1095824,1096131,194,chrIV,1096063,1101332,YDR316W-B,1917,+,0,1095977.5,-85.5
chrXIII,544962,545175,776,chrXIII,545154,545730,YMR138W,6452,+,0,545068.5,-85.5
chrIV,1321879,1322303,218,chrIV,1321628,1322006,YDR426C,2040,-,0,1322091,-85
chrXII,327362,327638,650,chrXII,326512,327415,YLR093C,4448,-,0,327500,-85
chrXIII,158247,158439,732,chrXIII,153218,158258,YML059C,6234,-,0,158343,-85
chrXIV,48001,48213,811,chrXIV,45307,48022,YNL313C,4898,-,0,48107,-85
chrIV,267476,267748,118,chrIV,267697,268699,YDL108W,1463,+,0,267612,-85
chrVII,38772,39102,339,chrVII,39022,41149,YGL245W,3710,+,0,38937,-85
chrIV,625998,626167,158,chrIV,625065,625998,YDR090C,1672,-,-1,626082.5,-84.5
chrXVI,837348,837647,1050,chrXVI,835562,837413,YPR155C,5766,-,0,837497.5,-84.5
chrXV,117640,118189,891,chrXV,117999,119322,YOL103W-A,2967,+,0,117914.5,-84.5
chrXV,117640,118189,891,chrXV,117999,123268,YOL103W-B,2966,+,0,117914.5,-84.5
chrII,80643,80987,25,chrII,80377,80731,YBL078C,893,-,0,80815,-84
chrIV,159437,159601,112,chrIV,159603,160764,YDL168W,1397,+,-3,159519,-84
chrX,161619,162039,506,chrX,161913,164166,YJL132W,548,+,0,161829,-84
chrXIII,482719,483139,769,chrXIII,483013,483361,YMR107W,6418,+,0,482929,-84
chrIV,589330,589641,154,chrIV,588826,589402,YDR071C,1652,-,0,589485.5,-83.5
chrVII,352299,352464,365,chrVII,350615,352298,YGL084C,3875,-,-2,352381.5,-83.5
chrXIV,122122,122385,821,chrXIV,121117,122170,YNL274C,4940,-,0,122253.5,-83.5
chrX,436621,436814,525,chrX,436801,438610,YJR001W,685,+,0,436717.5,-83.5
chrXII,764117,764323,692,chrXII,762574,764137,YLR314C,4701,-,0,764220,-83
chrXIII,378247,378569,757,chrXIII,377002,378325,YMR051C,6358,-,0,378408,-83
chrXIII,378247,378569,757,chrXIII,373056,378325,YMR050C,6357,-,0,378408,-83
chrIV,1078457,1078606,191,chrIV,1078026,1078449,YDR308C,1908,-,-9,1078531.5,-82.5
chrVIII,222415,222706,473,chrVIII,221533,222478,YHR061C,5962,-,0,222560.5,-82.5
chrXI,73864,74031,562,chrXI,70733,73865,YKL197C,2578,-,0,73947.5,-82.5
chrXIII,58687,58852,722,chrXIII,57865,58687,YML105C,6183,-,-1,58769.5,-82.5
chrXVI,5994,6185,974,chrXVI,279,6007,YPL283C,5308,-,0,6089.5,-82.5
chrXIV,378502,378865,841,chrXIV,378766,379225,YNL131W,5087,+,0,378683.5,-82.5
chrXIII,603079,603248,781,chrXIII,601561,603082,YMR170C,6488,-,0,603163.5,-81.5
chrIII,173438,173604,95,chrIII,172949,173440,YCR028C-A,3610,-,0,173521,-81
chrII,80643,80987,25,chrII,80896,81328,YBL077W,894,+,0,80815,-81
chrXV,310130,310330,911,chrXV,310311,310935,YOL008W,3072,+,0,310230,-81
chrV,326992,327231,295,chrV,326173,327031,YER083C,314,-,0,327111.5,-80.5
chrXI,374340,374507,605,chrXI,374504,375215,YKL033W-A,2754,+,0,374423.5,-80.5
chrXIV,553225,553373,858,chrXIV,553379,554750,YNL040W,5185,+,-7,553299,-80
chrVII,141683,141928,349,chrVII,140367,141726,YGL194C,3763,-,0,141805.5,-79.5
chrXV,479372,479533,929,chrXV,479532,480420,YOR083W,3171,+,0,479452.5,-79.5
chrIV,361288,361440,124,chrIV,359824,361285,YDL054C,1519,-,-4,361364,-79
chrXIII,420035,420181,761,chrXIII,416195,420029,YMR076C,6385,-,-7,420108,-79
chrXI,599660,599894,623,chrXI,599856,603072,YKR086W,2878,+,0,599777,-79
chrII,62604,62757,23,chrII,61201,62602,YBL086C,885,-,-3,62680.5,-78.5
chrIV,1259716,1259927,215,chrIV,1259900,1261271,YDR393W,2006,+,0,1259821.5,-78.5
chrVIII,266792,267040,474,chrVIII,262800,266838,YHR080C,5989,-,0,266916,-78
chrXII,620297,620491,676,chrXII,620472,622821,YLR241W,4619,+,0,620394,-78
chrII,419037,419446,64,chrII,418906,419164,YBR085C-A,1074,-,0,419241.5,-77.5
chrX,53172,53353,495,chrX,53340,54183,YJL203W,473,+,0,53262.5,-77.5
chrXI,220058,220433,581,chrXI,220323,220974,YKL117W,2663,+,0,220245.5,-77.5
chrVII,693182,693388,406,chrVII,693362,694403,YGR101W,4071,+,0,693285,-77
chrVIII,105825,106129,458,chrVIII,106054,107368,YHR001W,5888,+,0,105977,-77
chrX,313915,314097,514,chrX,314083,314434,YJL067W,617,+,0,314006,-77
chrXII,153963,154144,638,chrXII,151388,153977,YLR001C,4355,-,0,154053.5,-76.5
chrXII,177388,177597,640,chrXII,176801,177416,YLR016C,4370,-,0,177492.5,-76.5
chrXV,440247,440422,925,chrXV,438905,440258,YOR059C,3144,-,0,440334.5,-76.5
chrIX,125934,126319,239,chrIX,126203,127097,YIL124W,2220,+,0,126126.5,-76.5
chrVII,67397,67644,342,chrVII,67597,69331,YGL228W,3727,+,0,67520.5,-76.5
chrXIII,273861,274018,748,chrXIII,274016,275552,YMR004W,6306,+,0,273939.5,-76.5
chrVII,510968,511188,385,chrVII,509046,511002,YGR009C,3972,-,0,511078,-76
chrXII,849646,849864,698,chrXII,849382,849679,YLR361C-A,4751,-,0,849755,-76
chrXIII,315205,315395,750,chrXIII,315376,316903,YMR020W,6324,+,0,315300,-76
chrIV,147518,147811,111,chrIV,145825,147589,YDL174C,1391,-,0,147664.5,-75.5
chrIV,768896,769255,166,chrIV,768511,769000,YDR155C,1740,-,0,769075.5,-75.5
chrV,498022,498377,316,chrV,492855,498124,YER160C,409,-,0,498199.5,-75.5
chrV,498022,498377,316,chrV,496801,498124,YER159C-A,410,-,0,498199.5,-75.5
