chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrVIII,369741,370204,9.283125814,chrVIII,368501,369794,YHR132C,6043,-,0,369972.5,-178.5
chrXIII,348204,348672,1.883971573,chrXIII,347510,348260,YMR038C,6344,-,0,348438,-178
chrIV,610077,610448,1.872148389,chrIV,610440,611925,YDR082W,1664,+,0,610262.5,-177.5
chrVII,589440,589855,2.97522604,chrVII,589825,590911,YGR048W,4017,+,0,589647.5,-177.5
chrXVI,877654,878141,4.734280872,chrXVI,878075,878549,YPR168W,5786,+,0,877897.5,-177.5
chrII,458200,458878,2.095646501,chrII,457918,458362,YBR109C,1099,-,0,458539,-177
chrII,706847,707093,2.006541514,chrII,705446,706793,YBR243C,1251,-,-55,706970,-177
chrVII,200105,200533,3.173577287,chrVII,199209,200142,YGL161C,3797,-,0,200319,-177
chrVIII,186801,187171,3.910332099,chrVIII,184874,186809,YHR039C,5934,-,0,186986,-177
chrXIII,16647,17059,9.877294099,chrXIII,15134,16676,YML128C,6159,-,0,16853,-177
chrXVI,458420,458850,2.214120522,chrXVI,457117,458458,YPL053C,5549,-,0,458635,-177
chrXV,844711,844902,2.433808007,chrXV,843697,844630,YOR279C,3376,-,-82,844806.5,-176.5
chrIV,1054825,1055244,3.369659384,chrIV,1055211,1055892,YDR296W,1896,+,0,1055034.5,-176.5
chrVII,736065,736262,2.717461933,chrVII,736340,736411,tR(UCU)G3,6083,+,-79,736163.5,-176.5
chrXIII,167038,167930,10.24188529,chrXIII,165532,167308,YML054C,6241,-,0,167484,-176
chrXVI,829002,830481,5.641492574,chrXVI,829917,830439,YPR149W,5760,+,0,829741.5,-175.5
chrXIII,282542,282976,6.312757598,chrXIII,280589,282584,YMR008C,6310,-,0,282759,-175
chrII,311499,311945,8.027391359,chrII,311897,314789,YBR038W,1021,+,0,311722,-175
chrVII,197724,198200,3.798673175,chrVII,198137,199037,YGL162W,3796,+,0,197962,-175
chrXIV,247080,247490,4.745205459,chrXIV,247460,249809,YNL212W,5002,+,0,247285,-175
chrXIII,475259,475996,2.455022807,chrXIII,473419,475453,YMR104C,6414,-,0,475627.5,-174.5
chrIV,1219026,1219449,2.609761665,chrIV,1219412,1220948,YDR371W,1980,+,0,1219237.5,-174.5
chrVII,180248,180801,2.33178985,chrVII,180699,182118,YGL172W,3786,+,0,180524.5,-174.5
chrXII,561637,562028,5.858607445,chrXII,562007,563390,YLR210W,4585,+,0,561832.5,-174.5
chrXV,426982,427814,4.909792187,chrXV,426771,427224,YOR052C,3137,-,0,427398,-174
chrII,379897,380575,2.190376868,chrII,380410,381046,YBR071W,1057,+,0,380236,-174
chrXI,640153,640577,4.198112044,chrXI,640539,642504,YKR101W,2894,+,0,640365,-174
chrV,210254,210557,5.019954439,chrV,208978,210232,YER027C,243,-,-23,210405.5,-173.5
chrXI,578788,579281,2.237096541,chrXI,579208,579676,YKR074W,2865,+,0,579034.5,-173.5
chrX,667077,667542,6.923379432,chrX,665217,667137,YJR130C,816,-,0,667309.5,-172.5
chrXV,653878,654235,3.786851452,chrXV,652009,653884,YOR171C,3264,-,0,654056.5,-172.5
chrII,461734,462197,6.373776634,chrII,462138,462579,YBR111W-A,1103,+,0,461965.5,-172.5
chrV,27163,27804,2.224559973,chrV,27656,29543,YEL065W,135,+,0,27483.5,-172.5
chrXII,576491,576812,1.567018208,chrXII,576824,577793,YLR220W,4595,+,-13,576651.5,-172.5
chrXVI,108126,108831,4.452704643,chrXVI,108651,114315,YPL231W,5364,+,0,108478.5,-172.5
chrII,372515,373299,4.61865706,chrII,372102,372735,YBR067C,1053,-,0,372907,-172
chrXI,349096,349520,9.040336956,chrXI,347213,349136,YKL048C,2739,-,0,349308,-172
chrXIV,471077,471471,6.292112088,chrXIV,470052,471102,YNL084C,5138,-,0,471274,-172
chrXV,792223,792603,3.58726812,chrXV,790210,792241,YOR243C,3340,-,0,792413,-172
chrVI,129935,130387,1.747793043,chrVI,130333,130981,YFL005W,2479,+,0,130161,-172
chrI,154650,155141,4.268120915,chrI,154064,154724,YAR002C-A,86,-,0,154895.5,-171.5
chrVIII,193563,193869,2.436473964,chrVIII,192804,193545,YHR043C,5939,-,-19,193716,-171
chrV,452965,453609,2.905626869,chrV,453458,454919,YER141W,385,+,0,453287,-171
chrXI,619528,619738,8.308437023,chrXI,619804,625432,YKR095W,2887,+,-67,619633,-171
chrVII,420513,420938,3.133201872,chrVII,419526,420555,YGL040C,3921,-,0,420725.5,-170.5
chrXVI,347354,347765,2.008767534,chrXVI,345263,347389,YPL109C,5492,-,0,347559.5,-170.5
chrVIII,4601,4821,1.676202693,chrVIII,3725,4541,YHL049C,5829,-,-61,4711,-170
chrXV,1036411,1036871,3.044843591,chrXV,1034806,1036471,YOR372C,3478,-,0,1036641,-170
chrXII,873535,873912,2.019985022,chrXII,872825,873554,YLR376C,4768,-,0,873723.5,-169.5
chrVII,411185,411578,5.002019049,chrVII,411551,412160,YGL047W,3913,+,0,411381.5,-169.5
chrXIII,560588,561063,2.272332993,chrXIII,560995,561856,YMR149W,6464,+,0,560825.5,-169.5
chrII,159548,160176,6.470800076,chrII,158655,159693,YBL033C,944,-,0,159862,-169
chrV,408488,409976,3.723737727,chrV,407341,409063,YER124C,364,-,0,409232,-169
chrVII,165083,165437,12.66684145,chrVII,163408,165091,YGL179C,3779,-,0,165260,-169
chrXIV,574260,574412,8.679438407,chrXIV,574505,575351,YNL032W,5193,+,-94,574336,-169
chrVII,591039,591250,1.969907348,chrVII,591313,591877,YGR049W,4018,+,-64,591144.5,-168.5
chrXII,845782,846086,7.214000616,chrXII,846102,847422,YLR360W,4749,+,-17,845934,-168
chrII,435627,436104,5.713365946,chrII,434405,435698,YBR095C,1085,-,0,435865.5,-167.5
chrVII,875191,875362,7.464297213,chrVII,872043,875109,YGR188C,4170,-,-83,875276.5,-167.5
chrXI,506390,506735,6.247574865,chrXI,501343,506395,YKR031C,2821,-,0,506562.5,-167.5
chrIV,431926,432397,2.572998017,chrIV,432329,433025,YDL010W,1565,+,0,432161.5,-167.5
chrIV,1226476,1226831,5.161771025,chrIV,1226821,1228303,YDR376W,1987,+,0,1226653.5,-167.5
chrV,106654,107529,2.033101519,chrV,107259,107907,YEL024W,182,+,0,107091.5,-167.5
chrXII,641185,641406,6.955441629,chrXII,641463,642057,YLR251W,4629,+,-58,641295.5,-167.5
chrXIII,103924,104734,2.139549138,chrXIII,103982,104162,YML081C-A,6211,-,0,104329,-167
chrXV,399880,400480,5.403249986,chrXV,400347,401214,YOR036W,3121,+,0,400180,-167
chrV,456001,456404,2.511117378,chrV,455145,456036,YER142C,386,-,0,456202.5,-166.5
chrIV,1258442,1258615,2.548820619,chrIV,1258695,1259709,YDR392W,2005,+,-81,1258528.5,-166.5
chrIV,1294322,1294729,3.571318298,chrIV,1294692,1295400,YDR412W,2026,+,0,1294525.5,-166.5
chrII,323971,324251,3.316643491,chrII,321875,323945,YBR043C,1026,-,-27,324111,-166
chrX,380672,381662,3.804433486,chrX,380248,381001,YJL035C,651,-,0,381167,-166
chrXVI,198757,199099,1.944085617,chrXVI,199094,199376,YPL183W-A,5414,+,0,198928,-166
chrXVI,676848,677247,4.838737215,chrXVI,675976,676882,YPR061C,5667,-,0,677047.5,-165.5
chrVII,35264,35709,4.006074376,chrVII,35652,36762,YGL248W,3707,+,0,35486.5,-165.5
chrXIII,514076,514503,8.425555423,chrXIII,514455,517287,YMR124W,6437,+,0,514289.5,-165.5
chrX,610891,611168,4.431498432,chrX,611194,612043,YJR096W,782,+,-27,611029.5,-164.5
chrVI,153048,153528,6.472734427,chrVI,152656,153124,YFR003C,2488,-,0,153288,-164
chrV,187871,188353,4.546499823,chrV,188276,189311,YER016W,230,+,0,188112,-164
chrIV,587751,588013,6.39186774,chrIV,584938,587719,YDR069C,1650,-,-33,587882,-163
chrXIV,442338,442704,2.468624848,chrXIV,441365,442358,YNL097C,5124,-,0,442521,-163
chrV,79896,80700,7.472804586,chrV,80461,81145,YEL038W,165,+,0,80298,-163
chrXVI,458420,458850,2.214120522,chrXVI,458798,459678,YPL052W,5550,+,0,458635,-163
chrII,679797,680600,5.290553347,chrII,680361,680562,YBR230W-A,1237,+,0,680198.5,-162.5
chrVIII,490464,490703,5.62966828,chrVIII,490746,491712,YHR195W,6116,+,-44,490583.5,-162.5
chrIX,54917,55449,2.476416361,chrIX,53980,55021,YIL154C,2188,-,0,55183,-162
chrVII,363881,364275,2.274585795,chrVII,362224,363916,YGL077C,3882,-,0,364078,-162
chrII,454523,454860,3.405576693,chrII,453792,454530,YBR107C,1097,-,0,454691.5,-161.5
chrIV,202545,202918,3.799609168,chrIV,201718,202570,YDL142C,1426,-,0,202731.5,-161.5
chrVII,452046,452485,3.53163012,chrVII,450196,452104,YGL023C,3938,-,0,452265.5,-161.5
chrXI,201727,202138,1.9399001,chrXI,200883,201771,YKL128C,2652,-,0,201932.5,-161.5
chrXIV,264541,264688,14.70461735,chrXIV,263712,264453,YNL200C,5014,-,-89,264614.5,-161.5
chrIV,871863,872036,9.323384509,chrIV,872111,873428,YDR210W-A,1803,+,-76,871949.5,-161.5
chrIV,871863,872036,9.323384509,chrIV,872111,877425,YDR210W-B,1802,+,-76,871949.5,-161.5
chrVIII,417285,417488,3.019619368,chrVIII,417548,419063,YHR159W,6074,+,-61,417386.5,-161.5
chrXVI,557957,558488,2.460299139,chrXVI,558384,559935,YPR002W,5604,+,0,558222.5,-161.5
chrVII,306206,306662,2.888197516,chrVII,304332,306273,YGL107C,3852,-,0,306434,-161
chrXII,551839,552377,5.939986132,chrXII,552269,552605,YLR204W,4579,+,0,552108,-161
chrIII,82378,83009,3.733852085,chrIII,82462,82533,tE(UUC)C,5919,-,0,82693.5,-160.5
chrXI,439413,439678,8.306439742,chrXI,438776,439385,YKL001C,2790,-,-29,439545.5,-160.5
chrII,283459,283694,5.407313798,chrII,283737,284271,YBR022W,1005,+,-44,283576.5,-160.5
chrIV,1349941,1350316,3.797775189,chrIV,1350289,1352353,YDR444W,2058,+,0,1350128.5,-160.5
chrV,400616,401331,4.0920445,chrV,401134,401869,YER120W,360,+,0,400973.5,-160.5
chrXI,127153,127474,4.683755074,chrXI,127474,130261,YKL171W,2605,+,-1,127313.5,-160.5
chrXII,301914,302249,6.932573667,chrXII,302242,306499,YLR086W,4441,+,0,302081.5,-160.5
chrXII,723571,724194,8.291407324,chrXII,724043,724433,YLR297W,4681,+,0,723882.5,-160.5
chrXVI,830725,830950,14.66819318,chrXVI,830998,831520,YPR150W,5761,+,-49,830837.5,-160.5
chrIV,1242058,1242324,11.78953971,chrIV,1241203,1242031,YDR384C,1997,-,-28,1242191,-160
chrVII,265822,266146,2.008826985,chrVII,266144,267524,YGL130W,3828,+,0,265984,-160
chrV,229453,229828,1.783170558,chrV,229262,229481,YER039C-A,257,-,0,229640.5,-159.5
chrV,541271,541788,2.599965198,chrV,541689,545055,YER176W,429,+,0,541529.5,-159.5
chrVII,291715,292030,4.281239162,chrVII,292032,293001,YGL115W,3844,+,-3,291872.5,-159.5
chrXIII,382841,383273,6.310574925,chrXIII,380345,382898,YMR053C,6361,-,0,383057,-159
chrXV,560581,561091,3.26502931,chrXV,559960,560677,YOR126C,3214,-,0,560836,-159
chrXVI,534651,535073,2.293722764,chrXVI,533641,534703,YPL011C,5592,-,0,534862,-159
chrX,380672,381662,3.804433486,chrX,381326,383375,YJL034W,652,+,0,381167,-159
chrXIV,339291,339720,8.378161426,chrXIV,338477,339347,YNL159C,5056,-,0,339505.5,-158.5
chrXV,70030,70375,2.130046479,chrXV,69375,70044,YOL135C,2934,-,0,70202.5,-158.5
chrVI,119096,119443,2.181722567,chrVI,119428,123106,YFL008W,2477,+,0,119269.5,-158.5
chrVIII,50784,51120,2.866516627,chrVIII,51110,52988,YHL027W,5855,+,0,50952,-158
chrXIII,553125,553281,1.508340545,chrXIII,553361,554390,YMR144W,6459,+,-81,553203,-158
chrIX,415310,416239,10.29657084,chrIX,415029,415617,YIR032C,2397,-,0,415774.5,-157.5
chrXII,517665,517990,5.892043066,chrXII,516677,517670,YLR181C,4556,-,0,517827.5,-157.5
chrXIII,762981,763560,2.97644891,chrXIII,762110,763113,snR86,6239,-,0,763270.5,-157.5
chrVIII,272261,272676,3.485449904,chrVIII,272626,273616,YHR083W,5992,+,0,272468.5,-157.5
chrXI,437367,437872,3.447807483,chrXI,437777,438544,YKL002W,2789,+,0,437619.5,-157.5
chrIV,104517,104899,2.88448897,chrIV,103648,104551,YDL198C,1366,-,0,104708,-157
chrXII,167742,168176,3.264049521,chrXII,167319,167802,YLR010C,4364,-,0,167959,-157
chrIV,565599,565939,2.156029721,chrIV,565926,567555,YDR057W,1638,+,0,565769,-157
chrIX,220494,221219,4.073517496,chrIX,217862,220700,YIL075C,2272,-,0,220856.5,-156.5
chrV,280635,281042,15.10667479,chrV,279929,280682,YER062C,286,-,0,280838.5,-156.5
chrXIII,892267,892488,2.929635829,chrXIII,888951,892221,YMR308C,6643,-,-47,892377.5,-156.5
chrXV,502436,502781,8.974168017,chrXV,497505,502452,YOR093C,3180,-,0,502608.5,-156.5
chrIV,806164,806763,2.088082666,chrIV,806620,807748,YDR171W,1758,+,0,806463.5,-156.5
chrXI,428890,429399,4.822361569,chrXI,429301,430108,YKL007W,2783,+,0,429144.5,-156.5
chrXIV,373459,374015,4.23378119,chrXIV,372450,373581,YNL134C,5084,-,0,373737,-156
chrII,595817,596099,6.471866289,chrII,596114,597065,YBR183W,1182,+,-16,595958,-156
chrIX,369725,370797,2.063096445,chrIX,370417,370488,tE(UUC)I,5926,+,0,370261,-156
chrXII,1011883,1012474,1.788940177,chrXII,1011621,1012023,YLR437C,4834,-,0,1012178.5,-155.5
chrIV,1125037,1125254,3.738164424,chrIV,1125301,1125628,YDR327W,1932,+,-48,1125145.5,-155.5
chrXVI,814142,814327,2.193570991,chrXVI,814390,815536,YPR140W,5750,+,-64,814234.5,-155.5
chrVII,527287,527681,5.245992589,chrVII,526972,527329,YGR020C,3983,-,0,527484,-155
chrVIII,222420,222846,2.983925338,chrVIII,221533,222478,YHR061C,5962,-,0,222633,-155
chrXV,1009634,1010100,3.644374655,chrXV,1009223,1009712,YOR357C,3463,-,0,1009867,-155
chrXVI,709821,710145,8.465853393,chrXVI,708496,709828,YPR085C,5692,-,0,709983,-155
chrXVI,534651,535073,2.293722764,chrXVI,535017,535587,YPL010W,5593,+,0,534862,-155
chrX,432050,432659,5.864012336,chrX,431588,432200,YJL004C,681,-,0,432354.5,-154.5
chrXIII,99344,99765,2.145265071,chrXIII,97940,99400,YML085C,6207,-,0,99554.5,-154.5
chrII,63623,63818,3.122994681,chrII,63875,66818,YBL085W,886,+,-58,63720.5,-154.5
chrII,435627,436104,5.713365946,chrII,436020,436713,YBR096W,1086,+,0,435865.5,-154.5
chrII,618518,618989,2.09514216,chrII,618908,620303,YBR199W,1201,+,0,618753.5,-154.5
chrXV,1059117,1059634,9.616020044,chrXV,1059530,1059992,YOR382W,3490,+,0,1059375.5,-154.5
chrIV,199676,200096,4.030427173,chrIV,198661,199732,YDL144C,1424,-,0,199886,-154
chrIV,1383468,1383726,11.46812253,chrIV,1382318,1383443,YDR459C,2073,-,-26,1383597,-154
chrXI,384735,385023,1.464880891,chrXI,382715,384725,YKL029C,2759,-,-11,384879,-154
chrXI,393311,393743,3.010738842,chrXI,393145,393373,YKL023C-A,2765,-,0,393527,-154
chrIV,1201582,1202364,5.163690145,chrIV,1202127,1202397,YDR363W-A,1970,+,0,1201973,-154
chrXI,349096,349520,9.040336956,chrXI,349462,351013,YKL047W,2740,+,0,349308,-154
chrIX,141373,142072,4.754700423,chrIX,140612,141569,YIL117C,2227,-,0,141722.5,-153.5
chrXIII,777101,777586,6.494569834,chrXIII,775945,777190,YMR253C,6581,-,0,777343.5,-153.5
chrXIV,326392,326555,1.815623162,chrXIV,325264,326320,YNL164C,5050,-,-73,326473.5,-153.5
chrIV,1035712,1035969,7.127146156,chrIV,1035994,1036873,YDR287W,1887,+,-26,1035840.5,-153.5
chrV,229453,229828,1.783170558,chrV,229794,231987,YER040W,258,+,0,229640.5,-153.5
chrIV,423528,423798,3.028620002,chrIV,422832,423510,YDL018C,1557,-,-19,423663,-153
chrXI,473389,473615,16.30693313,chrXI,471693,473349,YKR017C,2807,-,-41,473502,-153
chrX,392007,392493,3.425684421,chrX,392403,393603,YJL026W,660,+,0,392250,-153
chrXIII,901232,901878,1.637798959,chrXIII,901708,902413,YMR314W,6649,+,0,901555,-153
chrXIV,345943,346375,2.886340312,chrXIV,346312,347542,YNL152W,5063,+,0,346159,-153
chrII,425701,426136,3.286227796,chrII,424989,425766,YBR088C,1077,-,0,425918.5,-152.5
chrXV,15505,15810,1.586242271,chrXV,15232,15505,YOL159C-A,2909,-,-1,15657.5,-152.5
chrVII,384679,385406,10.96244909,chrVII,385195,388732,YGL062W,3898,+,0,385042.5,-152.5
chrVII,457847,458158,3.566122796,chrVII,458155,458992,YGL019W,3942,+,0,458002.5,-152.5
chrVII,848346,848787,6.935588614,chrVII,848719,849067,YGR176W,4158,+,0,848566.5,-152.5
chrXV,653878,654235,3.786851452,chrXV,654209,656570,YOR172W,3265,+,0,654056.5,-152.5
chrII,305829,306427,2.711739366,chrII,304929,305976,YBR034C,1017,-,0,306128,-152
chrII,447345,447605,3.624224041,chrII,445061,447323,YBR102C,1091,-,-23,447475,-152
chrXV,716770,717207,5.515669273,chrXV,715592,716837,YOR196C,3293,-,0,716988.5,-151.5
chrII,142785,143253,4.73794185,chrII,142111,142868,YBL040C,935,-,0,143019,-151
chrVII,508237,508793,3.760488634,chrVII,508109,508364,YGR008C,3971,-,0,508515,-151
chrV,525617,526027,4.697250612,chrV,525973,526651,YER170W,421,+,0,525822,-151
chrXV,572835,573211,5.341436351,chrXV,573174,574830,YOR132W,3220,+,0,573023,-151
chrXV,772214,772684,2.905333612,chrXV,772600,774127,YOR231W,3328,+,0,772449,-151
chrXVI,497675,498213,2.377266137,chrXVI,498095,499292,YPL028W,5575,+,0,497944,-151
chrXIII,320997,321338,3.151642957,chrXIII,319436,321017,YMR023C,6327,-,0,321167.5,-150.5
chrVIII,386754,387409,2.639196506,chrVIII,387232,387445,YHR143W-A,6058,+,0,387081.5,-150.5
chrXVI,834174,834653,5.231294509,chrXVI,834564,835212,YPR154W,5765,+,0,834413.5,-150.5
chrIII,160354,160692,4.594396463,chrIII,158537,160373,YCR023C,3602,-,0,160523,-150
chrXV,103756,104394,12.19549491,chrXV,103316,103925,YOL114C,2955,-,0,104075,-150
chrXV,816870,817292,3.0717443,chrXV,815914,816931,YOR261C,3358,-,0,817081,-150
chrVII,1022312,1022698,5.599025997,chrVII,1022655,1024761,YGR266W,4250,+,0,1022505,-150
chrXVI,681845,682293,5.514276593,chrXVI,682219,682777,YPR067W,5673,+,0,682069,-150
chrV,39447,39926,1.950170508,chrV,36534,39537,YEL061C,139,-,0,39686.5,-149.5
chrXI,30684,30989,6.373258304,chrXI,26826,30687,YKL215C,2562,-,0,30836.5,-149.5
chrXII,21872,22105,7.009787781,chrXII,21137,21839,YLL060C,4294,-,-34,21988.5,-149.5
chrII,691652,691985,5.112659432,chrII,691968,694518,YBR237W,1245,+,0,691818.5,-149.5
chrV,13300,13839,1.93097791,chrV,13719,14415,YEL072W,128,+,0,13569.5,-149.5
chrXVI,204917,205278,2.48809253,chrXVI,205247,207647,YPL180W,5418,+,0,205097.5,-149.5
chrII,100030,100498,1.985305171,chrII,96668,100115,YBL066C,908,-,0,100264,-149
chrII,80568,80926,3.511123316,chrII,80896,81328,YBL077W,894,+,0,80747,-149
chrVII,762008,762548,6.752882523,chrVII,762427,763153,YGR136W,4110,+,0,762278,-149
chrII,679797,680600,5.290553347,chrII,679548,680050,YBR230C,1236,-,0,680198.5,-148.5
chrIX,199312,199791,7.787875942,chrIX,197930,199403,YIL088C,2260,-,0,199551.5,-148.5
chrII,578022,578407,1.958623179,chrII,578363,578984,YBR171W,1169,+,0,578214.5,-148.5
chrIX,422793,423164,5.165887613,chrIX,423127,423619,YIR037W,2403,+,0,422978.5,-148.5
chrVIII,400976,401593,1.898326201,chrVIII,401433,401955,YHR152W,6067,+,0,401284.5,-148.5
chrXII,551839,552377,5.939986132,chrXII,550649,551960,YLR203C,4578,-,0,552108,-148
chrVII,687615,687885,1.505780064,chrVII,687898,689965,YGR099W,4069,+,-14,687750,-148
chrXV,265104,265456,2.062458294,chrXV,265428,266169,YOL032W,3045,+,0,265280,-148
chrVII,753760,754223,11.34314052,chrVII,751393,753844,YGR130C,4104,-,0,753991.5,-147.5
chrXI,185653,186004,3.423103315,chrXI,185285,185681,YKL138C,2642,-,0,185828.5,-147.5
chrXII,954093,954490,3.05863205,chrXII,953352,954144,YLR414C,4811,-,0,954291.5,-147.5
chrVII,707290,707633,5.933049023,chrVII,707609,708482,YGR109W-A,4081,+,0,707461.5,-147.5
chrVII,707290,707633,5.933049023,chrVII,707609,712254,YGR109W-B,4080,+,0,707461.5,-147.5
chrVIII,466830,467329,3.247462127,chrVIII,467227,467914,YHR181W,6100,+,0,467079.5,-147.5
chrXII,871322,871775,2.804865248,chrXII,871696,872728,YLR375W,4767,+,0,871548.5,-147.5
chrXII,1030506,1030865,2.331486614,chrXII,1030833,1032012,YLR449W,4848,+,0,1030685.5,-147.5
chrXV,249528,249825,12.74384038,chrXV,249824,250916,YOL042W,3034,+,0,249676.5,-147.5
chrVII,123205,123699,3.244697352,chrVII,122693,123305,YGL200C,3756,-,0,123452,-147
chrVIII,374313,374601,1.928356664,chrVIII,372693,374310,YHR135C,6047,-,-4,374457,-147
chrVII,527287,527681,5.245992589,chrVII,527631,528504,YGR021W,3984,+,0,527484,-147
chrXIII,793371,793785,1.884327877,chrXIII,793725,794667,YMR262W,6590,+,0,793578,-147
chrI,189964,190127,6.405940793,chrI,190192,192256,YAR035W,105,+,-66,190045.5,-146.5
chrIV,52124,52471,2.307872195,chrIV,52444,54100,YDL225W,1339,+,0,52297.5,-146.5
chrXIV,108011,108628,2.171082405,chrXIV,108466,108928,YNL281W,4932,+,0,108319.5,-146.5
chrV,474740,475162,2.173962679,chrV,474040,474805,YER153C,401,-,0,474951,-146
chrXIII,841598,841992,4.41895955,chrXIII,841941,842202,YMR286W,6616,+,0,841795,-146
chrIX,375103,375466,2.409802036,chrIX,375430,377161,YIR010W,2368,+,0,375284.5,-145.5
chrVIII,39760,40115,5.839702211,chrVIII,40083,45690,YHL030W,5852,+,0,39937.5,-145.5
chrXII,642350,642611,4.135522632,chrXII,642626,644336,YLR253W,4631,+,-16,642480.5,-145.5
chrXV,888700,889051,5.755737069,chrXV,889021,889750,YOR305W,3405,+,0,888875.5,-145.5
chrXVI,554271,554646,2.720201062,chrXVI,554604,555729,YPL001W,5602,+,0,554458.5,-145.5
chrIII,111643,111997,2.526129773,chrIII,110807,111675,YCL002C,3573,-,0,111820,-145
chrXVI,646998,647368,3.748731926,chrXVI,646447,647038,YPR037C,5643,-,0,647183,-145
chrII,657533,657839,10.19468061,chrII,657831,658392,YBR217W,1221,+,0,657686,-145
chrIV,403252,403619,1.701610992,chrIV,400996,403291,YDL028C,1545,-,0,403435.5,-144.5
chrVI,40087,40464,4.031761749,chrVI,40420,42565,YFL047W,2430,+,0,40275.5,-144.5
chrXV,486860,487729,4.543428803,chrXV,487439,487512,tN(GUU)O2,6046,+,0,487294.5,-144.5
chrIV,926747,927361,2.641864044,chrIV,926292,926910,YDR231C,1826,-,0,927054,-144
chrXIV,665023,665365,12.06413673,chrXIV,665338,667267,YNR019W,5246,+,0,665194,-144
chrIII,197016,197641,1.92216334,chrIII,194413,197185,YCR037C,3618,-,0,197328.5,-143.5
chrV,213088,213553,3.1632509,chrV,212586,213177,YER029C,245,-,0,213320.5,-143.5
chrVII,848346,848787,6.935588614,chrVII,846932,848423,YGR175C,4157,-,0,848566.5,-143.5
chrX,572866,573291,5.978073693,chrX,572314,572935,YJR073C,759,-,0,573078.5,-143.5
chrIV,138016,138277,2.751000545,chrIV,138290,139205,YDL179W,1386,+,-14,138146.5,-143.5
chrVII,800195,800608,4.197016883,chrVII,800545,801823,YGR156W,4131,+,0,800401.5,-143.5
chrXIII,513231,513666,2.327830178,chrXIII,513592,513961,YMR123W,6436,+,0,513448.5,-143.5
chrXIV,452116,452411,6.731891525,chrXIV,452407,456130,YNL091W,5131,+,0,452263.5,-143.5
chrXII,147531,147961,4.077948703,chrXII,147889,150163,YLL001W,4354,+,0,147746,-143
chrXIII,366691,366983,6.779738826,chrXIII,366980,367934,YMR048W,6355,+,0,366837,-143
chrV,335074,335587,2.586861708,chrV,333175,335188,YER088C,322,-,0,335330.5,-142.5
chrXV,249528,249825,12.74384038,chrXV,248391,249534,YOL043C,3033,-,0,249676.5,-142.5
chrIV,583409,583730,4.289096673,chrIV,583712,584645,YDR068W,1649,+,0,583569.5,-142.5
chrVIII,238792,239117,1.811116682,chrVIII,239097,241293,YHR072W,5977,+,0,238954.5,-142.5
chrX,230950,231365,2.683188964,chrX,231300,233760,YJL102W,580,+,0,231157.5,-142.5
chrXV,361102,361435,9.730043043,chrXV,361411,363814,YOR017W,3099,+,0,361268.5,-142.5
chrXVI,729410,729885,4.69989138,chrXVI,729790,730213,YPR100W,5706,+,0,729647.5,-142.5
chrV,159067,159807,2.248968188,chrV,159579,160275,YER004W,215,+,0,159437,-142
chrXII,665628,665774,8.989663114,chrXII,665843,667907,YLR260W,4639,+,-70,665701,-142
chrXV,333307,333591,1.390596593,chrXV,333591,334356,YOR004W,3083,+,-1,333449,-142
chrII,391327,393542,1.8198396,chrII,391804,392293,YBR077C,1064,-,0,392434.5,-141.5
chrXII,273842,274271,7.899403441,chrXII,271629,273915,YLR069C,4424,-,0,274056.5,-141.5
chrXIII,687280,687571,2.899933305,chrXIII,685910,687284,YMR209C,6534,-,0,687425.5,-141.5
chrXVI,420483,420836,4.995966023,chrXVI,420047,420518,YPL071C,5531,-,0,420659.5,-141.5
chrIX,360399,361087,3.884840879,chrIX,360884,362924,YIR003W,2361,+,0,360743,-141
chrIV,1445365,1445850,9.979265683,chrIV,1443712,1445467,YDR497C,2112,-,0,1445607.5,-140.5
chrXV,748994,749245,3.964819192,chrXV,747524,748979,YOR216C,3313,-,-16,749119.5,-140.5
chrXIII,594582,594907,4.936415623,chrXIII,594885,597195,YMR167W,6485,+,0,594744.5,-140.5
chrXVI,742073,742552,2.158038776,chrXVI,742453,743743,YPR108W,5714,+,0,742312.5,-140.5
chrVIII,354520,354828,2.474038722,chrVIII,354814,356081,YHR123W,6033,+,0,354674,-140
chrVIII,159167,159496,2.289899338,chrVIII,157743,159192,YHR024C,5916,-,0,159331.5,-139.5
chrVIII,151305,151746,3.943576084,chrVIII,151665,157452,YHR023W,5915,+,0,151525.5,-139.5
chrXIV,604969,605518,3.244212802,chrXIV,605383,605611,YNL015W,5211,+,0,605243.5,-139.5
chrXVI,34945,35246,5.854340025,chrXVI,35235,37845,YPL268W,5323,+,0,35095.5,-139.5
chrII,181203,181625,4.565207687,chrII,177873,181275,YBL022C,956,-,0,181414,-139
chrV,149948,150358,2.129168472,chrV,148721,150014,YEL002C,210,-,0,150153,-139
chrVII,27413,27833,2.071330846,chrVII,25717,27484,YGL252C,3703,-,0,27623,-139
chrX,683270,683578,4.502528112,chrX,678956,683285,YJR137C,824,-,0,683424,-139
chrXIV,191109,191259,15.49224045,chrXIV,191323,196102,YNL242W,4972,+,-65,191184,-139
chrII,28204,28671,8.953298723,chrII,24945,28299,YBL101C,866,-,0,28437.5,-138.5
chrIX,149996,150257,20.21662917,chrIX,149142,149988,YIL114C,2231,-,-9,150126.5,-138.5
