chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrVII,521992,522365,221,chrVII,521089,522076,YGR015C,3978,-,0,522178.5,-102.5
chrXIII,845291,845644,425,chrXIII,845570,848486,YMR288W,6618,+,0,845467.5,-102.5
chrVII,902194,902549,247,chrVII,899903,902270,YGR200C,4182,-,0,902371.5,-101.5
chrXVI,366702,366948,531,chrXVI,366926,368018,YPL096W,5506,+,0,366825,-101
chrXIII,841559,842024,424,chrXIII,840143,841691,YMR285C,6615,-,0,841791.5,-100.5
chrV,162428,162815,172,chrV,162722,164285,YER006W,217,+,0,162621.5,-100.5
chrV,456034,456401,188,chrV,456318,457605,YER143W,387,+,0,456217.5,-100.5
chrVII,91161,91533,203,chrVII,90053,91247,YGL213C,3743,-,0,91347,-100
chrIII,258585,258980,69,chrIII,258882,259269,YCR082W,3661,+,0,258782.5,-99.5
chrXV,574759,575236,494,chrXV,575097,577626,YOR133W,3221,+,0,574997.5,-99.5
chrXV,471524,471914,488,chrXV,469376,471620,YOR076C,3164,-,0,471719,-99
chrV,213122,213553,176,chrV,213436,213898,YER030W,246,+,0,213337.5,-98.5
chrXIII,605576,606187,417,chrXIII,605980,608140,YMR172W,6490,+,0,605881.5,-98.5
chrIII,176384,176688,58,chrIII,173825,176438,YCR030C,3611,-,0,176536,-98
chrXII,626846,627210,370,chrXII,626501,626930,YLR245C,4623,-,0,627028,-98
chrII,203304,203575,15,chrII,203537,205817,YBL011W,967,+,0,203439.5,-97.5
chrII,559838,560121,36,chrII,560077,560974,YBR160W,1157,+,0,559979.5,-97.5
chrXIII,424686,425098,405,chrXIII,424988,426059,YMR079W,6388,+,0,424892,-96
chrXII,617308,617565,369,chrXII,617532,620160,YLR240W,4618,+,0,617436.5,-95.5
chrIII,207860,208229,62,chrIII,206876,207950,YCR044C,3626,-,0,208044.5,-94.5
chrIV,671032,671315,101,chrIV,671268,673365,YDR108W,1692,+,0,671173.5,-94.5
chrXV,721599,722003,500,chrXV,720469,721708,YOR201C,3298,-,0,721801,-93
chrIV,1420194,1420491,142,chrIV,1418549,1420250,YDR481C,2096,-,0,1420342.5,-92.5
chrXVI,664676,665058,543,chrXVI,664959,665490,YPR051W,5657,+,0,664867,-92
chrX,703973,704234,311,chrX,704195,705272,YJR147W,835,+,0,704103.5,-91.5
chrXVI,366702,366948,531,chrXVI,366528,366735,YPL096C-A,5505,-,0,366825,-90
chrX,83241,83473,282,chrX,83447,83819,YJL184W,493,+,0,83357,-90
chrVIII,105811,106118,258,chrVIII,106054,107368,YHR001W,5888,+,0,105964.5,-89.5
chrXV,803413,803740,504,chrXV,803666,804203,YOR252W,3349,+,0,803576.5,-89.5
chrXII,626846,627210,370,chrXII,627117,628197,YLR246W,4624,+,0,627028,-89
chrVIII,467032,467269,273,chrVIII,466957,467062,YHR180C-B,6099,-,0,467150.5,-88.5
chrIII,216433,216783,63,chrIII,216696,218241,YCR053W,3637,+,0,216608,-88
chrVIII,65828,66065,256,chrVIII,64461,65859,YHL021C,5861,-,0,65946.5,-87.5
chrXIII,230737,231063,395,chrXIII,229733,230813,YML021C,6277,-,0,230900,-87
chrVIII,498789,499194,276,chrVIII,499078,499885,YHR200W,6122,+,0,498991.5,-86.5
chrV,150928,151199,171,chrV,150300,150978,YEL001C,211,-,0,151063.5,-85.5
chrVIII,342116,342409,267,chrVIII,342348,344268,YHR117W,6027,+,0,342262.5,-85.5
chrXIII,82041,82337,390,chrXIII,82274,82849,YML094W,6198,+,0,82189,-85
chrXII,183308,183671,353,chrXII,181788,183405,YLR020C,4374,-,0,183489.5,-84.5
chrVII,461425,461736,218,chrVII,461665,464911,YGL016W,3945,+,0,461580.5,-84.5
chrVII,91161,91533,203,chrVII,91431,92382,YGL212W,3744,+,0,91347,-84
chrVIII,352514,352828,268,chrVIII,352755,353319,YHR121W,6031,+,0,352671,-84
chrX,265018,265251,289,chrX,262756,265051,YJL090C,592,-,0,265134.5,-83.5
chrII,295929,296240,20,chrII,294424,296002,YBR028C,1011,-,0,296084.5,-82.5
chrVII,459597,459896,217,chrVII,459109,459664,YGL018C,3943,-,0,459746.5,-82.5
chrXII,797175,797518,379,chrXII,797429,799592,YLR335W,4722,+,0,797346.5,-82.5
chrVIII,122681,123012,259,chrVIII,122549,122765,YHR007C-A,5897,-,0,122846.5,-81.5
chrVII,521992,522365,221,chrVII,522260,522833,YGR016W,3979,+,0,522178.5,-81.5
chrXIV,493107,493464,446,chrXIV,493365,493548,YNL070W,5152,+,0,493285.5,-79.5
chrXV,685582,685791,497,chrXV,685766,689180,YOR188W,3282,+,0,685686.5,-79.5
chrXIV,286112,286344,437,chrXIV,286307,287609,YNL188W,5026,+,0,286228,-79
chrXVI,136527,136813,523,chrXVI,136749,138228,YPL219W,5377,+,0,136670,-79
chrXIII,419964,420251,404,chrXIII,416195,420029,YMR076C,6385,-,0,420107.5,-78.5
chrIII,225354,225613,65,chrIII,225562,227458,YCR061W,3642,+,0,225483.5,-78.5
chrXIII,26730,26971,389,chrXIII,26929,27862,YML121W,6166,+,0,26850.5,-78.5
chrXIII,159103,159504,392,chrXIII,159382,159697,YML058W,6236,+,0,159303.5,-78.5
chrIV,1358838,1359121,139,chrIV,1357579,1358902,YDR449C,2063,-,0,1358979.5,-77.5
chrXIII,831274,831537,423,chrXIII,827027,831329,YMR280C,6610,-,0,831405.5,-76.5
chrVIII,467032,467269,273,chrVIII,467227,467914,YHR181W,6100,+,0,467150.5,-76.5
chrIX,267724,268074,155,chrIX,265114,267823,YIL047C,2304,-,0,267899,-76
chrVI,249778,250106,200,chrVI,249065,249866,YFR050C,2543,-,0,249942,-76
chrXIII,82041,82337,390,chrXIII,81480,82113,YML095C,6196,-,0,82189,-76
chrXIII,544929,545149,412,chrXIII,542977,544963,YMR137C,6451,-,0,545039,-76
chrXVI,211923,212239,526,chrXVI,212157,212784,YPL178W,5420,+,0,212081,-76
chrIV,715308,715600,103,chrIV,713339,715379,YDR129C,1715,-,0,715454,-75
chrXII,1042958,1043163,386,chrXII,1041798,1042986,YLR453C,4852,-,0,1043060.5,-74.5
chrXV,868102,868429,507,chrXV,868339,868951,YOR294W,3392,+,0,868265.5,-73.5
chrXII,664873,665277,374,chrXII,663283,665002,YLR259C,4638,-,0,665075,-73
chrIV,1063162,1063394,117,chrIV,1063351,1067425,YDR301W,1901,+,0,1063278,-73
chrXI,308975,309289,326,chrXI,309205,309442,YKL068W-A,2716,+,0,309132,-73
chrXII,777789,778084,378,chrXII,776583,777864,YLR321C,4708,-,0,777936.5,-72.5
chrVII,361780,362082,213,chrVII,360287,361859,YGL078C,3881,-,0,361931,-72
chrIV,1317700,1317989,136,chrIV,1315325,1317773,YDR422C,2036,-,0,1317844.5,-71.5
chrIX,54979,55206,151,chrIX,53980,55021,YIL154C,2188,-,0,55092.5,-71.5
chrIV,790103,790408,106,chrIV,790327,791848,YDR168W,1753,+,0,790255.5,-71.5
chrXVI,237157,237374,528,chrXVI,237337,237979,YPL166W,5432,+,0,237265.5,-71.5
chrIV,78210,78500,74,chrIV,78425,79058,YDL212W,1352,+,0,78355,-70
chrXIII,517325,517612,410,chrXIII,517538,520446,YMR125W,6438,+,0,517468.5,-69.5
chrIX,268453,268709,156,chrIX,268650,270573,YIL046W,2306,+,0,268581,-69
chrX,54235,54482,280,chrX,53942,54290,YJL202C,474,-,0,54358.5,-68.5
chrXI,559170,559697,338,chrXI,559016,559366,snR42,5872,-,0,559433.5,-67.5
chrXII,159876,160087,352,chrXII,160048,161434,YLR005W,4359,+,0,159981.5,-66.5
chrXIII,856735,857064,426,chrXIII,856965,858087,YMR294W,6625,+,0,856899.5,-65.5
chrIV,967770,968002,114,chrIV,966556,967822,YDR255C,1851,-,0,967886,-64
chrII,495269,495536,33,chrII,494352,495339,YBR129C,1124,-,0,495402.5,-63.5
chrXIV,705908,706241,462,chrXIV,706138,707608,YNR045W,5274,+,0,706074.5,-63.5
chrVIII,212376,213190,260,chrVIII,212534,212720,YHR053C,5952,-,0,212783,-63
chrV,553850,554213,191,chrV,553333,553969,YER183C,437,-,0,554031.5,-62.5
chrXIII,762954,763396,419,chrXIII,762110,763113,snR86,6239,-,0,763175,-62
chrVII,854851,855061,245,chrVII,853674,854895,YGR179C,4161,-,0,854956,-61
chrIV,1303016,1303208,135,chrIV,1303173,1305072,YDR419W,2033,+,0,1303112,-61
chrV,319789,320013,182,chrV,319962,321846,YER080W,311,+,0,319901,-61
chrIV,431449,431706,91,chrIV,431107,431517,YDL012C,1563,-,0,431577.5,-60.5
chrX,672806,673053,310,chrX,672990,673620,YJR133W,819,+,0,672929.5,-60.5
chrXII,153925,154149,350,chrXII,151388,153977,YLR001C,4355,-,0,154037,-60
chrIII,224202,224474,64,chrIII,224398,224734,YCR060W,3641,+,0,224338,-60
chrIII,68165,68617,52,chrIII,65933,68333,YCL030C,3547,-,0,68391,-58
chrIII,31213,31567,50,chrIII,31448,33974,YCL054W,3523,+,0,31390,-58
chrVII,120852,121074,204,chrVII,117853,120907,YGL201C,3755,-,0,120963,-56
chrX,555703,556011,305,chrX,555913,557602,YJR064W,750,+,0,555857,-56
chrII,84141,84491,8,chrII,81042,84261,YBL076C,895,-,0,84316,-55
chrIV,251374,251646,82,chrIV,251565,253746,YDL116W,1454,+,0,251510,-55
chrII,714362,714657,46,chrII,713003,714455,YBR247C,1255,-,0,714509.5,-54.5
chrXV,1007011,1007321,513,chrXV,1007220,1009116,YOR356W,3462,+,0,1007166,-54
chrIV,1455811,1456028,145,chrIV,1455041,1455866,YDR503C,2118,-,0,1455919.5,-53.5
chrVII,942158,942379,249,chrVII,940868,942215,YGR223C,4206,-,0,942268.5,-53.5
chrIV,43792,44229,73,chrIV,44064,45906,YDL229W,1335,+,0,44010.5,-53.5
chrXIV,44157,44509,429,chrXIV,43323,44280,YNL315C,4896,-,0,44333,-53
chrXIV,103912,104397,433,chrXIV,103133,104102,YNL284C,4929,-,0,104154.5,-52.5
chrXVI,398055,398256,532,chrXVI,396701,398105,YPL083C,5519,-,0,398155.5,-50.5
chrX,398247,398649,292,chrX,397354,398398,YJL023C,664,-,0,398448,-50
chrXVI,593865,594069,541,chrXVI,593485,593917,YPR017C,5622,-,0,593967,-50
chrXI,523900,524135,337,chrXI,523417,523969,YKR045C,2836,-,0,524017.5,-48.5
chrX,245414,245669,288,chrX,245590,246244,YJL097W,585,+,0,245541.5,-48.5
chrVII,871355,871571,246,chrVII,870231,871416,YGR187C,4169,-,0,871463,-47
chrXII,156270,156492,351,chrXII,154342,156334,YLR002C,4356,-,0,156381,-47
chrII,172332,172640,14,chrII,172533,174588,YBL024W,954,+,0,172486,-47
chrXV,401359,401655,483,chrXV,401554,402655,YOR037W,3122,+,0,401507,-47
chrXI,416822,417095,333,chrXI,411618,416913,YKL014C,2776,-,0,416958.5,-45.5
chrXVI,100275,100624,519,chrXVI,100495,101353,YPL237W,5358,+,0,100449.5,-45.5
chrXVI,415585,415849,534,chrXVI,415762,418027,YPL074W,5528,+,0,415717,-45
chrXI,212895,213190,321,chrXI,212494,212998,YKL122C,2658,-,0,213042.5,-44.5
chrII,722459,722672,47,chrII,722610,723054,YBR252W,1260,+,0,722565.5,-44.5
chrXIV,630948,631489,458,chrXIV,631262,631481,YNR001W-A,5227,+,0,631218.5,-43.5
chrXI,53533,53788,313,chrXI,53703,55602,YKL204W,2573,+,0,53660.5,-42.5
chrII,479186,479404,30,chrII,479337,480323,YBR119W,1111,+,0,479295,-42
chrXI,125565,125867,315,chrXI,125758,127042,YKL172W,2604,+,0,125716,-42
chrII,410887,411136,27,chrII,411053,413981,YBR084W,1071,+,0,411011.5,-41.5
chrIV,1469841,1470109,146,chrIV,1470016,1470418,YDR511W,2127,+,0,1469975,-41
chrXIII,23592,23855,388,chrXIII,22047,23683,YML124C,6163,-,0,23723.5,-40.5
chrXI,134019,134329,316,chrXI,133720,134134,YKL167C,2609,-,0,134174,-40
chrII,726939,727287,48,chrII,726617,727074,YBR255C-A,1264,-,0,727113,-39
chrIX,274831,275096,157,chrIX,274071,274926,YIL043C,2309,-,0,274963.5,-37.5
chrVIII,225096,225317,262,chrVIII,224029,225169,YHR063C,5964,-,0,225206.5,-37.5
chrXIII,539947,540240,411,chrXIII,538688,540056,YMR135C,6448,-,0,540093.5,-37.5
chrIX,277535,277835,158,chrIX,277722,278139,YIL040W,2312,+,0,277685,-37
chrIII,190422,190687,60,chrIII,190591,191635,YCR034W,3615,+,0,190554.5,-36.5
chrXII,384436,384704,361,chrXII,382470,384534,YLR117C,4473,-,0,384570,-36
chrXIII,564281,564515,413,chrXIII,564434,565862,YMR153W,6468,+,0,564398,-36
chrVII,314479,314711,211,chrVII,314630,316553,YGL099W,3860,+,0,314595,-35
chrXIV,554878,555146,453,chrXIV,555047,556832,YNL039W,5186,+,0,555012,-35
chrXIV,694703,695007,460,chrXIV,694360,694822,YNR036C,5265,-,0,694855,-33
chrXVI,310053,310303,530,chrXVI,310209,312900,YPL126W,5474,+,0,310178,-31
chrVIII,102432,102731,257,chrVIII,102611,103970,YHL002W,5886,+,0,102581.5,-29.5
chrXV,277903,278149,478,chrXV,278055,280086,YOL023W,3054,+,0,278026,-29
chrVII,371096,371684,215,chrVII,371002,371362,YGL072C,3887,-,0,371390,-28
chrXII,127355,127634,347,chrXII,127522,128992,YLL011W,4343,+,0,127494.5,-27.5
chrXII,986908,987160,384,chrXII,987061,988113,YLR426W,4823,+,0,987034,-27
chrXV,415818,416049,484,chrXV,414458,415907,YOR046C,3131,-,0,415933.5,-26.5
chrIV,1229507,1229762,126,chrIV,1229348,1229609,YDR378C,1989,-,0,1229634.5,-25.5
chrIV,730416,730688,104,chrIV,730577,732836,YDR138W,1723,+,0,730552,-25
chrXIV,532535,532737,452,chrXIV,532658,533870,YNL051W,5173,+,0,532636,-22
chrVII,36745,37077,201,chrVII,36932,37526,YGL247W,3708,+,0,36911,-21
chrX,54235,54482,280,chrX,54378,56178,YJL201W,475,+,0,54358.5,-19.5
chrX,442409,442734,296,chrX,440993,442553,YJR003C,687,-,0,442571.5,-18.5
chrXIII,370426,370642,401,chrXIII,368093,370517,YMR049C,6356,-,0,370534,-17
chrXIII,652699,653109,418,chrXIII,652593,652887,YMR194C-B,6518,-,0,652904,-17
chrXVI,67610,67809,518,chrXVI,67724,68882,YPL255W,5338,+,0,67709.5,-14.5
chrVI,80118,80336,196,chrVI,79343,80213,YFL028C,2451,-,0,80227,-14
chrII,681615,682116,44,chrII,680688,681862,LSR1,5850,-,0,681865.5,-3.5
chrXII,500094,501371,363,chrXII,500732,501122,YLR171W,4546,+,0,500732.5,0.5
chrII,642385,642794,43,chrII,642582,642900,YBR209W,1213,+,0,642589.5,7.5
chrVI,74494,75270,195,chrVI,74871,75192,YFL032W,2446,+,0,74882,11
chrXIII,397748,398081,402,chrXIII,397902,399459,YMR064W,6372,+,0,397914.5,12.5
chrIII,302898,303115,70,chrIII,302481,303030,YCR101C,3683,-,0,303006.5,23.5
chrIV,134542,135872,77,chrIV,135178,135436,YDL181W,1384,+,0,135207,29
chrXIII,99317,99727,391,chrXIII,99488,99797,YML084W,6208,+,0,99522,34
chrII,306890,307730,22,chrII,307185,307345,snR161,6237,-,0,307310,35
chrXVI,29641,30587,516,chrXVI,30078,30267,YPL271W,5320,+,0,30114,36
chrVII,647979,648218,233,chrVII,647122,648142,YGR084C,4054,-,0,648098.5,43.5
chrIX,5963,6229,149,chrIX,482,6147,YIL177C,2167,-,0,6096,51
chrIV,602851,603406,97,chrIV,603063,603399,YDR079W,1660,+,0,603128.5,65.5
chrXV,58657,58992,468,chrXV,58758,60030,YOL140W,2929,+,0,58824.5,66.5
chrXIV,518555,520495,449,chrXIV,519455,520778,YNL054W-A,5169,+,0,519525,70
chrVII,485335,485656,220,chrVII,485422,485533,YGL006W-A,3957,+,0,485495.5,73.5
chrXI,356190,356603,329,chrXI,356321,356642,YKL044W,2743,+,0,356396.5,75.5
chrVII,1089392,1090910,254,chrVII,1089745,1090228,YGR296C-B,4283,-,0,1090151,77
chrVIII,214103,215176,261,chrVIII,214532,214718,YHR055C,5955,-,0,214639.5,78.5
chrXII,340916,341900,359,chrXII,341324,341588,YLR099W-A,4455,+,0,341408,84
chrXV,831939,832898,505,chrXV,832332,832521,snR8,5867,+,0,832418.5,86.5
chrIII,142127,142772,57,chrIII,142364,142546,snR33,6168,-,0,142449.5,96.5
