chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrV,453102,453496,609,chrV,453458,454919,YER141W,385,+,0,453299,-159
chrXII,543634,543982,1245,chrXII,543967,545698,YLR196W,4571,+,0,543808,-159
chrI,76127,76494,9,chrI,75042,76152,YAL036C,43,-,0,76310.5,-158.5
chrVII,532567,532942,735,chrVII,531882,532596,YGR024C,3987,-,0,532754.5,-158.5
chrXI,489676,489951,1130,chrXI,488737,489655,YKR026C,2816,-,-22,489813.5,-158.5
chrIV,370849,371312,258,chrIV,371239,371761,YDL046W,1527,+,0,371080.5,-158.5
chrXII,218795,219335,1196,chrXII,215439,218907,YLR035C-A,4390,-,0,219065,-158
chrXI,322908,323230,1099,chrXI,323227,325120,YKL062W,2724,+,0,323069,-158
chrXIV,627105,627489,1595,chrXIV,627455,628616,YNL001W,5225,+,0,627297,-158
chrIV,1436588,1436955,434,chrIV,1436929,1438015,YDR494W,2109,+,0,1436771.5,-157.5
chrVIII,231820,232129,882,chrVIII,232132,233296,YHR068W,5970,+,-4,231974.5,-157.5
chrXI,364326,364911,1108,chrXI,364776,364876,snR69,5847,+,0,364618.5,-157.5
chrVII,687646,687837,774,chrVII,687898,689965,YGR099W,4069,+,-62,687741.5,-156.5
chrXV,1036439,1036815,1768,chrXV,1034806,1036471,YOR372C,3478,-,0,1036627,-156
chrXVI,135411,135855,1806,chrXVI,135789,136443,YPL220W,5376,+,0,135633,-156
chrIX,83039,83354,460,chrIX,80509,83041,YIL143C,2199,-,0,83196.5,-155.5
chrVII,306255,306602,694,chrVII,304332,306273,YGL107C,3852,-,0,306428.5,-155.5
chrXIV,627105,627489,1595,chrXIV,626173,627142,YNL002C,5224,-,0,627297,-155
chrV,414122,414528,594,chrV,414480,415554,YER127W,367,+,0,414325,-155
chrXI,608710,608870,1150,chrXI,608945,611066,YKR090W,2882,+,-76,608790,-155
chrXVI,844275,844831,1930,chrXVI,844708,846031,YPR158W-A,5771,+,0,844553,-155
chrXVI,844275,844831,1930,chrXVI,844708,849980,YPR158W-B,5770,+,0,844553,-155
chrV,332787,333182,579,chrV,332581,332830,YER087C-B,321,-,0,332984.5,-154.5
chrX,189394,189795,963,chrX,188003,189440,YJL123C,559,-,0,189594.5,-154.5
chrXVI,529303,529706,1876,chrXVI,528984,529350,YPL013C,5590,-,0,529504.5,-154.5
chrIV,371887,372298,259,chrIV,372247,372535,YDL045W-A,1528,+,0,372092.5,-154.5
chrIV,126472,126792,212,chrIV,126786,130002,YDL185W,1380,+,0,126632,-154
chrV,177491,177869,539,chrV,177834,178431,YER012W,225,+,0,177680,-154
chrXV,784541,784863,1731,chrXV,784856,786744,YOR239W,3337,+,0,784702,-154
chrXV,528704,528869,1692,chrXV,528940,530248,YOR110W,3198,+,-72,528786.5,-153.5
chrXV,882435,882786,1747,chrXV,882764,882842,YOR302W,3401,+,0,882610.5,-153.5
chrXV,606087,606561,1704,chrXV,605346,606171,YOR145C,3235,-,0,606324,-153
chrIX,102534,102722,469,chrIX,102781,105676,YIL130W,2214,+,-60,102628,-153
chrV,97862,98035,523,chrV,96857,97796,YEL029C,177,-,-67,97948.5,-152.5
chrVIII,335709,335922,896,chrVIII,334526,335663,YHR112C,6022,-,-47,335815.5,-152.5
chrIV,621848,622069,304,chrIV,622111,624721,YDR089W,1671,+,-43,621958.5,-152.5
chrIII,173477,173707,174,chrIII,172949,173440,YCR028C-A,3610,-,-38,173592,-152
chrV,268081,268449,562,chrV,266511,268113,YER056C,278,-,0,268265,-152
chrVIII,141348,141760,871,chrVIII,140010,141402,YHR018C,5908,-,0,141554,-152
chrXV,1072994,1073156,1773,chrXV,1071792,1072923,YOR388C,3496,-,-72,1073075,-152
chrX,230958,231338,970,chrX,231300,233760,YJL102W,580,+,0,231148,-152
chrXIII,325567,325881,1392,chrXIII,325876,327289,YMR027W,6331,+,0,325724,-152
chrXVI,829473,830057,1925,chrXVI,829917,830439,YPR149W,5760,+,0,829765,-152
chrIII,197096,197577,181,chrIII,194413,197185,YCR037C,3618,-,0,197336.5,-151.5
chrVII,283949,284228,692,chrVII,281633,283937,YGL120C,3839,-,-13,284088.5,-151.5
chrXII,265124,265483,1207,chrXII,265455,266277,YLR064W,4419,+,0,265303.5,-151.5
chrXV,186657,187086,1640,chrXV,187023,189414,YOL076W,3000,+,0,186871.5,-151.5
chrXV,675661,675912,1712,chrXV,675938,677840,YOR181W,3274,+,-27,675786.5,-151.5
chrIV,36531,36725,196,chrIV,34236,36477,YDL234C,1330,-,-55,36628,-151
chrIV,832479,832769,334,chrIV,831933,832473,YDR185C,1775,-,-7,832624,-151
chrVIII,480684,480962,917,chrVIII,475998,480672,YHR186C,6106,-,-13,480823,-151
chrX,421595,422033,995,chrX,419956,421663,YJL008C,677,-,0,421814,-151
chrXV,233638,233936,1646,chrXV,232445,233636,YOL052C,3024,-,-3,233787,-151
chrXIII,841630,841951,1473,chrXIII,841941,842202,YMR286W,6616,+,0,841790.5,-150.5
chrII,447380,447566,92,chrII,445061,447323,YBR102C,1091,-,-58,447473,-150
chrXIII,649788,649982,1445,chrXIII,650035,650812,YMR193W,6515,+,-54,649885,-150
chrXV,453542,453692,1679,chrXV,453767,455795,YOR069W,3153,+,-76,453617,-150
chrXVI,834220,834609,1928,chrXVI,834564,835212,YPR154W,5765,+,0,834414.5,-149.5
chrIV,326123,326472,251,chrIV,324046,326149,YDL074C,1499,-,0,326297.5,-148.5
chrVIII,35859,36488,853,chrVIII,35254,36025,YHL033C,5848,-,0,36173.5,-148.5
chrXI,196068,196285,1072,chrXI,195287,196028,YKL130C,2650,-,-41,196176.5,-148.5
chrXV,186657,187086,1640,chrXV,185847,186723,YOL077C,2999,-,0,186871.5,-148.5
chrXV,949142,949373,1756,chrXV,946232,949109,YOR335C,3438,-,-34,949257.5,-148.5
chrVII,180359,180742,682,chrVII,180699,182118,YGL172W,3786,+,0,180550.5,-148.5
chrVIII,160553,160837,875,chrVIII,160843,161485,YHR026W,5918,+,-7,160695,-148
chrII,113461,113766,36,chrII,113761,115168,YBL056W,919,+,0,113613.5,-147.5
chrX,461519,461842,1000,chrX,461828,462425,YJR014W,700,+,0,461680.5,-147.5
chrXII,296142,296340,1212,chrXII,294090,296094,YLR083C,4438,-,-49,296241,-147
chrXV,436403,436581,1675,chrXV,433687,436345,YOR058C,3143,-,-59,436492,-147
chrXV,792223,792553,1733,chrXV,790210,792241,YOR243C,3340,-,0,792388,-147
chrXIV,247192,247434,1532,chrXIV,247460,249809,YNL212W,5002,+,-27,247313,-147
chrXI,73929,74094,1050,chrXI,70733,73865,YKL197C,2578,-,-65,74011.5,-146.5
chrXVI,679388,679703,1897,chrXVI,679692,680799,YPR065W,5671,+,0,679545.5,-146.5
chrIV,616191,616401,301,chrIV,614287,616150,YDR085C,1667,-,-42,616296,-146
chrV,414122,414528,594,chrV,413393,414179,YER126C,366,-,0,414325,-146
chrXV,52803,53099,1620,chrXV,53097,54552,YOL144W,2925,+,0,52951,-146
chrXV,307588,307994,1656,chrXV,307937,309041,YOL010W,3070,+,0,307791,-146
chrVIII,81601,81922,859,chrVIII,80653,81616,YHL011C,5873,-,0,81761.5,-145.5
chrV,460105,460631,611,chrV,457805,460223,YER144C,388,-,0,460368,-145
chrXIV,48015,48319,1497,chrXIV,45307,48022,YNL313C,4898,-,0,48167,-145
chrXIV,574282,574438,1586,chrXIV,574505,575351,YNL032W,5193,+,-68,574360,-145
chrIII,132930,133607,163,chrIII,132272,133124,YCR010C,3586,-,0,133268.5,-144.5
chrIV,80439,80674,203,chrIV,79293,80412,YDL211C,1353,-,-28,80556.5,-144.5
chrXVI,751920,752207,1907,chrXVI,749255,751919,YPR112C,5719,-,-2,752063.5,-144.5
chrV,451320,451519,608,chrV,451564,453235,YER140W,384,+,-46,451419.5,-144.5
chrXII,131381,131734,1178,chrXII,131204,131414,YLL009C,4345,-,0,131557.5,-143.5
chrVII,307060,307525,695,chrVII,307436,308567,YGL105W,3854,+,0,307292.5,-143.5
chrXII,787333,787706,1287,chrXII,787663,789679,YLR330W,4717,+,0,787519.5,-143.5
chrXIV,553131,553340,1579,chrXIV,553379,554750,YNL040W,5185,+,-40,553235.5,-143.5
chrXVI,335661,335946,1839,chrXVI,335947,336367,YPL114W,5487,+,-2,335803.5,-143.5
chrIV,1294418,1294656,411,chrIV,1293368,1294394,YDR411C,2025,-,-25,1294537,-143
chrXII,633287,633707,1260,chrXII,628683,633354,YLR247C,4625,-,0,633497,-143
chrXV,727194,727560,1724,chrXV,725563,727234,YOR205C,3302,-,0,727377,-143
chrV,115828,116218,526,chrV,116166,116970,YEL021W,185,+,0,116023,-143
chrXI,201739,202088,1074,chrXI,200883,201771,YKL128C,2652,-,0,201913.5,-142.5
chrXVI,538963,539194,1877,chrXVI,535819,538936,YPL009C,5594,-,-28,539078.5,-142.5
chrXVI,767453,767764,1908,chrXVI,767751,768987,YPR118W,5725,+,0,767608.5,-142.5
chrIII,58636,59004,149,chrIII,57373,58678,YCL037C,3540,-,0,58820,-142
chrV,404292,404696,591,chrV,402870,404352,YER122C,362,-,0,404494,-142
chrII,721162,721332,130,chrII,721389,722313,YBR251W,1259,+,-58,721247,-142
chrV,251432,251738,554,chrV,251727,253662,YER049W,270,+,0,251585,-142
chrXV,792223,792553,1733,chrXV,792530,793868,YOR244W,3341,+,0,792388,-142
chrVII,832161,832466,802,chrVII,832455,833157,YGR167W,4147,+,0,832313.5,-141.5
chrX,672720,672977,1039,chrX,672990,673620,YJR133W,819,+,-14,672848.5,-141.5
chrXVI,648416,648707,1892,chrXVI,648703,649921,YPR041W,5647,+,0,648561.5,-141.5
chrXII,408218,408374,1225,chrXII,407282,408155,YLR132C,4489,-,-64,408296,-141
chrII,142853,143164,39,chrII,142111,142868,YBL040C,935,-,0,143008.5,-140.5
chrVII,1049945,1050252,841,chrVII,1048797,1049958,YGR279C,4264,-,0,1050098.5,-140.5
chrVIII,488145,488608,919,chrVIII,487711,488236,YHR193C,6113,-,0,488376.5,-140.5
chrXIII,664481,664740,1451,chrXIII,664751,665522,YMR200W,6525,+,-12,664610.5,-140.5
chrII,697348,697536,128,chrII,695106,697302,YBR238C,1246,-,-47,697442,-140
chrXIV,392081,392533,1552,chrXIV,390145,392167,YNL125C,5094,-,0,392307,-140
chrXIV,383768,383924,1551,chrXIV,383986,386848,YNL127W,5092,+,-63,383846,-140
chrVI,221280,221835,655,chrVI,220506,221418,YFR031C-A,2520,-,0,221557.5,-139.5
chrXIV,110436,110665,1514,chrXIV,109094,110411,YNL280C,4933,-,-26,110550.5,-139.5
chrVII,843558,843869,803,chrVII,843853,844960,YGR173W,4154,+,0,843713.5,-139.5
chrXV,333344,333559,1661,chrXV,333591,334356,YOR004W,3083,+,-33,333451.5,-139.5
chrIV,202623,202795,224,chrIV,201718,202570,YDL142C,1426,-,-54,202709,-139
chrIV,1362166,1362474,423,chrIV,1361119,1362181,YDR451C,2065,-,0,1362320,-139
chrVII,457883,458135,721,chrVII,457162,457870,YGL020C,3941,-,-14,458009,-139
chrVII,809423,809695,792,chrVII,808628,809420,YGR161C,4136,-,-4,809559,-139
chrXII,225075,225547,1198,chrXII,224920,225172,YLR038C,4393,-,0,225311,-139
chrXV,400071,400415,1670,chrXV,397734,400104,YOR035C,3120,-,0,400243,-139
chrXI,226355,226505,1079,chrXI,226569,228765,YKL112W,2668,+,-65,226430,-139
chrXV,531245,531491,1693,chrXV,531507,533793,YOR112W,3200,+,-17,531368,-139
chrXIII,914548,914805,1491,chrXIII,912879,914538,YMR319C,6657,-,-11,914676.5,-138.5
chrIX,160557,160938,475,chrIX,160886,162977,YIL108W,2237,+,0,160747.5,-138.5
chrIV,1112169,1112693,383,chrIV,1112002,1112293,YDR322C-A,1927,-,0,1112431,-138
chrVI,95032,95264,640,chrVI,93498,95010,YFL022C,2457,-,-23,95148,-138
chrXII,561727,562011,1247,chrXII,562007,563390,YLR210W,4585,+,0,561869,-138
chrXIII,178094,178480,1363,chrXIII,178425,179637,YML048W,6248,+,0,178287,-138
chrIV,930272,930717,348,chrIV,929469,930357,YDR233C,1828,-,0,930494.5,-137.5
chrXIII,912163,912398,1490,chrXIII,911060,912143,YMR318C,6656,-,-21,912280.5,-137.5
chrXII,576611,576762,1252,chrXII,576824,577793,YLR220W,4595,+,-63,576686.5,-137.5
chrIX,92835,93015,463,chrIX,89947,92788,YIL137C,2206,-,-48,92925,-137
chrXII,561727,562011,1247,chrXII,560796,561732,YLR209C,4584,-,0,561869,-137
chrVI,109898,110235,641,chrVI,107851,109930,YFL013C,2470,-,0,110066.5,-136.5
chrVII,165104,165351,679,chrVII,163408,165091,YGL179C,3779,-,-14,165227.5,-136.5
chrXIII,462661,462830,1416,chrXIII,460770,462609,YMR098C,6408,-,-53,462745.5,-136.5
chrIV,139231,139538,216,chrIV,139521,141114,YDL178W,1387,+,0,139384.5,-136.5
chrVII,358285,358712,702,chrVII,358635,359028,YGL080W,3879,+,0,358498.5,-136.5
chrX,683336,683506,1040,chrX,678956,683285,YJR137C,824,-,-52,683421,-136
chrXIV,587818,588148,1589,chrXIV,587106,587847,YNL024C,5202,-,0,587983,-136
chrXV,602343,602613,1703,chrXV,601382,602342,YOR143C,3233,-,-2,602478,-136
chrXV,329158,329402,1660,chrXV,329416,331051,YOR002W,3081,+,-15,329280,-136
chrXIII,742671,742998,1460,chrXIII,742970,743444,YMR236W,6562,+,0,742834.5,-135.5
chrXVI,118168,118323,1804,chrXVI,118381,120031,YPL228W,5367,+,-59,118245.5,-135.5
chrII,107420,107662,35,chrII,105315,107406,YBL061C,913,-,-15,107541,-135
chrIV,163148,163430,219,chrIV,160994,163154,YDL167C,1398,-,0,163289,-135
chrVII,475198,475566,725,chrVII,474488,475247,YGL011C,3951,-,0,475382,-135
chrVII,144451,144893,674,chrVII,144807,145197,YGL191W,3766,+,0,144672,-135
chrIV,1473030,1473237,442,chrIV,1471547,1472999,YDR514C,2130,-,-32,1473133.5,-134.5
chrVII,374779,375144,707,chrVII,374458,374827,YGL070C,3889,-,0,374961.5,-134.5
chrXII,332092,332407,1216,chrXII,329676,332115,YLR095C,4450,-,0,332249.5,-134.5
chrII,227407,227594,50,chrII,227635,235117,YBL004W,978,+,-42,227500.5,-134.5
chrX,161603,161954,959,chrX,161913,164166,YJL132W,548,+,0,161778.5,-134.5
chrX,310652,310890,979,chrX,307970,310637,YJL070C,614,-,-16,310771,-134
chrXIV,182579,182905,1520,chrXIV,181360,182608,YNL248C,4966,-,0,182742,-134
chrXIV,488120,488396,1562,chrXIV,486765,488124,YNL074C,5148,-,0,488258,-134
chrXV,727194,727560,1724,chrXV,727511,729644,YOR206W,3303,+,0,727377,-134
chrXVI,198887,199033,1816,chrXVI,199094,199376,YPL183W-A,5414,+,-62,198960,-134
chrII,613809,614258,120,chrII,612235,613900,YBR196C,1196,-,0,614033.5,-133.5
chrII,92172,92387,33,chrII,92413,93394,YBL068W,906,+,-27,92279.5,-133.5
chrII,565460,565717,106,chrII,565722,567480,YBR163W,1161,+,-6,565588.5,-133.5
chrII,595856,596105,112,chrII,596114,597065,YBR183W,1182,+,-10,595980.5,-133.5
chrIX,310925,311136,494,chrIX,311164,312460,YIL022W,2332,+,-29,311030.5,-133.5
chrIII,293441,293901,193,chrIII,293178,293538,YCR096C,3677,-,0,293671,-133
chrX,632937,633211,1030,chrX,629584,632941,YJR109C,795,-,0,633074,-133
chrXV,147098,147398,1632,chrXV,147381,150276,YOL090W,2982,+,0,147248,-133
chrVII,567457,567742,748,chrVII,562198,567467,YGR038C-B,4006,-,0,567599.5,-132.5
chrVII,567457,567742,748,chrVII,566144,567467,YGR038C-A,4007,-,0,567599.5,-132.5
chrXV,761197,761598,1728,chrXV,760824,761265,YOR224C,3321,-,0,761397.5,-132.5
chrX,636769,637024,1031,chrX,637029,637635,YJR112W,798,+,-6,636896.5,-132.5
chrXIII,693159,693336,1453,chrXIII,693380,695153,YMR213W,6538,+,-45,693247.5,-132.5
chrIV,1052198,1052522,367,chrIV,1050458,1052228,YDR294C,1894,-,0,1052360,-132
chrXI,592530,592814,1147,chrXI,591505,592540,YKR081C,2873,-,0,592672,-132
chrI,33203,33427,3,chrI,33447,34701,YAL061W,14,+,-21,33315,-132
chrII,435748,436028,91,chrII,436020,436713,YBR096W,1086,+,0,435888,-132
chrIX,375195,375401,501,chrIX,375430,377161,YIR010W,2368,+,-30,375298,-132
chrX,559094,559472,1020,chrX,559415,566828,YJR066W,752,+,0,559283,-132
chrXIV,182579,182905,1520,chrXIV,182874,185178,YNL247W,4967,+,0,182742,-132
chrIII,151886,152101,168,chrIII,151607,151862,YCR018C-A,3595,-,-25,151993.5,-131.5
chrVII,729668,729937,777,chrVII,728045,729671,YGR119C,4091,-,0,729802.5,-131.5
chrVII,856290,856575,807,chrVII,855263,856301,YGR180C,4162,-,0,856432.5,-131.5
chrXIII,779014,779503,1469,chrXIII,778944,779127,YMR256C,6584,-,0,779258.5,-131.5
chrXVI,775238,775389,1910,chrXVI,773874,775182,YPR120C,5727,-,-57,775313.5,-131.5
chrIV,906989,907406,345,chrIV,907329,909438,YDR221W,1816,+,0,907197.5,-131.5
chrVIII,337852,338049,898,chrVIII,338082,339984,YHR114W,6024,+,-34,337950.5,-131.5
chrXV,860295,860483,1743,chrXV,855146,860258,YOR290C,3387,-,-38,860389,-131
chrX,247045,247201,972,chrX,247254,251691,YJL095W,587,+,-54,247123,-131
chrVII,1058572,1059137,842,chrVII,1057782,1058724,YGR282C,4267,-,0,1058854.5,-130.5
chrXII,340937,341180,1217,chrXII,339743,340928,YLR099C,4454,-,-10,341058.5,-130.5
chrIII,84812,85129,152,chrIII,85101,86418,YCL020W,3559,+,0,84970.5,-130.5
chrIII,84812,85129,152,chrIII,85101,90415,YCL019W,3558,+,0,84970.5,-130.5
chrVII,306255,306602,694,chrVII,306559,307009,YGL106W,3853,+,0,306428.5,-130.5
chrXV,888760,889021,1748,chrXV,889021,889750,YOR305W,3405,+,-1,888890.5,-130.5
chrXII,4356,4506,1160,chrXII,584,4301,YLL067C,4284,-,-56,4431,-130
chrXVI,856250,856524,1940,chrXVI,854934,856257,YPR158C-C,5773,-,0,856387,-130
chrXVI,856250,856524,1940,chrXVI,850988,856257,YPR158C-D,5772,-,0,856387,-130
chrIV,563164,563628,294,chrIV,563526,564861,YDR055W,1636,+,0,563396,-130
chrIX,349995,350345,500,chrIX,350300,350510,YIL002W-A,2356,+,0,350170,-130
chrVIII,393256,393550,911,chrVIII,393533,394085,YHR148W,6063,+,0,393403,-130
chrXIII,14679,15086,1338,chrXIII,14540,14753,YML129C,6158,-,0,14882.5,-129.5
chrXIII,251458,251833,1381,chrXIII,251303,251516,YML009C,6292,-,0,251645.5,-129.5
chrXV,816858,817263,1735,chrXV,815914,816931,YOR261C,3358,-,0,817060.5,-129.5
chrII,539662,540051,101,chrII,539986,541021,YBR149W,1146,+,0,539856.5,-129.5
chrV,439329,439642,602,chrV,439615,440971,YER136W,377,+,0,439485.5,-129.5
chrVII,888662,888841,813,chrVII,888881,889622,YGR195W,4177,+,-41,888751.5,-129.5
chrII,4824,5452,22,chrII,2906,5009,YBL111C,855,-,0,5138,-129
chrX,466050,466624,1001,chrX,464450,466208,YJR016C,702,-,0,466337,-129
chrXIII,169767,169999,1362,chrXIII,169115,169754,YML053C,6243,-,-14,169883,-129
chrXIV,186910,187118,1521,chrXIV,186345,186885,YNL245C,4969,-,-26,187014,-129
chrV,188022,188272,541,chrV,188276,189311,YER016W,230,+,-5,188147,-129
chrXII,704075,704283,1275,chrXII,704308,704698,YLR279W,4660,+,-26,704179,-129
chrXIV,514947,515180,1569,chrXIV,512667,514935,YNL059C,5164,-,-13,515063.5,-128.5
chrXI,38118,39247,1048,chrXI,38811,38911,snR64,5842,+,0,38682.5,-128.5
chrXII,853177,853486,1300,chrXII,853460,853718,YLR363W-A,4754,+,0,853331.5,-128.5
chrXII,719463,719717,1277,chrXII,718316,719462,YLR291C,4675,-,-2,719590,-128
chrIV,1263111,1263279,408,chrIV,1263323,1266158,YDR395W,2008,+,-45,1263195,-128
chrX,280952,281160,975,chrX,281184,283380,YJL082W,600,+,-25,281056,-128
chrX,529605,529859,1015,chrX,529860,531366,YJR051W,737,+,-2,529732,-128
chrXI,571380,571586,1143,chrXI,571611,573393,YKR069W,2860,+,-26,571483,-128
chrI,129009,129284,11,chrI,128251,129019,YAL014C,72,-,0,129146.5,-127.5
chrI,158669,158824,13,chrI,156753,158619,YAR007C,88,-,-51,158746.5,-127.5
chrII,378363,378758,78,chrII,376573,378433,YBR069C,1055,-,0,378560.5,-127.5
chrIX,37127,37386,458,chrIX,37384,38983,YIL162W,2178,+,0,37256.5,-127.5
chrXII,368513,368792,1219,chrXII,368780,369311,YLR109W,4465,+,0,368652.5,-127.5
chrXIII,366778,366927,1396,chrXIII,366980,367934,YMR048W,6355,+,-54,366852.5,-127.5
chrXVI,527332,527505,1874,chrXVI,527546,528692,YPL014W,5589,+,-42,527418.5,-127.5
chrII,492758,493140,97,chrII,491268,492822,YBR127C,1122,-,0,492949,-127
chrV,237006,237486,551,chrV,235769,237119,YER043C,261,-,0,237246,-127
chrXII,259376,259680,1204,chrXII,257991,259401,YLR058C,4413,-,0,259528,-127
chrVII,265902,266132,687,chrVII,266144,267524,YGL130W,3828,+,-13,266017,-127
chrXII,388247,388841,1222,chrXII,388671,388773,YLR120W-A,4477,+,0,388544,-127
chrXIV,488120,488396,1562,chrXIV,488385,490116,YNL073W,5149,+,0,488258,-127
chrIV,1321987,1322278,416,chrIV,1321628,1322006,YDR426C,2040,-,0,1322132.5,-126.5
chrXIII,145886,146119,1357,chrXIII,145138,145876,YML064C,6229,-,-11,146002.5,-126.5
chrII,136328,136793,38,chrII,136687,137461,YBL043W,932,+,0,136560.5,-126.5
chrXIV,378451,378828,1549,chrXIV,378766,379225,YNL131W,5087,+,0,378639.5,-126.5
chrIV,1127595,1127847,384,chrIV,1126269,1127595,YDR329C,1934,-,-1,1127721,-126
chrIX,291712,291878,491,chrIX,290418,291669,YIL033C,2319,-,-44,291795,-126
chrX,220059,220225,967,chrX,218852,220016,YJL107C,575,-,-44,220142,-126
chrXIV,167685,168147,1519,chrXIV,167328,167790,YNL255C,4959,-,0,167916,-126
chrIV,784610,784878,328,chrIV,784870,786205,YDR165W,1750,+,0,784744,-126
chrV,526825,527085,626,chrV,527081,529418,YER171W,422,+,0,526955,-126
chrXV,716788,717130,1721,chrXV,717085,718384,YOR197W,3294,+,0,716959,-126
chrXVI,147142,147436,1807,chrXVI,147415,148423,YPL215W,5381,+,0,147289,-126
chrXIII,58701,58924,1348,chrXIII,57865,58687,YML105C,6183,-,-15,58812.5,-125.5
chrXII,660464,660715,1268,chrXII,660715,662833,YLR258W,4637,+,-1,660589.5,-125.5
chrXV,511539,511858,1688,chrXV,511824,513006,YOR099W,3186,+,0,511698.5,-125.5
chrVII,902262,902528,815,chrVII,899903,902270,YGR200C,4182,-,0,902395,-125
chrX,559094,559472,1020,chrX,557808,559158,YJR065C,751,-,0,559283,-125
chrXIV,705930,706096,1608,chrXIV,706138,707608,YNR045W,5274,+,-43,706013,-125
chrXVI,493309,493525,1870,chrXVI,493542,495246,YPL030W,5573,+,-18,493417,-125
chrXVI,429630,429851,1857,chrXVI,428710,429616,YPL064C,5538,-,-15,429740.5,-124.5
chrIV,176557,176738,221,chrIV,176772,178056,YDL155W,1413,+,-35,176647.5,-124.5
chrIV,190584,191013,222,chrIV,190923,192261,YDL147W,1421,+,0,190798.5,-124.5
chrVII,374779,375144,707,chrVII,375086,375671,YGL068W,3891,+,0,374961.5,-124.5
chrIV,1410126,1410310,429,chrIV,1407463,1410094,YDR475C,2090,-,-33,1410218,-124
chrII,381825,381985,80,chrII,382029,382674,YBR072W,1058,+,-45,381905,-124
chrXIII,221113,221449,1374,chrXIII,221405,222563,YML027W,6271,+,0,221281,-124
chrX,513803,514058,1014,chrX,514054,516289,YJR042W,728,+,0,513930.5,-123.5
chrII,549010,549254,102,chrII,548361,549009,YBR154C,1151,-,-2,549132,-123
chrV,45700,45988,516,chrV,45019,45721,YEL057C,144,-,0,45844,-123
chrX,570579,570863,1021,chrX,569620,570598,YJR070C,756,-,0,570721,-123
chrX,83823,84065,942,chrX,84067,85336,YJL183W,494,+,-3,83944,-123
chrXII,593163,593465,1255,chrXII,593437,594760,YLR227W-A,4605,+,0,593314,-123
chrXII,593163,593465,1255,chrXII,593437,598706,YLR227W-B,4604,+,0,593314,-123
chrXVI,228085,228295,1825,chrXVI,228313,228772,YPL170W,5428,+,-19,228190,-123
chrII,321644,321819,70,chrII,320415,321609,YBR042C,1025,-,-36,321731.5,-122.5
chrVII,843558,843869,803,chrVII,842844,843591,YGR172C,4153,-,0,843713.5,-122.5
chrI,129009,129284,11,chrI,129269,130487,YAL013W,73,+,0,129146.5,-122.5
chrXII,440142,440545,1226,chrXII,440466,441288,YLR150W,4509,+,0,440343.5,-122.5
chrVIII,516486,516728,925,chrVIII,514904,516485,YHR207C,6129,-,-2,516607,-122
chrXII,573139,573527,1250,chrXII,572095,573211,YLR216C,4591,-,0,573333,-122
chrXV,716788,717130,1721,chrXV,715592,716837,YOR196C,3293,-,0,716959,-122
chrXVI,888694,888966,1946,chrXVI,888042,888708,YPR174C,5795,-,0,888830,-122
chrII,578089,578393,109,chrII,578363,578984,YBR171W,1169,+,0,578241,-122
chrXI,524924,525344,1134,chrXI,525256,525562,YKR047W,2838,+,0,525134,-122
chrXIV,164384,164616,1518,chrXIV,164622,167097,YNL256W,4958,+,-7,164500,-122
chrXV,712513,712816,1720,chrXV,711682,712543,YOR194C,3291,-,0,712664.5,-121.5
chrXV,844676,844827,1741,chrXV,843697,844630,YOR279C,3376,-,-47,844751.5,-121.5
chrXVI,85290,85637,1799,chrXVI,85585,86950,YPL245W,5350,+,0,85463.5,-121.5
chrIV,164039,164287,220,chrIV,163448,164042,YDL166C,1399,-,0,164163,-121
chrXV,633591,633783,1707,chrXV,633281,633566,YOR159C,3249,-,-26,633687,-121
chrXV,748974,749226,1727,chrXV,747524,748979,YOR216C,3313,-,0,749100,-121
chrII,528122,528268,99,chrII,528316,530638,YBR142W,1139,+,-49,528195,-121
chrXII,147606,147930,1180,chrXII,147889,150163,YLL001W,4354,+,0,147768,-121
chrIII,48328,48641,147,chrIII,47110,48364,YCL044C,3533,-,0,48484.5,-120.5
chrVI,176436,176587,653,chrVI,174264,176391,YFR015C,2503,-,-46,176511.5,-120.5
chrXI,475885,476156,1128,chrXI,473722,475900,YKR018C,2808,-,0,476020.5,-120.5
chrXIII,382845,383192,1403,chrXIII,380345,382898,YMR053C,6361,-,0,383018.5,-120.5
chrIV,1020514,1020737,366,chrIV,1020746,1021664,YDR280W,1880,+,-10,1020625.5,-120.5
chrX,189394,189795,963,chrX,189715,190243,YJL122W,560,+,0,189594.5,-120.5
chrVIII,393256,393550,911,chrVIII,392638,393283,YHR147C,6062,-,0,393403,-120
chrVII,916796,917042,819,chrVII,917039,918446,YGR212W,4195,+,0,916919,-120
chrXI,205436,205736,1075,chrXI,205706,207749,YKL126W,2654,+,0,205586,-120
chrXI,210383,210561,1077,chrXI,210592,212332,YKL124W,2656,+,-32,210472,-120
chrXIV,220312,220736,1529,chrXIV,220644,221421,YNL228W,4986,+,0,220524,-120
chrXIV,240082,240338,1531,chrXIV,240330,241311,YNL217W,4997,+,0,240210,-120
chrXII,266963,267112,1208,chrXII,266372,266918,YLR065C,4420,-,-46,267037.5,-119.5
chrVII,452147,452420,720,chrVII,452403,454560,YGL022W,3939,+,0,452283.5,-119.5
chrVII,397607,397867,709,chrVII,396034,397618,YGL056C,3904,-,0,397737,-119
