chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXVI,704485,704920,464,chrXVI,704224,704656,YPR082C,5689,-,0,704702.5,-46.5
chrVII,73128,73459,173,chrVII,73339,73711,YGL226W,3730,+,0,73293.5,-45.5
chrXV,854048,854558,425,chrXV,854187,854259,tA(UGC)O,5895,-,0,854303,-44
chrXIV,705990,706200,395,chrXIV,706138,707608,YNR045W,5274,+,0,706095,-43
chrII,398166,398473,25,chrII,395382,398277,YBR079C,1066,-,0,398319.5,-42.5
chrVII,750053,750213,208,chrVII,747949,750091,YGR128C,4102,-,0,750133,-42
chrIV,808091,808473,79,chrIV,808323,810381,YDR172W,1759,+,0,808282,-41
chrX,578000,578461,267,chrX,577254,578190,YJR077C,763,-,0,578230.5,-40.5
chrXIII,789738,790020,367,chrXIII,789377,789839,YMR260C,6588,-,0,789879,-40
chrXIII,517382,517618,359,chrXIII,517538,520446,YMR125W,6438,+,0,517500,-38
chrV,77579,78450,141,chrV,78052,79456,YEL040W,163,+,0,78014.5,-37.5
chrXVI,14289,14493,437,chrXVI,13227,14355,YPL279C,5314,-,0,14391,-36
chrXIV,546833,547284,390,chrXIV,547094,547196,tP(UGG)N1,6055,+,0,547058.5,-35.5
chrIV,870918,871158,80,chrIV,871073,871301,YDR210W,1801,+,0,871038,-35
chrVII,779422,779744,210,chrVII,779616,779687,tG(UCC)G,5960,+,0,779583,-33
chrVIII,187456,187965,232,chrVIII,187172,187679,YHR039C-A,5935,-,0,187710.5,-31.5
chrXII,541179,542028,311,chrXII,540808,541573,YLR194C,4569,-,0,541603.5,-30.5
chrXIV,531231,532156,389,chrXIV,531724,532186,YNL052W,5172,+,0,531693.5,-30.5
chrII,784490,784714,39,chrII,783672,784572,YBR291C,1300,-,0,784602,-30
chrII,761122,761334,38,chrII,761256,762594,YBR279W,1288,+,0,761228,-28
chrIV,145409,145682,58,chrIV,144483,145518,YDL175C,1390,-,0,145545.5,-27.5
chrVII,635600,635768,202,chrVII,635711,636152,YGR074W,4044,+,0,635684,-27
chrVII,454552,454963,188,chrVII,454784,457067,YGL021W,3940,+,0,454757.5,-26.5
chrIV,1488881,1490878,116,chrIV,1489904,1490234,YDR525W,2144,+,0,1489879.5,-24.5
chrXV,761090,761643,421,chrXV,761391,761721,YOR225W,3322,+,0,761366.5,-24.5
chrXV,438462,438782,412,chrXV,438643,438738,tK(UUU)O,6004,+,0,438622,-21
chrXII,500060,501365,310,chrXII,500732,501122,YLR171W,4546,+,0,500712.5,-19.5
chrIV,644825,645280,70,chrIV,644177,645035,YDR098C,1680,-,0,645052.5,-17.5
chrVIII,358465,358707,239,chrVIII,358478,358569,tF(GAA)H2,5937,-,0,358586,-17
chrXVI,172671,173599,447,chrXVI,173151,174702,YPL198W,5398,+,0,173135,-16
chrV,200910,201210,148,chrV,201075,201936,YER023W,238,+,0,201060,-15
chrVIII,237837,238069,234,chrVIII,237848,237939,tF(GAA)H1,5936,-,0,237953,-14
chrIV,1116640,1116912,96,chrIV,1114432,1116763,YDR324C,1929,-,0,1116776,-13
chrIV,1325158,1325461,109,chrIV,1324476,1325301,YDR429C,2043,-,0,1325309.5,-8.5
chrXIII,86582,86912,337,chrXIII,85986,86739,YML092C,6200,-,0,86747,-8
chrXI,551419,551878,286,chrXI,551656,552242,YKR057W,2848,+,0,551648.5,-7.5
chrXI,517863,518102,284,chrXI,517988,518060,tA(AGC)K2,5886,+,0,517982.5,-5.5
chrVI,210523,210901,165,chrVI,210619,210707,tY(GUA)F2,6150,-,0,210712,-5
chrV,167178,168001,147,chrV,167427,167586,snR14,5869,-,0,167589.5,-3.5
chrIV,455064,455338,66,chrIV,455200,456583,YDR004W,1580,+,0,455201,1
chrXII,986989,987137,332,chrXII,987061,988113,YLR426W,4823,+,0,987063,2
chrXIII,7136,7356,335,chrXIII,7243,8383,YML132W,6155,+,0,7246,3
chrXV,841959,842855,423,chrXV,842403,842606,snR5,6161,+,0,842407,4
chrVI,149916,150123,164,chrVI,150015,152535,YFR002W,2487,+,0,150019.5,4.5
chrX,355275,355646,257,chrX,355456,355527,tD(GUC)J2,5907,+,0,355460.5,4.5
chrXIV,102052,102400,376,chrXIV,100909,102232,YNL284C-A,4928,-,0,102226,6
chrXIV,102052,102400,376,chrXIV,96963,102232,YNL284C-B,4927,-,0,102226,6
chrVII,481630,484407,191,chrVII,482940,483027,YGL007C-A,3955,-,0,483018.5,8.5
chrVII,328358,328825,181,chrVII,328583,328654,tE(UUC)G1,5923,+,0,328591.5,8.5
chrXVI,29609,30572,438,chrXVI,30078,30267,YPL271W,5320,+,0,30090.5,12.5
chrXII,1076904,1078128,334,chrXII,1077049,1077532,YLR467C-A,4869,-,0,1077516,16
chrXV,571870,572081,414,chrXV,571958,572029,tD(GUC)O,5915,+,0,571975.5,17.5
chrXV,980490,980916,435,chrXV,980683,980787,tP(UGG)O3,6059,+,0,980703,20
chrV,207178,207590,150,chrV,207357,207428,tH(GUG)E1,5963,+,0,207384,27
chrVII,423027,423218,186,chrVII,423092,423205,tL(CAA)G2,6010,+,0,423122.5,30.5
chrIX,336135,336642,133,chrIX,336349,336420,tD(GUC)I2,5905,-,0,336388.5,31.5
chrXVI,435745,436117,455,chrXVI,435893,435964,tC(GCA)P1,5898,-,0,435931,33
chrXVI,775693,775899,470,chrXVI,775765,775836,tC(GCA)P2,5899,-,0,775796,40
chrXIII,388311,389060,354,chrXIII,388358,388730,YMR057C,6365,-,0,388685.5,44.5
chrVII,857332,857559,217,chrVII,857378,857491,tL(CAA)G3,6011,-,0,857445.5,45.5
chrXI,458525,458684,281,chrXI,458557,458670,tL(CAA)K,6012,+,0,458604.5,47.5
chrVII,287253,287558,178,chrVII,287350,287455,tW(CCA)G1,6141,-,0,287405.5,49.5
chrII,681344,682279,35,chrII,680688,681862,LSR1,5850,-,0,681811.5,50.5
chrXII,369228,371656,304,chrXII,370390,370723,YLR111W,4467,+,0,370442,52
chrIII,127331,128215,46,chrIII,127716,127789,tN(GUU)C,6038,+,0,127773,57
chrIV,1017013,1017415,90,chrIV,1017207,1017278,tE(CUC)D,5916,-,0,1017214,64
chrVIII,388682,389179,241,chrVIII,388893,388995,tP(UGG)H,6052,-,0,388930.5,64.5
chrX,531692,532095,265,chrX,531828,531898,tG(GCC)J2,5954,+,0,531893.5,65.5
chrIV,22334,22748,52,chrIV,22470,22608,YDL240C-A,1323,-,0,22541,67
chrXII,796984,797507,322,chrXII,797178,797249,tE(UUC)L,5929,+,0,797245.5,67.5
chrVII,939021,940160,220,chrVII,939459,939672,snR7-L,5865,-,0,939590.5,81.5
chrVII,939021,940160,220,chrVII,939494,939672,snR7-S,5866,-,0,939590.5,81.5
chrXI,513057,513582,282,chrXI,513332,513403,tD(GUC)K,5910,-,0,513319.5,83.5
chrII,350665,351160,22,chrII,350827,350898,tQ(UUG)B,6061,+,0,350912.5,85.5
chrX,355275,355646,257,chrX,355374,355445,tR(UCU)J1,6084,+,0,355460.5,86.5
chrXIV,558823,560977,392,chrXIV,559813,560479,YNL036W,5189,+,0,559900,87
chrVII,532517,532938,193,chrVII,532638,532941,YGR025W,3988,+,0,532727.5,89.5
chrIII,177880,179523,48,chrIII,178610,178798,snR189,6184,-,0,178701.5,96.5
chrIV,893966,894843,82,chrIV,894088,894502,YDR215C,1810,-,0,894404.5,97.5
chrV,68403,69931,140,chrV,68839,69265,YEL045C,158,-,0,69167,98
