chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXV,363830,364565,10.34585769,chrXV,364368,366882,YOR018W,3100,+,0,364197.5,-170.5
chrV,286832,287336,3.823585359,chrV,285240,286914,YER065C,289,-,0,287084,-170
chrV,482795,483241,2.998274348,chrV,476344,482848,YER155C,403,-,0,483018,-170
chrX,58660,59306,11.41377996,chrX,56443,58813,YJL200C,476,-,0,58983,-170
chrXII,211915,212291,10.05332923,chrXII,210511,211933,YLR034C,4388,-,0,212103,-170
chrXIV,743503,743917,12.53689158,chrXIV,742880,743540,YNR061C,5290,-,0,743710,-170
chrVIII,242180,242642,6.448641536,chrVIII,242581,245572,YHR073W,5979,+,0,242411,-170
chrXIV,247002,247578,8.542979057,chrXIV,247460,249809,YNL212W,5002,+,0,247290,-170
chrII,577994,578517,11.21182792,chrII,576343,578086,YBR170C,1168,-,0,578255.5,-169.5
chrXVI,534557,535188,7.823838577,chrXVI,533641,534703,YPL011C,5592,-,0,534872.5,-169.5
chrIX,68040,69035,13.83806406,chrIX,68707,69528,YIL148W,2194,+,0,68537.5,-169.5
chrXI,521619,522070,12.71959459,chrXI,522014,523346,YKR044W,2835,+,0,521844.5,-169.5
chrXII,988086,988429,8.077052963,chrXII,988427,990440,YLR427W,4824,+,0,988257.5,-169.5
chrXIII,325461,325952,5.105761414,chrXIII,325876,327289,YMR027W,6331,+,0,325706.5,-169.5
chrXIV,336110,336639,10.12889089,chrXIV,336544,337609,YNL160W,5055,+,0,336374.5,-169.5
chrXII,270694,271064,10.00426708,chrXII,267812,270710,YLR067C,4422,-,0,270879,-169
chrIV,1261226,1261796,12.84990348,chrIV,1261680,1262967,YDR394W,2007,+,0,1261511,-169
chrVII,951558,951890,8.612227419,chrVII,951893,952307,YGR230W,4213,+,-4,951724,-169
chrX,305777,306147,5.206550136,chrX,306131,307856,YJL071W,613,+,0,305962,-169
chrX,421548,422115,14.26983977,chrX,419956,421663,YJL008C,677,-,0,421831.5,-168.5
chrXV,840975,841500,9.989238253,chrXV,839083,841069,YOR275C,3372,-,0,841237.5,-168.5
chrIV,245437,246070,12.39805629,chrIV,245922,246447,YDL120W,1450,+,0,245753.5,-168.5
chrVII,527220,527705,7.791638351,chrVII,527631,528504,YGR021W,3984,+,0,527462.5,-168.5
chrIV,1328327,1328949,12.55192568,chrIV,1325500,1328470,YDR430C,2044,-,0,1328638,-168
chrXVI,910915,911465,18.28663874,chrXVI,909732,911022,YPR186C,5807,-,0,911190,-168
chrII,496733,497255,5.638301225,chrII,497162,499277,YBR131W,1126,+,0,496994,-168
chrXIV,664983,665357,3.146667759,chrXIV,665338,667267,YNR019W,5246,+,0,665170,-168
chrXVI,434227,434481,4.675337906,chrXVI,434522,435764,YPL060W,5542,+,-42,434354,-168
chrXVI,641728,642350,14.50277984,chrXVI,642207,643320,YPR035W,5640,+,0,642039,-168
chrIII,162869,163600,18.49399145,chrIII,162944,163067,YCR024C-A,3605,-,0,163234.5,-167.5
chrVI,55836,56471,10.39566142,chrVI,55365,55986,YFL038C,2439,-,0,56153.5,-167.5
chrVII,976519,977816,12.64471293,chrVII,977335,977776,YGR243W,4227,+,0,977167.5,-167.5
chrXVI,741992,742579,12.83979469,chrXVI,742453,743743,YPR108W,5714,+,0,742285.5,-167.5
chrI,171522,172218,9.734233247,chrI,170395,171703,YAR018C,94,-,0,171870,-167
chrII,217024,217568,4.193228907,chrII,216586,217129,YBL006C,973,-,0,217296,-167
chrIV,202502,202972,4.310835809,chrIV,201718,202570,YDL142C,1426,-,0,202737,-167
chrIV,720274,720666,5.676155942,chrIV,718815,720303,YDR132C,1718,-,0,720470,-167
chrXI,483103,483509,3.960345859,chrXI,482170,483139,YKR022C,2812,-,0,483306,-167
chrXV,853007,853481,12.93156652,chrXV,852120,853077,YOR288C,3385,-,0,853244,-167
chrX,63404,63870,11.76070544,chrX,63804,67569,YJL197W,479,+,0,63637,-167
chrXI,210156,210694,5.957023303,chrXI,210592,212332,YKL124W,2656,+,0,210425,-167
chrXII,147464,147980,9.031631556,chrXII,147889,150163,YLL001W,4354,+,0,147722,-167
chrXV,692037,692577,6.082669768,chrXV,692474,697334,YOR191W,3285,+,0,692307,-167
chrIV,80342,80815,5.577179599,chrIV,79293,80412,YDL211C,1353,-,0,80578.5,-166.5
chrXII,566186,566709,2.32671657,chrXII,564859,566281,YLR212C,4587,-,0,566447.5,-166.5
chrXVI,814021,814428,9.667540008,chrXVI,813155,814058,YPR139C,5749,-,0,814224.5,-166.5
chrIV,591984,592559,11.2053656,chrIV,592438,592948,YDR073W,1654,+,0,592271.5,-166.5
chrII,679810,680622,11.86303981,chrII,679548,680050,YBR230C,1236,-,0,680216,-166
chrIV,814077,814559,4.273472965,chrIV,813192,814152,YDR175C,1762,-,0,814318,-166
chrXII,699497,699825,9.196529195,chrXII,697155,699495,YLR277C,4658,-,-3,699661,-166
chrII,146834,147250,1.799127072,chrII,147208,150286,YBL037W,940,+,0,147042,-166
chrV,89773,90409,14.27789291,chrV,90257,93905,YEL031W,174,+,0,90091,-166
chrXI,425741,426409,10.43617854,chrXI,426241,426952,YKL009W,2781,+,0,426075,-166
chrXII,204573,205075,12.49172937,chrXII,204990,208500,YLR032W,4386,+,0,204824,-166
chrXV,453384,453818,6.693333385,chrXV,453767,455795,YOR069W,3153,+,0,453601,-166
chrXV,721539,722019,8.491242984,chrXV,721945,722608,YOR202W,3299,+,0,721779,-166
chrV,452981,453604,9.997325791,chrV,453458,454919,YER141W,385,+,0,453292.5,-165.5
chrXI,234011,234508,5.300369259,chrXI,234425,235787,YKL108W,2672,+,0,234259.5,-165.5
chrXIV,88656,89433,20.12752928,chrXIV,89210,89306,snR40,6174,+,0,89044.5,-165.5
chrXIV,574160,574519,8.713385086,chrXIV,574505,575351,YNL032W,5193,+,0,574339.5,-165.5
chrXVI,704369,705006,10.09963932,chrXVI,704853,706593,YPR083W,5690,+,0,704687.5,-165.5
chrXVI,814021,814428,9.667540008,chrXVI,814390,815536,YPR140W,5750,+,0,814224.5,-165.5
chrXI,461177,461631,7.911043447,chrXI,458923,461239,YKR010C,2800,-,0,461404,-165
chrXIII,95176,95892,17.09274372,chrXIII,94430,95369,YML087C,6205,-,0,95534,-165
chrXV,103686,104494,3.60652563,chrXV,103316,103925,YOL114C,2955,-,0,104090,-165
chrXVI,676785,677309,9.571293023,chrXVI,675976,676882,YPR061C,5667,-,0,677047,-165
chrXVI,751841,752327,6.140561752,chrXVI,749255,751919,YPR112C,5719,-,0,752084,-165
chrXIV,289120,289544,9.520315916,chrXIV,289497,291876,YNL186W,5028,+,0,289332,-165
chrXV,186505,187211,13.84155574,chrXV,187023,189414,YOL076W,3000,+,0,186858,-165
chrII,683051,683458,2.570606262,chrII,682178,683090,YBR231C,1238,-,0,683254.5,-164.5
chrIV,199661,200132,10.88854836,chrIV,198661,199732,YDL144C,1424,-,0,199896.5,-164.5
chrXI,30639,31064,6.264468733,chrXI,26826,30687,YKL215C,2562,-,0,30851.5,-164.5
chrXV,1036385,1036886,6.865422091,chrXV,1034806,1036471,YOR372C,3478,-,0,1036635.5,-164.5
chrXVI,157583,157932,2.73857097,chrXVI,156489,157593,YPL209C,5387,-,0,157757.5,-164.5
chrII,245495,245986,8.96475384,chrII,245905,246547,YBR005W,986,+,0,245740.5,-164.5
chrIV,906873,907456,9.389028193,chrIV,907329,909438,YDR221W,1816,+,0,907164.5,-164.5
chrVII,800131,800630,7.447466664,chrVII,800545,801823,YGR156W,4131,+,0,800380.5,-164.5
chrVII,1003876,1004227,6.871615088,chrVII,1004216,1004287,tT(UGU)G2,6120,+,0,1004051.5,-164.5
chrVIII,56253,56714,8.101450772,chrVIII,56648,58790,YHL024W,5858,+,0,56483.5,-164.5
chrX,380788,381535,22.66939202,chrX,381326,383375,YJL034W,652,+,0,381161.5,-164.5
chrXIII,396733,397090,1.24283988,chrXIII,397076,397796,YMR063W,6371,+,0,396911.5,-164.5
chrXV,55037,55748,4.727974513,chrXV,55557,56280,YOL142W,2927,+,0,55392.5,-164.5
chrXV,249463,249856,2.520362041,chrXV,249824,250916,YOL042W,3034,+,0,249659.5,-164.5
chrXV,869803,870270,6.377681246,chrXV,870201,874071,YOR296W,3394,+,0,870036.5,-164.5
chrIV,643755,644247,3.083399354,chrIV,640108,643837,YDR097C,1679,-,0,644001,-164
chrIV,1177997,1178679,10.36071576,chrIV,1176119,1178174,YDR350C,1955,-,0,1178338,-164
chrX,636664,637076,6.920112453,chrX,635854,636706,YJR111C,797,-,0,636870,-164
chrXV,754880,755466,7.980338169,chrXV,752213,755009,YOR219C,3316,-,0,755173,-164
chrII,618480,619008,12.17196692,chrII,618908,620303,YBR199W,1201,+,0,618744,-164
chrXI,161234,161638,13.3372528,chrXI,161600,162335,YKL154W,2624,+,0,161436,-164
chrXV,146920,147514,14.01160246,chrXV,147381,150276,YOL090W,2982,+,0,147217,-164
chrXVI,557761,558679,8.908563681,chrXVI,558384,559935,YPR002W,5604,+,0,558220,-164
chrV,229471,229818,11.11476954,chrV,229262,229481,YER039C-A,257,-,0,229644.5,-163.5
chrXI,201684,202185,7.209215781,chrXI,200883,201771,YKL128C,2652,-,0,201934.5,-163.5
chrXIII,99315,99812,9.131904379,chrXIII,97940,99400,YML085C,6207,-,0,99563.5,-163.5
chrXV,65281,65746,3.600983909,chrXV,61324,65350,YOL138C,2931,-,0,65513.5,-163.5
chrXV,361018,361477,10.43688194,chrXV,360460,361084,YOR016C,3098,-,0,361247.5,-163.5
chrI,151834,152351,10.080895,chrI,152256,153876,YAR002W,85,+,0,152092.5,-163.5
chrIX,254667,255234,12.81563233,chrIX,255114,255867,YIL053W,2297,+,0,254950.5,-163.5
chrXII,301884,302273,5.795849228,chrXII,302242,306499,YLR086W,4441,+,0,302078.5,-163.5
chrXV,158769,159248,4.881812008,chrXV,159172,159445,YOL086W-A,2986,+,0,159008.5,-163.5
chrXV,361018,361477,10.43688194,chrXV,361411,363814,YOR017W,3099,+,0,361247.5,-163.5
chrII,305845,306433,11.38038345,chrII,304929,305976,YBR034C,1017,-,0,306139,-163
chrXVI,213905,214345,15.67287778,chrXVI,213041,213962,YPL177C,5421,-,0,214125,-163
chrIV,871840,872056,8.639909904,chrIV,872111,873428,YDR210W-A,1803,+,-56,871948,-163
chrIV,871840,872056,8.639909904,chrIV,872111,877425,YDR210W-B,1802,+,-56,871948,-163
chrXI,592419,592903,5.399662424,chrXI,592824,596298,YKR082W,2874,+,0,592661,-163
chrI,158552,159011,6.695932399,chrI,156753,158619,YAR007C,88,-,0,158781.5,-162.5
chrV,292626,293147,9.870096522,chrV,293049,294813,YER068W,294,+,0,292886.5,-162.5
chrVII,676274,676641,8.348449531,chrVII,676620,677565,YGR096W,4066,+,0,676457.5,-162.5
chrXIII,627726,628325,10.45377386,chrXIII,628188,628785,YMR184W,6506,+,0,628025.5,-162.5
chrXVI,211663,212326,15.55790917,chrXVI,212157,212784,YPL178W,5420,+,0,211994.5,-162.5
chrIV,264021,264523,6.481949098,chrIV,263312,264110,YDL111C,1460,-,0,264272,-162
chrV,535941,536425,7.986822866,chrV,529529,536021,YER172C,423,-,0,536183,-162
chrX,413130,413992,11.90619285,chrX,411233,413399,YJL012C,673,-,0,413561,-162
chrXV,719963,720491,11.09682863,chrXV,718652,720065,YOR198C,3295,-,0,720227,-162
chrXVI,458370,458870,9.597664738,chrXVI,457117,458458,YPL053C,5549,-,0,458620,-162
chrXI,469154,469954,11.36193162,chrXI,469716,471339,YKR016W,2806,+,0,469554,-162
chrXVI,789718,790122,7.795140343,chrXVI,790082,791120,YPR127W,5734,+,0,789920,-162
chrIV,426729,427462,18.00161833,chrIV,426001,426934,YDL015C,1560,-,0,427095.5,-161.5
chrXII,108880,109387,7.180653857,chrXII,108675,108972,YLL018C-A,4337,-,0,109133.5,-161.5
chrXIII,131503,131964,4.685590267,chrXIII,129748,131572,YML071C,6222,-,0,131733.5,-161.5
chrIV,52054,52511,6.088812506,chrIV,52444,54100,YDL225W,1339,+,0,52282.5,-161.5
chrIV,393836,394273,8.881102535,chrIV,394216,397204,YDL031W,1542,+,0,394054.5,-161.5
chrX,615235,615592,7.595200995,chrX,615575,616286,YJR099W,785,+,0,615413.5,-161.5
chrXV,514907,515256,20.53369656,chrXV,515243,516173,YOR101W,3188,+,0,515081.5,-161.5
chrXVI,153023,153642,13.82340445,chrXVI,153494,154040,YPL211W,5385,+,0,153332.5,-161.5
chrVI,27729,28411,6.527106778,chrVI,28231,29629,YFL052W,2425,+,0,28070,-161
chrX,554707,555359,12.8105768,chrX,555194,555572,YJR063W,749,+,0,555033,-161
chrXI,84371,84713,11.84827584,chrXI,84703,85903,YKL189W,2586,+,0,84542,-161
chrXI,176365,176873,8.62437571,chrXI,176780,178172,YKL143W,2636,+,0,176619,-161
chrXII,703933,704361,12.40726978,chrXII,704308,704698,YLR279W,4660,+,0,704147,-161
chrXV,1039203,1040153,12.01432529,chrXV,1039839,1041399,YOR374W,3480,+,0,1039678,-161
chrIV,325997,326622,14.15124112,chrIV,324046,326149,YDL074C,1499,-,0,326309.5,-160.5
chrIV,534465,535020,8.439740884,chrIV,531306,534582,YDR039C,1620,-,0,534742.5,-160.5
chrIV,1383416,1383791,5.054390455,chrIV,1382318,1383443,YDR459C,2073,-,0,1383603.5,-160.5
chrVIII,439029,439392,5.622671557,chrVIII,437169,439050,YHR166C,6082,-,0,439210.5,-160.5
chrX,380788,381535,22.66939202,chrX,380248,381001,YJL035C,651,-,0,381161.5,-160.5
chrXV,994763,995268,15.88073504,chrXV,992863,994855,YOR350C,3456,-,0,995015.5,-160.5
chrIV,1145896,1146419,9.118749884,chrIV,1146318,1147179,YDR337W,1942,+,0,1146157.5,-160.5
chrVII,741946,742381,7.39143438,chrVII,742324,745435,YGR125W,4099,+,0,742163.5,-160.5
chrXII,49475,50078,7.52311709,chrXII,49937,51947,YLL043W,4311,+,0,49776.5,-160.5
chrIV,1287849,1288347,5.892573543,chrIV,1284068,1287938,YDR407C,2021,-,0,1288098,-160
chrXII,266853,267303,5.788470904,chrXII,266372,266918,YLR065C,4420,-,0,267078,-160
chrXII,332027,332523,11.05489164,chrXII,329676,332115,YLR095C,4450,-,0,332275,-160
chrXV,52695,53201,14.24026212,chrXV,49554,52788,YOL145C,2924,-,0,52948,-160
chrXV,254887,255475,5.21770435,chrXV,254925,255021,YOL038C-A,3038,-,0,255181,-160
chrII,63561,63869,2.501212593,chrII,63875,66818,YBL085W,886,+,-7,63715,-160
chrXIII,841509,842053,5.557577786,chrXIII,841941,842202,YMR286W,6616,+,0,841781,-160
chrII,528006,528389,4.728590616,chrII,527024,528038,YBR141C,1137,-,0,528197.5,-159.5
chrXI,256429,256834,7.499292801,chrXI,255719,256472,YKL099C,2683,-,0,256631.5,-159.5
chrXII,53638,54543,15.34825849,chrXII,53130,53931,YLL041C,4313,-,0,54090.5,-159.5
chrXIV,418337,418958,12.4782262,chrXIV,417825,418488,YNL110C,5109,-,0,418647.5,-159.5
chrXV,630582,630817,17.14701987,chrXV,628359,630540,YOR156C,3246,-,-43,630699.5,-159.5
chrXVI,709796,710179,5.033069224,chrXVI,708496,709828,YPR085C,5692,-,0,709987.5,-159.5
chrXII,131286,131851,13.39034121,chrXII,131728,133987,YLL008W,4346,+,0,131568.5,-159.5
chrXIV,255019,255366,11.04750255,chrXIV,255352,256630,YNL207W,5007,+,0,255192.5,-159.5
chrXIV,413220,413737,10.32520228,chrXIV,413638,416281,YNL112W,5107,+,0,413478.5,-159.5
chrXIV,626931,627660,10.60515643,chrXIV,627455,628616,YNL001W,5225,+,0,627295.5,-159.5
chrX,302762,303254,12.35552589,chrX,299156,302849,YJL074C,610,-,0,303008,-159
chrVII,265767,266203,8.998079982,chrVII,266144,267524,YGL130W,3828,+,0,265985,-159
chrX,472313,472887,10.97865232,chrX,472759,474082,YJR026W,713,+,0,472600,-159
chrX,472313,472887,10.97865232,chrX,472759,478028,YJR027W,712,+,0,472600,-159
chrX,636664,637076,6.920112453,chrX,637029,637635,YJR112W,798,+,0,636870,-159
chrXII,1035748,1036118,1.976168218,chrXII,1036092,1038753,YLR451W,4850,+,0,1035933,-159
chrV,236927,237628,15.26126483,chrV,235769,237119,YER043C,261,-,0,237277.5,-158.5
chrXII,73093,73515,7.815525071,chrXII,70632,73146,YLL034C,4320,-,0,73304,-158
chrXVI,85203,85707,11.14050711,chrXVI,84508,85297,YPL246C,5349,-,0,85455,-158
chrIV,981189,981417,9.306354039,chrIV,981461,982778,YDR261W-A,1859,+,-45,981303,-158
chrIV,981189,981417,9.306354039,chrIV,981461,986775,YDR261W-B,1858,+,-45,981303,-158
chrIV,1258358,1258716,3.459644482,chrIV,1258695,1259709,YDR392W,2005,+,0,1258537,-158
chrXV,502372,502847,11.03940752,chrXV,497505,502452,YOR093C,3180,-,0,502609.5,-157.5
chrXVI,583988,584411,5.453096323,chrXVI,583061,584042,YPR011C,5615,-,0,584199.5,-157.5
chrII,132023,132508,6.346056132,chrII,132423,133749,YBL046W,929,+,0,132265.5,-157.5
chrXII,845683,846206,11.19030514,chrXII,846102,847422,YLR360W,4749,+,0,845944.5,-157.5
chrXIII,16705,17106,8.340775594,chrXIII,17063,18809,YML127W,6160,+,0,16905.5,-157.5
chrXVI,203019,203506,12.99827699,chrXVI,203420,204941,YPL181W,5417,+,0,203262.5,-157.5
chrII,454468,454906,1.398923008,chrII,453792,454530,YBR107C,1097,-,0,454687,-157
chrIV,1045030,1045306,3.126112063,chrIV,1043145,1045011,YDR292C,1892,-,-20,1045168,-157
chrV,437707,438213,12.96434928,chrV,437266,437803,YER134C,375,-,0,437960,-157
chrXI,428602,428814,14.70017411,chrXI,427294,428551,YKL008C,2782,-,-52,428708,-157
chrXIV,640074,640468,1.371000443,chrXIV,639181,640114,YNR007C,5234,-,0,640271,-157
chrII,534871,535333,14.29836677,chrII,535259,536096,YBR146W,1143,+,0,535102,-157
chrIV,1127498,1127930,4.777029827,chrIV,1127871,1129374,YDR330W,1935,+,0,1127714,-157
chrIV,1298077,1298471,3.693324593,chrIV,1298431,1301011,YDR416W,2030,+,0,1298274,-157
chrV,401970,402464,10.36951577,chrV,402374,402719,YER121W,361,+,0,402217,-157
chrVI,106084,106430,8.548672413,chrVI,106414,106732,YFL015W-A,2466,+,0,106257,-157
chrVII,475089,475685,7.912669416,chrVII,475544,476069,YGL010W,3952,+,0,475387,-157
chrXII,116127,116421,7.427470652,chrXII,116431,121111,YLL015W,4339,+,-11,116274,-157
chrXIII,793342,793794,4.417596138,chrXIII,793725,794667,YMR262W,6590,+,0,793568,-157
chrXV,233479,234899,13.26943167,chrXV,234346,234546,snR81,6235,+,0,234189,-157
chrXV,880502,881112,5.210790068,chrXV,880964,882272,YOR301W,3400,+,0,880807,-157
chrV,39444,39943,6.045029055,chrV,36534,39537,YEL061C,139,-,0,39693.5,-156.5
chrXI,75440,75941,6.723902531,chrXI,74931,75534,YKL196C,2579,-,0,75690.5,-156.5
chrV,111035,111492,7.099426742,chrV,111420,115800,YEL022W,184,+,0,111263.5,-156.5
chrXII,561629,562072,4.393513448,chrXII,562007,563390,YLR210W,4585,+,0,561850.5,-156.5
chrXIV,47879,48380,7.381140136,chrXIV,48286,49216,YNL312W,4899,+,0,48129.5,-156.5
chrXV,860872,861163,8.445562483,chrXV,861174,865593,YOR291W,3388,+,-12,861017.5,-156.5
chrII,418999,419641,8.070725514,chrII,418906,419164,YBR085C-A,1074,-,0,419320,-156
chrIV,530591,531115,7.318119942,chrIV,527421,530697,YDR038C,1619,-,0,530853,-156
chrII,461688,462276,10.55251955,chrII,462138,462579,YBR111W-A,1103,+,0,461982,-156
chrIV,1294304,1294768,10.0906166,chrIV,1294692,1295400,YDR412W,2026,+,0,1294536,-156
chrV,251336,251806,12.99896196,chrV,251727,253662,YER049W,270,+,0,251571,-156
chrX,445469,446063,10.21206935,chrX,445922,448025,YJR005W,689,+,0,445766,-156
chrXII,937124,937644,13.12520679,chrXII,937540,940981,YLR410W,4804,+,0,937384,-156
chrVII,123182,123739,8.360310795,chrVII,122693,123305,YGL200C,3756,-,0,123460.5,-155.5
chrXII,157603,158168,11.02994078,chrXII,156854,157730,YLR003C,4357,-,0,157885.5,-155.5
chrXII,862117,862702,7.836866586,chrXII,861717,862254,YLR370C,4762,-,0,862409.5,-155.5
chrVII,1052470,1052865,7.857734869,chrVII,1052823,1057257,YGR281W,4266,+,0,1052667.5,-155.5
chrXII,388112,388919,12.29851191,chrXII,388671,388773,YLR120W-A,4477,+,0,388515.5,-155.5
chrXIV,323496,323855,6.606694924,chrXIV,323831,325052,YNL165W,5049,+,0,323675.5,-155.5
chrXIV,779507,780012,6.748999533,chrXIV,779915,781040,YNR075W,5304,+,0,779759.5,-155.5
chrXV,572792,573245,10.09587162,chrXV,573174,574830,YOR132W,3220,+,0,573018.5,-155.5
chrIV,894327,894987,8.746978203,chrIV,894088,894502,YDR215C,1810,-,0,894657,-155
chrVIII,123394,124096,14.29894495,chrVIII,122888,123590,YHR008C,5898,-,0,123745,-155
chrXIII,366643,367077,2.981650395,chrXIII,363363,366705,YMR047C,6354,-,0,366860,-155
chrVII,911496,911958,14.10236573,chrVII,911882,912812,YGR208W,4191,+,0,911727,-155
chrXV,254887,255475,5.21770435,chrXV,255336,256101,YOL038W,3039,+,0,255181,-155
chrIV,286537,287162,11.67013845,chrIV,285390,286695,YDL097C,1474,-,0,286849.5,-154.5
chrV,45735,46016,11.1413272,chrV,45019,45721,YEL057C,144,-,-15,45875.5,-154.5
chrXI,321497,321848,6.492164628,chrXI,321014,321518,YKL063C,2723,-,0,321672.5,-154.5
chrXII,131286,131851,13.39034121,chrXII,131204,131414,YLL009C,4345,-,0,131568.5,-154.5
chrXIII,228564,229073,8.900853263,chrXIII,226993,228664,YML023C,6275,-,0,228818.5,-154.5
chrXVI,127982,128503,2.272096741,chrXVI,126633,128088,YPL224C,5371,-,0,128242.5,-154.5
chrXVI,296570,297033,2.852254058,chrXVI,292816,296647,YPL137C,5462,-,0,296801.5,-154.5
chrIV,1226448,1226885,3.420532034,chrIV,1226821,1228303,YDR376W,1987,+,0,1226666.5,-154.5
chrVII,457809,458192,5.058816831,chrVII,458155,458992,YGL019W,3942,+,0,458000.5,-154.5
chrXIII,902365,902924,8.127135111,chrXIII,902799,903849,YMR315W,6650,+,0,902644.5,-154.5
chrXV,727032,727681,12.50389172,chrXV,727511,729644,YOR206W,3303,+,0,727356.5,-154.5
chrII,609688,610126,11.40167539,chrII,609081,609753,YBR193C,1193,-,0,609907,-154
chrXIII,191816,192026,20.11686664,chrXIII,190243,191767,YML043C,6254,-,-50,191921,-154
chrXV,108829,109271,5.635487789,chrXV,108257,108896,YOL111C,2958,-,0,109050,-154
chrXVI,230734,231250,8.24736155,chrXVI,229038,230838,YPL169C,5429,-,0,230992,-154
chrXVI,408441,409355,12.33245037,chrXVI,408009,408744,YPL078C,5524,-,0,408898,-154
chrV,73450,73782,11.20977837,chrV,73770,75327,YEL042W,161,+,0,73616,-154
chrXI,179059,179965,13.23401799,chrXI,179666,180263,YKL141W,2638,+,0,179512,-154
chrXIV,457325,457773,3.131895543,chrXIV,457703,461990,YNL088W,5134,+,0,457549,-154
chrXV,754880,755466,7.980338169,chrXV,755327,756125,YOR220W,3317,+,0,755173,-154
chrXVI,114917,115397,13.50914832,chrXVI,115311,116487,YPL230W,5365,+,0,115157,-154
chrII,405258,405551,8.751704387,chrII,401252,405251,YBR081C,1068,-,-8,405404.5,-153.5
chrIV,565583,566004,5.977801313,chrIV,565022,565640,YDR056C,1637,-,0,565793.5,-153.5
chrIX,60716,60979,4.779946246,chrIX,57337,60694,YIL151C,2191,-,-23,60847.5,-153.5
chrX,187638,187957,3.143954323,chrX,187125,187644,YJL124C,558,-,0,187797.5,-153.5
chrXI,191385,191806,3.860710941,chrXI,189123,191442,YKL134C,2646,-,0,191595.5,-153.5
chrXIII,599019,599604,4.148542624,chrXIII,597331,599158,YMR168C,6486,-,0,599311.5,-153.5
chrXIII,834966,835537,3.536593573,chrXIII,833355,835098,YMR282C,6612,-,0,835251.5,-153.5
chrXIV,626931,627660,10.60515643,chrXIV,626173,627142,YNL002C,5224,-,0,627295.5,-153.5
chrIV,1339344,1339699,13.85932872,chrIV,1339675,1340719,YDR439W,2053,+,0,1339521.5,-153.5
chrVIII,386700,387457,14.45554065,chrVIII,387232,387445,YHR143W-A,6058,+,0,387078.5,-153.5
chrXIII,745967,746430,3.691493912,chrXIII,746352,747729,YMR238W,6564,+,0,746198.5,-153.5
chrXV,216637,217306,11.2965489,chrXV,217125,218448,YOL059W,3016,+,0,216971.5,-153.5
chrII,59329,59741,4.303562329,chrII,51018,59382,YBL088C,883,-,0,59535,-153
chrII,425589,426249,6.841104102,chrII,424989,425766,YBR088C,1077,-,0,425919,-153
chrII,447269,447683,17.41103506,chrII,445061,447323,YBR102C,1091,-,0,447476,-153
chrVII,140004,140224,3.651298656,chrVII,139718,139961,YGL194C-A,3762,-,-44,140114,-153
chrVII,306182,306670,9.645511874,chrVII,304332,306273,YGL107C,3852,-,0,306426,-153
chrVIII,54144,54494,7.894378597,chrVIII,53218,54166,YHL026C,5856,-,0,54319,-153
chrXIV,164272,164674,6.945816188,chrXIV,160630,164320,YNL257C,4957,-,0,164473,-153
chrXV,69972,70422,7.900972954,chrXV,69375,70044,YOL135C,2934,-,0,70197,-153
chrIV,471305,472093,15.61080758,chrIV,471852,472941,YDR012W,1588,+,0,471699,-153
chrVIII,406742,407156,4.93470745,chrVIII,407102,410789,YHR155W,6070,+,0,406949,-153
chrX,609295,609943,3.883678099,chrX,609772,610741,YJR095W,781,+,0,609619,-153
chrXV,820671,821067,4.721021395,chrXV,821022,822294,YOR266W,3363,+,0,820869,-153
chrIX,99086,100051,13.45492623,chrIX,98526,99416,YIL133C,2211,-,0,99568.5,-152.5
chrV,68666,69223,15.16302838,chrV,67628,68792,YEL046C,157,-,0,68944.5,-152.5
chrVIII,193419,193976,9.936542698,chrVIII,192804,193545,YHR043C,5939,-,0,193697.5,-152.5
chrII,117288,117583,4.321022213,chrII,117588,119166,YBL054W,921,+,-6,117435.5,-152.5
chrX,189283,189842,7.716613665,chrX,189715,190243,YJL122W,560,+,0,189562.5,-152.5
chrX,452073,452480,11.84535932,chrX,452429,453446,YJR008W,693,+,0,452276.5,-152.5
chrXVI,150171,150750,7.87802063,chrXVI,150613,151330,YPL213W,5383,+,0,150460.5,-152.5
chrIII,160311,160739,7.38575741,chrIII,158537,160373,YCR023C,3602,-,0,160525,-152
chrIII,246565,247055,2.821277426,chrIII,246962,247910,YCR073W-A,3653,+,0,246810,-152
chrVII,732575,733943,10.11237225,chrVII,733411,733627,YGR121W-A,4094,+,0,733259,-152
chrXV,265072,265480,9.24519488,chrXV,265428,266169,YOL032W,3045,+,0,265276,-152
chrVII,389692,390033,4.820350577,chrVII,388967,389711,YGL061C,3899,-,0,389862.5,-151.5
chrX,604134,604575,12.71113162,chrX,603219,604203,YJR093C,778,-,0,604354.5,-151.5
chrXIII,534500,535199,12.36071254,chrXIII,533162,534698,YMR131C,6444,-,0,534849.5,-151.5
chrXIII,880175,880592,9.685272534,chrXIII,879062,880232,YMR305C,6638,-,0,880383.5,-151.5
chrXV,436265,436728,13.94339432,chrXV,433687,436345,YOR058C,3143,-,0,436496.5,-151.5
chrXV,847059,847502,11.77420951,chrXV,846268,847129,YOR281C,3378,-,0,847280.5,-151.5
chrVII,342948,343385,2.247584342,chrVII,343318,344584,YGL090W,3869,+,0,343166.5,-151.5
chrVII,452034,452469,7.841603662,chrVII,452403,454560,YGL022W,3939,+,0,452251.5,-151.5
