chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXIV,254211,254492,422,chrXIV,254417,255017,YNL208W,5006,+,0,254351.5,-65.5
chrXII,819081,819412,368,chrXII,819311,820142,YLR344W,4732,+,0,819246.5,-64.5
chrIV,1325233,1325497,132,chrIV,1324476,1325301,YDR429C,2043,-,0,1325365,-64
chrXI,604211,604381,329,chrXI,603194,604232,YKR087C,2879,-,0,604296,-64
chrV,281513,281777,170,chrV,281709,282366,YER063W,287,+,0,281645,-64
chrXIII,104039,104412,384,chrXIII,103982,104162,YML081C-A,6211,-,0,104225.5,-63.5
chrII,111240,111507,15,chrII,111436,112708,YBL058W,917,+,0,111373.5,-62.5
chrXI,407182,407420,323,chrXI,405189,407241,YKL017C,2773,-,0,407301,-60
chrXIV,241520,241736,420,chrXIV,241688,244172,YNL216W,4998,+,0,241628,-60
chrXIV,444165,444583,431,chrXIV,443397,444315,YNL096C,5126,-,0,444374,-59
chrXVI,355337,355604,529,chrXVI,352862,355412,YPL105C,5496,-,0,355470.5,-58.5
chrXIII,170193,170495,388,chrXIII,170401,171310,YML052W,6244,+,0,170344,-57
chrIX,383384,383634,156,chrIX,383565,384165,YIR017W-A,2376,+,0,383509,-56
chrXIV,58001,58198,414,chrXIV,58154,58808,YNL306W,4905,+,0,58099.5,-54.5
chrII,28289,28456,8,chrII,28426,28546,YBL100W-C,867,+,0,28372.5,-53.5
chrII,257863,258191,24,chrII,257111,257975,YBR011C,992,-,0,258027,-52
chrXV,1018677,1018919,505,chrXV,1017879,1018746,YOR362C,3468,-,0,1018798,-52
chrIX,241811,241969,150,chrIX,241942,242716,YIL064W,2286,+,0,241890,-52
chrVII,920311,920733,244,chrVII,920574,921788,YGR214W,4197,+,0,920522,-52
chrX,623433,623623,302,chrX,623580,624603,YJR105W,791,+,0,623528,-52
chrXIV,758971,759329,451,chrXIV,755745,759099,YNR067C,5296,-,0,759150,-51
chrXVI,645136,646661,540,chrXVI,645949,646153,YPR036W-A,5642,+,0,645898.5,-50.5
chrX,469524,469731,291,chrX,468554,469579,YJR021C,707,-,0,469627.5,-48.5
chrII,89855,90005,13,chrII,89977,90226,YBL071W-A,901,+,0,89930,-47
chrII,786805,787112,42,chrII,787005,788430,YBR293W,1302,+,0,786958.5,-46.5
chrIV,491275,491660,81,chrIV,491514,492324,YDR025W,1602,+,0,491467.5,-46.5
chrXIII,777161,777311,410,chrXIII,775945,777190,YMR253C,6581,-,0,777236,-46
chrXV,901041,901437,501,chrXV,900249,901194,YOR312C,3412,-,0,901239,-45
chrIX,68459,68865,144,chrIX,68707,69528,YIL148W,2194,+,0,68662,-45
chrVII,157786,157936,208,chrVII,157905,159096,YGL181W,3777,+,0,157861,-44
chrVII,648735,649164,229,chrVII,648382,648907,YGR085C,4055,-,0,648949.5,-42.5
chrXV,806962,807168,492,chrXV,805031,807023,YOR254C,3351,-,0,807065,-42
chrIV,465105,465744,79,chrIV,465050,465383,YDR010C,1586,-,0,465424.5,-41.5
chrXI,112470,112619,312,chrXI,110463,112503,YKL179C,2597,-,0,112544.5,-41.5
chrXIII,558444,558687,404,chrXIII,557480,558524,YMR146C,6461,-,0,558565.5,-41.5
chrXII,722205,722623,364,chrXII,721998,722373,YLR295C,4679,-,0,722414,-41
chrXV,92679,93103,456,chrXV,92025,92850,YOL121C,2948,-,0,92891,-41
chrIV,539688,539838,85,chrIV,539802,540414,YDR041W,1622,+,0,539763,-39
chrV,270059,270388,169,chrV,269422,270185,YER056C-A,279,-,0,270223.5,-38.5
chrVI,155832,155990,201,chrVI,154526,155873,YFR005C,2490,-,0,155911,-38
chrXVI,822258,822908,546,chrXVI,822619,824338,YPR145W,5755,+,0,822583,-36
chrV,408817,409380,180,chrV,407341,409063,YER124C,364,-,0,409098.5,-35.5
chrV,545339,545810,189,chrV,545610,546414,YER177W,430,+,0,545574.5,-35.5
chrVI,251753,251921,203,chrVI,250162,251803,YFR051C,2544,-,0,251837,-34
chrII,392239,392413,29,chrII,391804,392293,YBR077C,1064,-,0,392326,-33
chrXI,109022,109454,311,chrXI,109268,110129,YKL180W,2596,+,0,109238,-30
chrVII,67487,67649,205,chrVII,67597,69331,YGL228W,3727,+,0,67568,-29
chrXIV,228970,229162,419,chrXIV,229093,229714,YNL222W,4992,+,0,229066,-27
chrXIV,339299,339445,425,chrXIV,338477,339347,YNL159C,5056,-,0,339372,-25
chrIV,1401530,1401963,134,chrIV,1401769,1402564,YDR471W,2087,+,0,1401746.5,-22.5
chrVII,726687,727217,234,chrVII,726973,727730,YGR118W,4090,+,0,726952,-21
chrII,458349,458825,34,chrII,458607,458832,YBR109W-A,1100,+,0,458587,-20
chrXIV,494797,495243,435,chrXIV,493955,495001,YNL069C,5153,-,0,495020,-19
chrXI,431668,432105,324,chrXI,431905,432720,YKL006W,2785,+,0,431886.5,-18.5
chrXIII,759332,760246,408,chrXIII,759806,761891,YMR246W,6574,+,0,759789,-17
chrX,392141,392386,289,chrX,391832,392249,YJL027C,659,-,0,392263.5,-14.5
chrX,578018,578390,298,chrX,577254,578190,YJR077C,763,-,0,578204,-14
chrXIV,479086,479272,434,chrXIV,478565,479165,YNL079C,5143,-,0,479179,-14
chrXII,712931,713411,363,chrXII,712536,713158,YLR287C-A,4671,-,0,713171,-13
chrXIV,542847,543058,443,chrXIV,542962,544978,YNL045W,5179,+,0,542952.5,-9.5
chrII,392643,393589,30,chrII,393122,394742,YBR078W,1065,+,0,393116,-6
chrV,571029,571277,192,chrV,571154,571523,YER189W,444,+,0,571153,-1
chrXVI,653712,654630,541,chrXVI,654165,654847,YPR043W,5649,+,0,654171,6
chrIV,455089,455326,76,chrIV,455200,456583,YDR004W,1580,+,0,455207.5,7.5
chrX,337903,338086,287,chrX,337883,338003,YJL052C-A,633,-,0,337994.5,8.5
chrVIII,209190,209776,262,chrVIII,209474,209645,YHR050W-A,5948,+,0,209483,9
chrII,87731,88674,11,chrII,88190,88277,snR56,5834,+,0,88202.5,12.5
chrVII,810159,810319,238,chrVII,810226,810505,YGR161W-C,4137,+,0,810239,13
chrXIV,498464,498640,436,chrXIV,498537,498684,YNL067W-A,5155,+,0,498552,15
chrXVI,297110,298561,525,chrXVI,297677,297851,YPL135C-A,5465,-,0,297835.5,15.5
chrII,89343,89723,12,chrII,89457,89556,YBL071C-B,900,-,0,89533,23
chrI,141141,143644,5,chrI,142367,142468,snR18,6214,+,0,142392.5,25.5
chrIV,541288,542017,86,chrIV,541602,541700,snR47,5877,-,0,541652.5,47.5
chrXIII,774213,775384,409,chrXIII,774751,774931,YMR251W-A,6579,+,0,774798.5,47.5
chrVII,557396,557853,224,chrVII,557564,557786,YGR035W-A,4002,+,0,557624.5,60.5
chrIII,77512,78204,47,chrIII,76017,77919,YCL025C,3553,-,0,77858,61
chrXII,782882,783760,366,chrXII,783126,783387,YLR327C,4714,-,0,783321,66
chrXII,423461,423626,349,chrXII,423473,423800,YLR140W,4497,+,0,423543.5,70.5
chrX,628618,628951,303,chrX,628711,629083,YJR108W,794,+,0,628784.5,73.5
chrXII,262957,263583,343,chrXII,263193,263948,YLR061W,4416,+,0,263270,77
chrXV,831985,832836,496,chrXV,832332,832521,snR8,5867,+,0,832410.5,78.5
chrXI,356267,356535,320,chrXI,356321,356642,YKL044W,2743,+,0,356401,80
chrXIV,518606,519556,439,chrXIV,519099,519169,tD(GUC)N,5914,-,0,519081,88
chrXII,53316,54361,333,chrXII,53130,53931,YLL041C,4313,-,0,53838.5,92.5
chrVIII,557939,558272,272,chrVIII,558013,559924,YHR218W,6148,+,0,558105.5,92.5
chrXV,720138,720416,486,chrXV,720180,720510,YOR199W,3296,+,0,720277,97
