chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrIX,431979,432604,11.66966757,chrIX,430497,432111,YIR039C,2405,-,0,432291.5,-180.5
chrXIII,701043,701396,21.62781902,chrXIII,698810,701039,YMR216C,6541,-,-5,701219.5,-180.5
chrXVI,918924,919519,9.058543416,chrXVI,917076,919041,YPR190C,5811,-,0,919221.5,-180.5
chrXIII,560597,561032,8.75918034,chrXIII,560995,561856,YMR149W,6464,+,0,560814.5,-180.5
chrIV,1019036,1019338,6.098268512,chrIV,1019367,1020420,YDR279W,1879,+,-30,1019187,-180
chrX,79688,80260,2.22517676,chrX,80154,81915,YJL186W,491,+,0,79974,-180
chrXIV,23,1083,1.893385929,chrXIV,733,1216,YNL339W-B,4871,+,0,553,-180
chrII,454514,454905,4.002409385,chrII,453792,454530,YBR107C,1097,-,0,454709.5,-179.5
chrVII,337517,337934,5.657635786,chrVII,337905,341859,YGL092W,3867,+,0,337725.5,-179.5
chrVIII,231718,232187,7.882563289,chrVIII,232132,233296,YHR068W,5970,+,0,231952.5,-179.5
chrXIV,350556,350963,46.98133422,chrXIV,350939,351383,YNL147W,5068,+,0,350759.5,-179.5
chrIV,946031,946235,2.233367084,chrIV,946312,946400,tY(GUA)D,6148,+,-78,946133,-179
chrXIII,568209,568533,2.809281056,chrXIII,568550,570194,YMR155W,6471,+,-18,568371,-179
chrXVI,599405,599975,1.874413013,chrXVI,599869,600217,YPR020W,5625,+,0,599690,-179
chrVII,508288,508797,4.90857362,chrVII,508109,508364,YGR008C,3971,-,0,508542.5,-178.5
chrXI,590020,590411,8.67925224,chrXI,590394,591357,YKR080W,2872,+,0,590215.5,-178.5
chrXIV,678385,678854,2.199770902,chrXIV,678798,680454,YNR030W,5257,+,0,678619.5,-178.5
chrXVI,171057,171552,4.107201143,chrXVI,171483,171954,YPL200W,5396,+,0,171304.5,-178.5
chrIII,211524,211922,3.024479163,chrIII,210717,211545,YCR047C,3630,-,0,211723,-178
chrXIV,640111,640473,2.349753809,chrXIV,639181,640114,YNR007C,5234,-,0,640292,-178
chrVII,355452,355844,5.547247468,chrVII,355826,356972,YGL082W,3877,+,0,355648,-178
chrXVI,752938,753306,3.894748549,chrXVI,753300,754248,YPR114W,5721,+,0,753122,-178
chrVII,452085,452478,6.038188473,chrVII,450196,452104,YGL023C,3938,-,0,452281.5,-177.5
chrXIII,475332,475928,8.98340279,chrXIII,473419,475453,YMR104C,6414,-,0,475630,-177
chrXIII,624153,624361,27.21969162,chrXIII,623615,624080,YMR181C,6502,-,-74,624257,-177
chrXVI,551542,552142,5.457765088,chrXVI,552019,553408,YPL003W,5600,+,0,551842,-177
chrV,286860,287321,5.555609329,chrV,285240,286914,YER065C,289,-,0,287090.5,-176.5
chrXVI,676823,677294,15.78957815,chrXVI,675976,676882,YPR061C,5667,-,0,677058.5,-176.5
chrII,461734,462189,5.77027296,chrII,462138,462579,YBR111W-A,1103,+,0,461961.5,-176.5
chrVIII,74904,75565,2.209947033,chrVIII,75411,75777,YHL015W,5869,+,0,75234.5,-176.5
chrXIV,592854,593245,17.69012868,chrXIV,593226,595347,YNL021W,5205,+,0,593049.5,-176.5
chrV,171752,172236,1.399226175,chrV,167807,171818,YER008C,221,-,0,171994,-176
chrXV,653843,654277,6.102718041,chrXV,652009,653884,YOR171C,3264,-,0,654060,-176
chrXVI,347304,347826,4.948776531,chrXVI,345263,347389,YPL109C,5492,-,0,347565,-176
chrXV,517248,517682,12.06641556,chrXV,517641,518490,YOR104W,3191,+,0,517465,-176
chrXVI,386750,387030,3.048110833,chrXVI,387066,393654,YPL085W,5517,+,-37,386890,-176
chrV,453014,453551,4.285241855,chrV,453458,454919,YER141W,385,+,0,453282.5,-175.5
chrIV,125017,125329,3.800701892,chrIV,123864,124998,YDL188C,1376,-,-20,125173,-175
chrXI,425796,426336,4.808225111,chrXI,426241,426952,YKL009W,2781,+,0,426066,-175
chrII,625310,625883,3.109315185,chrII,625771,628309,YBR202W,1206,+,0,625596.5,-174.5
chrVIII,54189,54491,5.496658812,chrVIII,53218,54166,YHL026C,5856,-,-24,54340,-174
chrVIII,488104,488716,1.860985688,chrVIII,487711,488236,YHR193C,6113,-,0,488410,-174
chrII,595823,596057,4.947760178,chrII,596114,597065,YBR183W,1182,+,-58,595940,-174
chrII,142785,143298,17.81429694,chrII,142111,142868,YBL040C,935,-,0,143041.5,-173.5
chrX,466079,466684,3.184094292,chrX,464450,466208,YJR016C,702,-,0,466381.5,-173.5
chrXIII,118843,119300,7.845582939,chrXIII,115733,118898,YML075C,6218,-,0,119071.5,-173.5
chrX,187672,187962,2.643019584,chrX,187125,187644,YJL124C,558,-,-29,187817,-173
chrXIV,197658,198574,1.36251539,chrXIV,196425,197943,YNL241C,4973,-,0,198116,-173
chrVII,411172,411584,5.584655401,chrVII,411551,412160,YGL047W,3913,+,0,411378,-173
chrXVI,272803,273359,3.683416151,chrXVI,273254,275867,YPL147W,5452,+,0,273081,-173
chrIV,1218997,1219482,3.353239658,chrIV,1219412,1220948,YDR371W,1980,+,0,1219239.5,-172.5
chrXV,449087,449438,9.703917707,chrXV,449435,451325,YOR066W,3151,+,0,449262.5,-172.5
chrX,468212,468694,3.305885872,chrX,467231,468281,YJR019C,705,-,0,468453,-172
chrX,195887,196341,1.871068759,chrX,196286,197126,YJL115W,567,+,0,196114,-172
chrXV,784444,784924,6.063819835,chrXV,784856,786744,YOR239W,3337,+,0,784684,-172
chrX,598217,598798,1.737228789,chrX,595060,598336,YJR091C,776,-,0,598507.5,-171.5
chrXIV,510136,510631,8.447551027,chrXIV,508775,510212,YNL062C,5162,-,0,510383.5,-171.5
chrXIV,614371,614926,7.22055469,chrXIV,614820,616083,YNL009W,5217,+,0,614648.5,-171.5
chrII,760041,760387,15.28893661,chrII,757619,760043,YBR276C,1285,-,0,760214,-171
chrXI,176455,176849,8.011522259,chrXI,175842,176481,YKL144C,2635,-,0,176652,-171
chrVII,848327,848769,10.82891044,chrVII,848719,849067,YGR176W,4158,+,0,848548,-171
chrXII,136253,136686,1.935688284,chrXII,134301,136299,YLL007C,4347,-,0,136469.5,-170.5
chrXI,364415,364796,3.252110176,chrXI,364776,364876,snR69,5847,+,0,364605.5,-170.5
chrXV,912529,912772,5.54245162,chrXV,912821,913463,YOR319W,3421,+,-50,912650.5,-170.5
chrIV,87162,87630,3.495893774,chrIV,86206,87226,YDL209C,1355,-,0,87396,-170
chrIV,245492,246012,6.862534859,chrIV,245132,245582,YDL121C,1449,-,0,245752,-170
chrXIV,227086,227452,4.201394323,chrXIV,224795,227099,YNL224C,4990,-,0,227269,-170
chrIV,245492,246012,6.862534859,chrIV,245922,246447,YDL120W,1450,+,0,245752,-170
chrV,156391,156873,6.340533123,chrV,156802,157498,YER002W,213,+,0,156632,-170
chrVII,800198,800552,4.657050901,chrVII,800545,801823,YGR156W,4131,+,0,800375,-170
chrXI,437382,437832,1.143464435,chrXI,437777,438544,YKL002W,2789,+,0,437607,-170
chrXIV,541826,542440,3.837991346,chrXIV,542303,542822,YNL046W,5178,+,0,542133,-170
chrV,335164,335551,2.591603393,chrV,333175,335188,YER088C,322,-,0,335357.5,-169.5
chrXIV,471049,471494,5.483828048,chrXIV,470052,471102,YNL084C,5138,-,0,471271.5,-169.5
chrXII,286392,286908,7.08939357,chrXII,286819,287674,YLR079W,4434,+,0,286650,-169
chrXV,184923,185613,5.810089156,chrXV,185437,185644,YOL077W-A,2998,+,0,185268,-169
chrXIII,318388,318785,4.632505819,chrXIII,317164,318418,YMR021C,6325,-,0,318586.5,-168.5
chrX,302834,303189,3.175807111,chrX,303180,305118,YJL073W,611,+,0,303011.5,-168.5
chrXIV,370016,370430,9.885235046,chrXIV,368594,370055,YNL137C,5081,-,0,370223,-168
chrVII,984683,984911,3.295821652,chrVII,984965,985685,YGR247W,4231,+,-55,984797,-168
chrIX,96322,97463,2.82736542,chrIX,96521,96725,YIL134C-A,2209,-,0,96892.5,-167.5
chrX,490805,491154,3.832420378,chrX,486585,490812,YJR031C,717,-,0,490979.5,-167.5
chrXV,108836,109291,2.413732632,chrXV,108257,108896,YOL111C,2958,-,0,109063.5,-167.5
chrXII,723655,724096,4.174391267,chrXII,724043,724433,YLR297W,4681,+,0,723875.5,-167.5
chrXVI,814055,814395,5.211860144,chrXVI,813155,814058,YPR139C,5749,-,0,814225,-167
chrIX,45730,46336,1.701985736,chrIX,46200,46815,YIL158W,2182,+,0,46033,-167
chrVII,560369,560660,1.056183004,chrVII,560681,561350,YGR038W,4005,+,-22,560514.5,-166.5
chrVII,589451,589866,8.310310394,chrVII,589825,590911,YGR048W,4017,+,0,589658.5,-166.5
chrVII,670116,670325,2.784378631,chrVII,670387,671911,YGR093W,4063,+,-63,670220.5,-166.5
chrXII,363731,364166,1.539100824,chrXII,364115,365330,YLR107W,4463,+,0,363948.5,-166.5
chrIV,1349865,1350343,5.029530518,chrIV,1345675,1349938,YDR443C,2057,-,0,1350104,-166
chrXIII,247414,247774,18.17732034,chrXIII,246894,247428,YML011C,6288,-,0,247594,-166
chrXV,453437,453819,21.15312292,chrXV,451728,453462,YOR067C,3152,-,0,453628,-166
chrVII,180288,180778,6.035573529,chrVII,180699,182118,YGL172W,3786,+,0,180533,-166
chrXI,640187,640559,8.204966152,chrXI,640539,642504,YKR101W,2894,+,0,640373,-166
chrII,124696,125153,5.715875467,chrII,122752,124759,YBL051C,924,-,0,124924.5,-165.5
chrIV,1383432,1383785,5.516123566,chrIV,1382318,1383443,YDR459C,2073,-,0,1383608.5,-165.5
chrVII,859288,859995,3.361025671,chrVII,859062,859476,YGR183C,4165,-,0,859641.5,-165.5
chrIV,52091,52466,3.196541572,chrIV,52444,54100,YDL225W,1339,+,0,52278.5,-165.5
chrIV,363479,364092,2.10110937,chrIV,363951,364779,YDL051W,1522,+,0,363785.5,-165.5
chrIV,286577,287143,6.571263905,chrIV,285390,286695,YDL097C,1474,-,0,286860,-165
chrV,51488,51920,3.567830787,chrV,48470,51539,YEL055C,146,-,0,51704,-165
chrXVI,814055,814395,5.211860144,chrXVI,814390,815536,YPR140W,5750,+,0,814225,-165
chrIII,192932,193433,10.55372905,chrIII,191833,193018,YCR035C,3616,-,0,193182.5,-164.5
chrXIV,418398,418907,1.707540062,chrXIV,417825,418488,YNL110C,5109,-,0,418652.5,-164.5
chrVII,423696,423895,5.777715421,chrVII,423960,425007,YGL039W,3922,+,-66,423795.5,-164.5
chrIV,258487,258951,7.483302401,chrIV,256632,258555,YDL113C,1458,-,0,258719,-164
chrIX,356838,357280,14.47728282,chrIX,356142,356895,YIR001C,2359,-,0,357059,-164
chrVI,64799,65393,3.510409156,chrVI,64242,64932,YFL034C-A,2443,-,0,65096,-164
chrXIII,228605,229051,10.45396596,chrXIII,226993,228664,YML023C,6275,-,0,228828,-164
chrXV,841018,841448,5.447833371,chrXV,839083,841069,YOR275C,3372,-,0,841233,-164
chrII,581295,581776,3.175857808,chrII,579149,581372,YBR172C,1170,-,0,581535.5,-163.5
chrIV,548335,548612,10.19939714,chrIV,547977,548310,YDR045C,1626,-,-26,548473.5,-163.5
chrIV,811531,812361,5.485037455,chrIV,812109,812850,YDR174W,1761,+,0,811946,-163
chrXVI,503028,503678,6.684274229,chrXVI,503516,504242,YPL024W,5579,+,0,503353,-163
chrX,302834,303189,3.175807111,chrX,299156,302849,YJL074C,610,-,0,303011.5,-162.5
chrII,496782,497217,40.74838434,chrII,497162,499277,YBR131W,1126,+,0,496999.5,-162.5
chrIV,926765,927379,2.8817782,chrIV,926292,926910,YDR231C,1826,-,0,927072,-162
chrXV,592472,593026,5.244073379,chrXV,589941,592587,YOR141C,3229,-,0,592749,-162
chrXVI,318936,319278,12.61848285,chrXVI,317640,318945,YPL123C,5477,-,0,319107,-162
chrV,254309,254677,4.341228916,chrV,254655,256134,YER051W,272,+,0,254493,-162
chrXVI,653650,654356,5.537729016,chrXVI,654165,654847,YPR043W,5649,+,0,654003,-162
chrVII,269061,269412,57.61462323,chrVII,267722,269075,YGL129C,3829,-,0,269236.5,-161.5
chrXII,332054,332499,2.909924282,chrXII,329676,332115,YLR095C,4450,-,0,332276.5,-161.5
chrXVI,98515,99058,7.76162175,chrXVI,96495,98625,YPL240C,5355,-,0,98786.5,-161.5
chrXVI,370568,371081,6.359279386,chrXVI,369838,370663,YPL094C,5508,-,0,370824.5,-161.5
chrII,182043,182434,4.151216826,chrII,182400,184125,YBL020W,958,+,0,182238.5,-161.5
chrVIII,272278,272651,6.61707595,chrVIII,272626,273616,YHR083W,5992,+,0,272464.5,-161.5
chrXI,615323,615812,4.181596496,chrXI,615729,617535,YKR093W,2885,+,0,615567.5,-161.5
chrIX,193107,193605,12.46016658,chrIX,191029,193195,YIL091C,2257,-,0,193356,-161
chrV,400764,401242,5.153869395,chrV,399495,400842,YER119C,358,-,0,401003,-161
chrVII,346842,347288,7.519985797,chrVII,346405,346904,YGL087C,3872,-,0,347065,-161
chrIV,80399,80746,10.63475441,chrIV,79293,80412,YDL211C,1353,-,0,80572.5,-160.5
chrXII,282412,283119,5.239434453,chrXII,282926,283592,YLR075W,4430,+,0,282765.5,-160.5
chrVII,418578,418928,6.442796287,chrVII,418287,418593,YGL042C,3917,-,0,418753,-160
chrXI,483102,483496,4.773105483,chrXI,482170,483139,YKR022C,2812,-,0,483299,-160
chrXII,703963,704405,7.301158667,chrXII,699998,704024,YLR278C,4659,-,0,704184,-160
chrXII,937170,937616,6.945556186,chrXII,934413,937233,YLR409C,4803,-,0,937393,-160
chrXIII,343458,343902,5.299536031,chrXIII,341855,343520,YMR036C,6342,-,0,343680,-160
chrXIII,892249,892513,8.566392891,chrXIII,888951,892221,YMR308C,6643,-,-29,892381,-160
chrXV,943337,943753,2.950526278,chrXV,939620,943385,YOR330C,3433,-,0,943545,-160
chrV,432085,432583,4.261190901,chrV,432494,433958,YER133W,373,+,0,432334,-160
chrIV,365812,366255,14.51279003,chrIV,365067,365874,YDL049C,1524,-,0,366033.5,-159.5
chrV,390014,390409,11.61368991,chrV,387931,390052,YER113C,352,-,0,390211.5,-159.5
chrVI,55878,56413,3.96184482,chrVI,55365,55986,YFL038C,2439,-,0,56145.5,-159.5
chrVIII,67388,67713,3.697347467,chrVIII,67710,68304,YHL019W-A,5863,+,0,67550.5,-159.5
chrII,360189,360503,1.824796003,chrII,356860,360187,YBR059C,1045,-,-3,360346,-159
chrXII,1014119,1014555,1.756801441,chrXII,1013908,1014178,YLR438C-A,4837,-,0,1014337,-159
chrXIII,693028,693376,3.665829108,chrXIII,690694,693043,YMR212C,6537,-,0,693202,-159
chrIV,596880,597112,10.18973862,chrIV,597155,598082,YDR075W,1656,+,-44,596996,-159
chrVI,255023,255392,3.862972604,chrVI,253591,255049,YFR053C,2547,-,0,255207.5,-158.5
chrXIV,579288,579553,16.87135807,chrXIV,579579,581616,YNL027W,5198,+,-27,579420.5,-158.5
chrXV,716706,717147,1.493821268,chrXV,717085,718384,YOR197W,3294,+,0,716926.5,-158.5
chrXVI,335626,335951,10.79768941,chrXVI,335947,336367,YPL114W,5487,+,0,335788.5,-158.5
chrXVI,918924,919519,9.058543416,chrXVI,919380,920487,YPR191W,5812,+,0,919221.5,-158.5
chrX,230896,231389,13.96128361,chrX,231300,233760,YJL102W,580,+,0,231142.5,-157.5
chrXIII,171110,171761,5.7094063,chrXIII,171593,172901,YML051W,6245,+,0,171435.5,-157.5
chrXII,270692,271042,5.334699202,chrXII,267812,270710,YLR067C,4422,-,0,270867,-157
chrXV,888653,889075,5.607555973,chrXV,889021,889750,YOR305W,3405,+,0,888864,-157
chrII,217022,217549,1.885623892,chrII,216586,217129,YBL006C,973,-,0,217285.5,-156.5
chrX,700549,700992,5.152281307,chrX,698325,700614,YJR143C,831,-,0,700770.5,-156.5
chrIV,190486,191047,1.508634791,chrIV,190923,192261,YDL147W,1421,+,0,190766.5,-156.5
chrX,105950,106603,6.794060012,chrX,106433,106718,YJL166W,511,+,0,106276.5,-156.5
chrIV,486461,486739,8.335911786,chrIV,485745,486444,YDR020C,1597,-,-18,486600,-156
chrVII,1060021,1060371,1.782605391,chrVII,1059014,1060040,YGR283C,4268,-,0,1060196,-156
chrX,323019,323439,1.957680207,chrX,323385,324720,YJL060W,625,+,0,323229,-156
chrXIV,510136,510631,8.447551027,chrXIV,510539,512396,YNL061W,5163,+,0,510383.5,-155.5
chrXVI,118068,118383,6.096825731,chrXVI,118381,120031,YPL228W,5367,+,0,118225.5,-155.5
chrVIII,516472,516808,5.946124775,chrVIII,514904,516485,YHR207C,6129,-,0,516640,-155
chrXII,168759,169135,2.804090368,chrXII,169102,169678,YLR011W,4365,+,0,168947,-155
chrIV,381366,381819,4.7409431,chrIV,378873,381438,YDL040C,1534,-,0,381592.5,-154.5
chrVIII,3223,3708,4.081204026,chrVIII,444,3311,YHL050C,5827,-,0,3465.5,-154.5
chrXIV,442361,442664,1.983315517,chrXIV,441365,442358,YNL097C,5124,-,-4,442512.5,-154.5
chrIV,1127503,1127930,2.743975449,chrIV,1127871,1129374,YDR330W,1935,+,0,1127716.5,-154.5
chrIV,593588,593888,15.57458453,chrIV,593892,596583,YDR074W,1655,+,-5,593738,-154
chrX,378521,378819,6.854489551,chrX,378824,380096,YJL036W,650,+,-6,378670,-154
chrXV,158816,159220,6.744518373,chrXV,159172,159445,YOL086W-A,2986,+,0,159018,-154
chrV,45736,46013,2.330862755,chrV,45019,45721,YEL057C,144,-,-16,45874.5,-153.5
chrXV,949075,949450,6.088719467,chrXV,946232,949109,YOR335C,3438,-,0,949262.5,-153.5
chrVII,328273,328586,6.449890423,chrVII,328583,328654,tE(UUC)G1,5923,+,0,328429.5,-153.5
chrVII,695015,695510,7.921623368,chrVII,695416,697234,YGR103W,4073,+,0,695262.5,-153.5
chrXIV,147858,148257,1.288925746,chrXIV,148211,154880,YNL262W,4952,+,0,148057.5,-153.5
chrIV,368194,368534,9.11647746,chrIV,366738,368211,YDL048C,1525,-,0,368364,-153
chrXVI,529250,529756,4.529914564,chrXVI,528984,529350,YPL013C,5590,-,0,529503,-153
chrV,111110,111424,4.767571232,chrV,111420,115800,YEL022W,184,+,0,111267,-153
chrXII,1014119,1014555,1.756801441,chrXII,1014490,1015450,YLR439W,4838,+,0,1014337,-153
chrXV,770445,770847,3.014049683,chrXV,770799,772113,YOR230W,3327,+,0,770646,-153
chrII,427425,427848,3.371452904,chrII,427154,427484,YBR091C,1081,-,0,427636.5,-152.5
chrX,695682,696015,2.096010073,chrX,690749,695696,YJR140C,827,-,0,695848.5,-152.5
chrXVI,370568,371081,6.359279386,chrXVI,370977,372921,YPL093W,5509,+,0,370824.5,-152.5
chrI,76064,76544,4.265507632,chrI,75042,76152,YAL036C,43,-,0,76304,-152
chrXII,157635,158129,13.73261186,chrXII,156854,157730,YLR003C,4357,-,0,157882,-152
chrVII,713392,713720,7.559564976,chrVII,713708,715046,YGR110W,4082,+,0,713556,-152
chrX,587319,587730,3.615505276,chrX,586494,587373,YJR088C,773,-,0,587524.5,-151.5
chrVIII,187558,187985,6.095557898,chrVIII,187923,189024,YHR040W,5936,+,0,187771.5,-151.5
chrX,293948,294316,19.61991168,chrX,291335,293981,YJL078C,604,-,0,294132,-151
chrIV,471419,471983,2.569384073,chrIV,471852,472941,YDR012W,1588,+,0,471701,-151
chrVII,457811,458197,7.760108571,chrVII,458155,458992,YGL019W,3942,+,0,458004,-151
chrXIV,665024,665350,11.10078113,chrXIV,665338,667267,YNR019W,5246,+,0,665187,-151
chrXIV,592854,593245,17.69012868,chrXIV,591426,592899,YNL022C,5204,-,0,593049.5,-150.5
chrX,272501,272850,3.344664262,chrX,272826,274698,YJL085W,597,+,0,272675.5,-150.5
chrIX,169653,169929,2.51765267,chrIX,167580,169641,YIL105C,2240,-,-13,169791,-150
chrXI,201691,202151,2.469753949,chrXI,200883,201771,YKL128C,2652,-,0,201921,-150
chrXI,256420,256824,4.891193997,chrXI,255719,256472,YKL099C,2683,-,0,256622,-150
chrXIII,511038,511412,3.147597254,chrXIII,510700,511075,YMR122C,6434,-,0,511225,-150
chrXII,728586,729022,1.679173618,chrXII,728954,730301,YLR300W,4685,+,0,728804,-150
chrXV,772275,772625,4.233277503,chrXV,772600,774127,YOR231W,3328,+,0,772450,-150
chrII,697317,697586,19.0946395,chrII,695106,697302,YBR238C,1246,-,-16,697451.5,-149.5
chrXII,743843,744182,6.236874163,chrXII,738160,743863,YLR305C,4690,-,0,744012.5,-149.5
chrXVI,171057,171552,4.107201143,chrXVI,169769,171155,YPL201C,5395,-,0,171304.5,-149.5
chrVII,67198,67697,5.798282418,chrVII,67597,69331,YGL228W,3727,+,0,67447.5,-149.5
chrX,559047,559484,4.468355342,chrX,559415,566828,YJR066W,752,+,0,559265.5,-149.5
chrXI,38064,39259,1.691040337,chrXI,38811,38911,snR64,5842,+,0,38661.5,-149.5
chrXV,363966,364471,2.01042543,chrXV,364368,366882,YOR018W,3100,+,0,364218.5,-149.5
chrXV,386515,386834,6.005823183,chrXV,386824,388684,YOR030W,3113,+,0,386674.5,-149.5
chrXIV,182517,182997,3.618046093,chrXIV,181360,182608,YNL248C,4966,-,0,182757,-149
chrXIII,37907,38185,3.839220811,chrXIII,38195,39824,YML116W,6172,+,-11,38046,-149
chrXV,653843,654277,6.102718041,chrXV,654209,656570,YOR172W,3265,+,0,654060,-149
chrXVI,218313,218647,3.563698634,chrXVI,218629,220088,YPL175W,5423,+,0,218480,-149
chrXIV,110385,110734,2.97916997,chrXIV,109094,110411,YNL280C,4933,-,0,110559.5,-148.5
chrIV,1145943,1146396,1.75526816,chrIV,1146318,1147179,YDR337W,1942,+,0,1146169.5,-148.5
chrX,88456,88819,13.47755985,chrX,88786,89116,YJL179W,498,+,0,88637.5,-148.5
chrXIII,513220,513667,2.040866756,chrXIII,513592,513961,YMR123W,6436,+,0,513443.5,-148.5
chrVII,123208,123698,1.790464873,chrVII,122693,123305,YGL200C,3756,-,0,123453,-148
chrV,89860,90358,1.115093499,chrV,90257,93905,YEL031W,174,+,0,90109,-148
chrXV,720092,720444,12.78784524,chrXV,720416,720815,YOR200W,3297,+,0,720268,-148
chrXIII,500549,501122,8.66966782,chrXIII,499455,500688,YMR116C,6427,-,0,500835.5,-147.5
chrIV,1226509,1226838,2.563050463,chrIV,1226821,1228303,YDR376W,1987,+,0,1226673.5,-147.5
chrVII,911569,911900,5.911750759,chrVII,911882,912812,YGR208W,4191,+,0,911734.5,-147.5
chrVIII,354523,354810,4.466872779,chrVIII,354814,356081,YHR123W,6033,+,-5,354666.5,-147.5
chrXV,813591,814080,8.308814406,chrXV,813983,815720,YOR260W,3357,+,0,813835.5,-147.5
chrXVI,203080,203465,2.92663812,chrXVI,203420,204941,YPL181W,5417,+,0,203272.5,-147.5
chrXII,722226,722814,2.41821326,chrXII,721998,722373,YLR295C,4679,-,0,722520,-147
chrXVI,328685,329069,7.605349484,chrXVI,327863,328730,YPL117C,5484,-,0,328877,-147
chrXI,256420,256824,4.891193997,chrXI,256769,257843,YKL098W,2684,+,0,256622,-147
chrXII,937170,937616,6.945556186,chrXII,937540,940981,YLR410W,4804,+,0,937393,-147
chrVI,129997,130377,5.196697006,chrVI,130333,130981,YFL005W,2479,+,0,130187,-146
chrXIV,336206,336590,7.907034719,chrXIV,336544,337609,YNL160W,5055,+,0,336398,-146
chrII,28179,28710,9.356331995,chrII,24945,28299,YBL101C,866,-,0,28444.5,-145.5
chrIV,403308,403565,6.377314185,chrIV,400996,403291,YDL028C,1545,-,-18,403436.5,-145.5
chrXIV,743553,743818,5.770065544,chrXIV,742880,743540,YNR061C,5290,-,-14,743685.5,-145.5
chrXI,75428,75930,5.828042975,chrXI,74931,75534,YKL196C,2579,-,0,75679,-145
chrXIV,317694,317938,4.469501396,chrXIV,316168,317671,YNL169C,5045,-,-24,317816,-145
chrXVI,910945,911389,3.567549128,chrXVI,909732,911022,YPR186C,5807,-,0,911167,-145
chrII,146915,147211,3.599261983,chrII,147208,150286,YBL037W,940,+,0,147063,-145
chrVI,123208,123458,13.01702305,chrVI,123478,129910,YFL007W,2478,+,-21,123333,-145
chrVII,1027067,1027381,16.56416719,chrVII,1027369,1031509,YGR270W,4254,+,0,1027224,-145
chrXII,787275,787761,3.005793129,chrXII,787663,789679,YLR330W,4717,+,0,787518,-145
chrXIII,645300,645720,1.244796815,chrXIII,645655,646777,YMR191W,6513,+,0,645510,-145
chrII,182043,182434,4.151216826,chrII,181659,182094,YBL021C,957,-,0,182238.5,-144.5
chrXIV,348482,348849,8.334049808,chrXIV,347765,348521,YNL151C,5064,-,0,348665.5,-144.5
chrV,132739,133210,7.503503078,chrV,133119,135234,YEL011W,199,+,0,132974.5,-144.5
chrXIII,366682,367016,3.89670525,chrXIII,363363,366705,YMR047C,6354,-,0,366849,-144
chrIV,1319768,1320070,1.09094025,chrIV,1320063,1321941,YDR425W,2039,+,0,1319919,-144
chrV,525623,526035,23.88102323,chrV,525973,526651,YER170W,421,+,0,525829,-144
chrXII,40281,40761,4.53966781,chrXII,40665,41205,YLL049W,4305,+,0,40521,-144
chrXIV,370016,370430,9.885235046,chrXIV,370367,371645,YNL136W,5082,+,0,370223,-144
chrXV,722509,723023,7.804683359,chrXV,722910,724725,YOR204W,3301,+,0,722766,-144
chrVIII,422288,422571,4.981527417,chrVIII,420372,422286,YHR161C,6076,-,-3,422429.5,-143.5
chrII,604078,604649,7.055241667,chrII,604507,605508,YBR189W,1188,+,0,604363.5,-143.5
chrXIV,47927,48358,9.092075176,chrXIV,48286,49216,YNL312W,4899,+,0,48142.5,-143.5
chrXVI,506301,506804,7.782776303,chrXVI,506696,509999,YPL022W,5581,+,0,506552.5,-143.5
chrII,633359,633689,2.365001702,chrII,632253,633381,YBR204C,1208,-,0,633524,-143
chrV,229482,229820,2.203124145,chrV,229794,231987,YER040W,258,+,0,229651,-143
chrVIII,160533,160867,13.58712133,chrVIII,160843,161485,YHR026W,5918,+,0,160700,-143
chrXIII,14636,15155,3.483493566,chrXIII,14540,14753,YML129C,6158,-,0,14895.5,-142.5
chrVIII,238757,239152,36.08233484,chrVIII,239097,241293,YHR072W,5977,+,0,238954.5,-142.5
chrX,290649,291183,3.639883683,chrX,289874,290774,YJL079C,603,-,0,290916,-142
chrXV,907512,907882,4.668610252,chrXV,906235,907555,YOR316C,3417,-,0,907697,-142
chrXIII,33975,34225,3.077609191,chrXIII,34242,37647,YML117W,6170,+,-18,34100,-142
chrXVI,834187,834657,4.647557185,chrXVI,834564,835212,YPR154W,5765,+,0,834422,-142
chrVIII,97916,98241,3.158307378,chrVIII,95117,97937,YHL007C,5879,-,0,98078.5,-141.5
chrX,632925,633240,2.100387072,chrX,629584,632941,YJR109C,795,-,0,633082.5,-141.5
chrXV,211860,212343,6.119790124,chrXV,212243,213734,YOL061W,3014,+,0,212101.5,-141.5
chrI,60962,61386,1.927547467,chrI,61315,62563,YAL042W,35,+,0,61174,-141
chrIV,781068,781494,13.9619801,chrIV,781422,781950,YDR163W,1748,+,0,781281,-141
chrX,380912,381458,12.99981438,chrX,381326,383375,YJL034W,652,+,0,381185,-141
chrXI,75428,75930,5.828042975,chrXI,75820,77032,YKL195W,2580,+,0,75679,-141
chrXVI,794510,795136,2.471304515,chrXVI,794964,795767,YPR132W,5739,+,0,794823,-141
chrX,41096,41551,4.178612642,chrX,40193,41183,YJL208C,468,-,0,41323.5,-140.5
chrXI,381846,382151,3.10556501,chrXI,380064,381858,YKL032C,2756,-,0,381998.5,-140.5
chrXII,493202,493587,14.23349755,chrXII,491865,493254,YLR163C,4537,-,0,493394.5,-140.5
chrXVI,543864,544113,4.649687916,chrXVI,542081,543848,YPL007C,5596,-,-17,543988.5,-140.5
